Lcore 0,,,,Lcore 1,,,,Lcore 2,,,,Lcore 3,,,,Lcore 4,,,,Aggregate statistics,,,,,,,,,,
Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Total TX rate (PPS),Total RX rate (PPS),Total Drop rate (PPS),Total TX bytes rate,Total RX bytes rate,Total rx H/w drops rate,Total error pkt rate,Total failed transmission rate,Total rx mbuf failure rate
10055902,10055902,0,,10278529,10278532,0,,10288160,10288160,0,,10246399,10246402,0,,10353350,10353348,0,,51222340,51222344,0,7478462224,9834679488,1830436,0,0,0,
10074972,10074972,0,,10292758,10292726,0,,10296851,10296851,0,,10265014,10265014,0,,10368504,10368506,0,,51298099,51298069,0,7489518074,9849231552,1759975,0,0,0,
10074090,10074090,0,,10292799,10292831,0,,10299999,10299999,0,,10260955,10260955,0,,10367582,10367579,0,,51295425,51295454,0,7489131612,9848724480,1757115,0,0,0,
10070162,10070162,0,,10293525,10293522,0,,10296559,10296557,0,,10264786,10264786,0,,10367510,10367481,0,,51292542,51292508,0,7488710840,9848167104,1760925,0,0,0,
10074490,10074490,0,,10294417,10294420,0,,10299152,10299154,0,,10261300,10261300,0,,10367733,10367765,0,,51297092,51297129,0,7489376162,9849044736,1758598,0,0,0,
10056083,10056083,0,,10271583,10271583,0,,10284051,10284050,0,,10242562,10242562,0,,10347818,10347818,0,,51202097,51202096,0,7475506016,9830809152,1851071,0,0,0,
10076296,10076296,0,,10291754,10291754,0,,10301819,10301817,0,,10264444,10264444,0,,10369185,10369185,0,,51303498,51303496,0,7490310416,9850271424,1749405,0,0,0,
10073451,10073451,0,,10291639,10291638,0,,10302210,10302210,0,,10261766,10261766,0,,10366350,10366318,0,,51295416,51295383,0,7489125918,9848710080,1761513,0,0,0,
10073601,10073601,0,,10291005,10291005,0,,10299578,10299581,0,,10261502,10261470,0,,10367187,10367217,0,,51292873,51292874,0,7488764276,9848226816,1760274,0,0,0,
10070549,10070549,0,,10290734,10290732,0,,10298623,10298620,0,,10263939,10263971,0,,10365509,10365511,0,,51289354,51289383,0,7488249918,9847566336,1758200,0,0,0,
10057427,10057427,0,,10276023,10276023,0,,10284191,10284194,0,,10244307,10244304,0,,10349266,10349265,0,,51211214,51211213,0,7476823666,9832539264,1840820,0,0,0,
10073522,10073522,0,,10293448,10293451,0,,10297771,10297771,0,,10264432,10264433,0,,10364557,10364558,0,,51293730,51293735,0,7488898742,9848419392,1761698,0,0,0,
10071561,10071561,0,,10293411,10293411,0,,10300938,10300906,0,,10261325,10261295,0,,10365969,10365967,0,,51293204,51293140,0,7488794060,9848270016,1758660,0,0,0,
10076977,10076977,0,,10292172,10292140,0,,10299059,10299091,0,,10263461,10263461,0,,10368355,10368357,0,,51300024,51300026,0,7489808176,9849612480,1751881,0,0,0,
10073314,10073314,0,,10295303,10295335,0,,10297251,10297250,0,,10264247,10264279,0,,10367163,10367162,0,,51297278,51297340,0,7489397916,9849074688,1759034,0,0,0,
10059370,10059370,0,,10275617,10275617,0,,10286551,10286551,0,,10246920,10246920,0,,10351293,10351293,0,,51219751,51219751,0,7478097370,9834197376,1832064,0,0,0,
10073964,10073964,0,,10295478,10295475,0,,10300922,10300922,0,,10259468,10259468,0,,10366828,10366829,0,,51296660,51296658,0,7489307396,9848966208,1754178,0,0,0,
10076179,10076179,0,,10299477,10299480,0,,10304018,10304018,0,,10263787,10263787,0,,10369404,10369401,0,,51312865,51312865,0,7491678728,9852072192,1738273,0,0,0,
10073187,10073187,0,,10296013,10295981,0,,10295163,10295164,0,,10260346,10260343,0,,10366582,10366585,0,,51291291,51291260,0,7488532866,9847927680,1765493,0,0,0,
10071871,10071871,0,,10291297,10291329,0,,10297280,10297279,0,,10255093,10255096,0,,10363767,10363764,0,,51279308,51279339,0,7486774150,9845634240,1771609,0,0,0,
10059133,10059133,0,,10275464,10275464,0,,10282364,10282364,0,,10247461,10247459,0,,10350784,10350787,0,,51215206,51215207,0,7477424894,9833313216,1837058,0,0,0,
10074289,10074289,0,,10293775,10293774,0,,10301564,10301563,0,,10265231,10265233,0,,10367412,10367412,0,,51302271,51302271,0,7490127186,9850033152,1749830,0,0,0,
10074684,10074684,0,,10295092,10295090,0,,10304129,10304131,0,,10262547,10262544,0,,10371474,10371474,0,,51307926,51307923,0,7490961138,9851123136,1783746,0,0,0,
671867,671867,0,,686045,686016,0,,687469,687437,0,,684401,684372,0,,692037,692005,0,,3421819,3421697,0,499567762,656945472,116848,0,0,0,
1723112,1723112,0,,1745550,1745581,0,,1744637,1744669,0,,1740369,1740400,0,,1750055,1750087,0,,8703723,8703849,0,1270757428,1671158784,136884,0,0,0,
10061147,10061147,0,,10281387,10281388,0,,10285928,10285928,0,,10244058,10244059,0,,10349898,10349897,0,,51222418,51222419,0,7478463830,9834694272,1814191,0,0,0,
10074328,10074328,0,,10292505,10292505,0,,10297784,10297781,0,,10261994,10261992,0,,10365208,10365206,0,,51291819,51291812,0,7488600902,9848018880,1761623,0,0,0,
10076893,10076893,0,,10295018,10295017,0,,10302231,10302231,0,,10262664,10262663,0,,10369871,10369874,0,,51306677,51306678,0,7490787836,9850897152,1745066,0,0,0,
10075457,10075457,0,,10292426,10292395,0,,10303423,10303426,0,,10263239,10263210,0,,10368142,10368142,0,,51302687,51302630,0,7490188652,9850106496,1748669,0,0,0,
10073254,10073254,0,,10293181,10293213,0,,10300060,10300060,0,,10265117,10265149,0,,10367939,10367938,0,,51299551,51299614,0,7489739118,9849520320,1751420,0,0,0,
10055890,10055890,0,,10277637,10277637,0,,10285905,10285905,0,,10247059,10247027,0,,10348410,10348410,0,,51214901,51214869,0,7477375400,9833258496,1834509,0,0,0,
10071886,10071886,0,,10291182,10291150,0,,10300892,10300892,0,,10261801,10261833,0,,10369689,10369658,0,,51295450,51295419,0,7489131174,9848729280,1758244,0,0,0,
10074909,10074909,0,,10293545,10293577,0,,10303400,10303400,0,,10259261,10259258,0,,10367297,10367329,0,,51298412,51298473,0,7489572386,9849296832,1757843,0,0,0,
10075254,10075254,0,,10293056,10293056,0,,10298623,10298623,0,,10260280,10260283,0,,10369389,10369389,0,,51296602,51296605,0,7489304330,9848955648,1753204,0,0,0,
10075639,10075639,0,,10294801,10294801,0,,10301102,10301102,0,,10264952,10264952,0,,10370532,10370532,0,,51307026,51307026,0,7490825796,9850938432,1741680,0,0,0,
10056261,10056261,0,,10273832,10273800,0,,10286969,10286969,0,,10245436,10245433,0,,10350899,10350896,0,,51213397,51213359,0,7477155086,9832971456,1836694,0,0,0,
10079904,10079904,0,,10291242,10291272,0,,10303113,10303081,0,,10262319,10262290,0,,10367024,10367025,0,,51303602,51303572,0,7490321512,9850286592,1745977,0,0,0,
10075675,10075675,0,,10289404,10289403,0,,10303747,10303747,0,,10265997,10266027,0,,10370563,10370564,0,,51305386,51305416,0,7490590736,9850644672,1746120,0,0,0,
10045162,10045162,0,,10259635,10259638,0,,10270020,10270020,0,,10226859,10226861,0,,10329481,10329481,0,,51131157,51131162,0,7465144980,9817180032,1922372,0,0,0,
10079669,10079669,0,,10294807,10294807,0,,10305071,10305103,0,,10263571,10263570,0,,10369031,10369032,0,,51312149,51312181,0,7491573900,9851925888,1737734,0,0,0,
10058891,10058891,0,,10276793,10276791,0,,10283212,10283180,0,,10244679,10244679,0,,10346160,10346160,0,,51209735,51209701,0,7476625544,9832275264,1841144,0,0,0,
10079390,10079390,0,,10297663,10297663,0,,10299519,10299551,0,,10263146,10263147,0,,10365283,10365280,0,,51305001,51305031,0,7490525182,9850558464,1744666,0,0,0,
10079701,10079701,0,,10293820,10293821,0,,10298781,10298779,0,,10264972,10264972,0,,10371540,10371540,0,,51308814,51308813,0,7491082464,9851282304,1742175,0,0,0,
10078452,10078452,0,,10291567,10291566,0,,10302227,10302226,0,,10262383,10262351,0,,10366040,10366011,0,,51300669,51300606,0,7489902054,9849735360,1752615,0,0,0,
10080771,10080771,0,,10293146,10293148,0,,10305753,10305756,0,,10263419,10263448,0,,10367984,10368016,0,,51311073,51311139,0,7491416950,9851725248,1739221,0,0,0,
10056158,10056158,0,,10271262,10271230,0,,10286165,10286165,0,,10244585,10244588,0,,10350924,10350892,0,,51209094,51209033,0,7476528162,9832143552,1842886,0,0,0,
10077970,10077970,0,,10298909,10298938,0,,10304167,10304166,0,,10266187,10266187,0,,10370023,10370053,0,,51317256,51317314,0,7492318938,9852922368,1731716,0,0,0,
10081313,10081313,0,,10295781,10295782,0,,10299955,10299953,0,,10268660,10268660,0,,10370788,10370758,0,,51316497,51316466,0,7492204036,9852756096,1754929,0,0,0,
4607797,4607797,0,,4707688,4707658,0,,4714977,4714948,0,,4697227,4697195,0,,4744043,4744043,0,,23471732,23471641,0,3426868492,4506545088,841541,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
7986593,7986593,0,,8146159,8146159,0,,8153417,8153447,0,,8120703,8120735,0,,8198752,8198784,0,,40605624,40605718,0,5928425776,7796312064,1319747,0,0,0,
10073369,10073369,0,,10292606,10292638,0,,10304707,10304707,0,,10260081,10260081,0,,10369652,10369650,0,,51300415,51300445,0,7489864970,9849681408,1752260,0,0,0,
10071803,10071803,0,,10290327,10290326,0,,10303037,10303039,0,,10264373,10264373,0,,10362989,10362959,0,,51292529,51292500,0,7488709380,9848167872,1765070,0,0,0,
10070968,10070968,0,,10291251,10291252,0,,10296475,10296475,0,,10262496,10262496,0,,10365980,10365980,0,,51287170,51287171,0,7487936310,9847145088,1767983,0,0,0,
10072358,10072358,0,,10292297,10292297,0,,10299485,10299485,0,,10264980,10264948,0,,10367439,10367439,0,,51296559,51296527,0,7489288270,9848925120,1756594,0,0,0,
10054525,10054525,0,,10281458,10281457,0,,10282504,10282501,0,,10246649,10246649,0,,10352244,10352276,0,,51217380,51217408,0,7477741568,9833739648,1839954,0,0,0,
10072750,10072750,0,,10296434,10296435,0,,10301294,10301297,0,,10261258,10261288,0,,10368674,10368674,0,,51300410,51300444,0,7489855772,9849675840,1753872,0,0,0,
10077120,10077120,0,,10293941,10293909,0,,10299849,10299847,0,,10262982,10262982,0,,10368765,10368765,0,,51302657,51302623,0,7490187338,9850122240,1754889,0,0,0,
10074680,10074680,0,,10298050,10298082,0,,10302734,10302736,0,,10265765,10265735,0,,10369240,10369240,0,,51310469,51310473,0,7491329058,9851600832,1744027,0,0,0,
10073403,10073403,0,,10298357,10298355,0,,10305076,10305076,0,,10267514,10267544,0,,10369647,10369646,0,,51313997,51314024,0,7491847796,9852294528,1737391,0,0,0,
10055896,10055896,0,,10278873,10278874,0,,10289170,10289170,0,,10247237,10247239,0,,10352022,10352023,0,,51223198,51223202,0,7478591872,9834864576,1831614,0,0,0,
10077086,10077086,0,,10298464,10298465,0,,10302812,10302809,0,,10264995,10264995,0,,10365999,10365999,0,,51309356,51309354,0,7491156340,9851383488,1743432,0,0,0,
10075770,10075770,0,,10294799,10294799,0,,10299528,10299531,0,,10262827,10262827,0,,10369792,10369792,0,,51302716,51302719,0,7490201646,9850117248,1750309,0,0,0,
10077155,10077155,0,,10292743,10292740,0,,10301445,10301445,0,,10263748,10263745,0,,10367830,10367830,0,,51302921,51302915,0,7490225590,9850176576,1750194,0,0,0,
10077325,10077325,0,,10294238,10294241,0,,10299746,10299746,0,,10264814,10264817,0,,10367745,10367743,0,,51303868,51303872,0,7490360932,9850319232,1748253,0,0,0,
10057235,10057235,0,,10276870,10276867,0,,10284489,10284486,0,,10246194,10246191,0,,10350419,10350420,0,,51215207,51215199,0,7477423872,9833329920,1841448,0,0,0,
10071709,10071709,0,,10292779,10292780,0,,10299644,10299647,0,,10263281,10263284,0,,10365226,10365195,0,,51292639,51292615,0,7488726024,9848196288,1763950,0,0,0,
10073469,10073469,0,,10296835,10296835,0,,10299829,10299829,0,,10261496,10261493,0,,10366536,10366565,0,,51298165,51298191,0,7489526980,9849237504,1755039,0,0,0,
10076883,10076883,0,,10294273,10294275,0,,10297250,10297247,0,,10261460,10261462,0,,10360357,10360328,0,,51290223,51290195,0,7488377376,9847719744,1767456,0,0,0,
10076842,10076842,0,,10293122,10293090,0,,10301348,10301351,0,,10265397,10265395,0,,10368073,10368104,0,,51304782,51304782,0,7490484740,9850512384,1750414,0,0,0,
10059435,10059435,0,,10276844,10276876,0,,10288243,10288240,0,,10246570,10246573,0,,10352282,10352283,0,,51223374,51223407,0,7478626620,9834904896,1828607,0,0,0,
10078695,10078695,0,,10298810,10298810,0,,10300678,10300649,0,,10263794,10263794,0,,10365664,10365632,0,,51307641,51307580,0,7490906242,9851056512,1744442,0,0,0,
10078542,10078542,0,,10296226,10296224,0,,10303221,10303253,0,,10265388,10265386,0,,10368628,10368659,0,,51312005,51312064,0,7491561490,9851907840,1744676,0,0,0,
8521726,8521726,0,,8704082,8704052,0,,8714182,8714150,0,,8682773,8682743,0,,8770808,8770777,0,,43393571,43393448,0,6335447934,8331529344,1528252,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
4184989,4184989,0,,4268114,4268146,0,,4270180,4270209,0,,4246286,4246318,0,,4287645,4287676,0,,21257214,21257338,0,3103571348,4081421568,1027857,0,0,0,
10074846,10074846,0,,10304493,10304493,0,,10314129,10314130,0,,10245203,10245171,0,,10359343,10359343,0,,51298014,51297983,0,7489505518,9849212352,2951743,0,0,0,
10076750,10076750,0,,10304921,10304919,0,,10310833,10310832,0,,10242603,10242633,0,,10358238,10358207,0,,51293345,51293341,0,7488823552,9848327424,2955030,0,0,0,
10075574,10075574,0,,10305922,10305892,0,,10311931,10311934,0,,10241225,10241227,0,,10363588,10363620,0,,51298240,51298247,0,7489543624,9849268992,2954087,0,0,0,
10076612,10076612,0,,10303792,10303824,0,,10317029,10317029,0,,10247410,10247407,0,,10360798,10360798,0,,51305641,51305670,0,7490632492,9850684032,2942796,0,0,0,
10060483,10060483,0,,10285440,10285437,0,,10300481,10300449,0,,10226525,10226528,0,,10339304,10339304,0,,51212233,51212201,0,7476976674,9832728960,3034913,0,0,0,
10075708,10075708,0,,10301618,10301589,0,,10313005,10313036,0,,10246424,10246424,0,,10361793,10361793,0,,51298548,51298550,0,7489583628,9849328320,2948727,0,0,0,
10080465,10080465,0,,10302293,10302325,0,,10316506,10316475,0,,10242841,10242841,0,,10361430,10361430,0,,51303535,51303536,0,7490316256,9850282944,2942893,0,0,0,
10078178,10078178,0,,10301678,10301646,0,,10314769,10314799,0,,10243631,10243599,0,,10359093,10359093,0,,51297349,51297315,0,7489417334,9849091200,2950202,0,0,0,
10079900,10079900,0,,10301907,10301907,0,,10307750,10307752,0,,10243740,10243772,0,,10361107,10361105,0,,51294404,51294436,0,7488987656,9848528064,2947927,0,0,0,
10054949,10054949,0,,10280391,10280423,0,,10295129,10295129,0,,10226477,10226476,0,,10336440,10336442,0,,51193386,51193419,0,7474234502,9829139136,3047264,0,0,0,
10078881,10078881,0,,10297843,10297843,0,,10316229,10316229,0,,10246775,10246773,0,,10364505,10364505,0,,51304233,51304231,0,7490422398,9850403712,2939727,0,0,0,
10080009,10080009,0,,10300667,10300666,0,,10315877,10315877,0,,10247588,10247591,0,,10357497,10357465,0,,51301638,51301608,0,7490030096,9849918336,2946945,0,0,0,
10078917,10078917,0,,10299318,10299319,0,,10319897,10319897,0,,10248589,10248589,0,,10362788,10362820,0,,51309509,51309542,0,7491193132,9851423232,2934225,0,0,0,
10073054,10073054,0,,10297437,10297437,0,,10311944,10311912,0,,10247285,10247284,0,,10361787,10361755,0,,51291507,51291442,0,7488550532,9847963008,2953107,0,0,0,
10057761,10057761,0,,10284358,10284358,0,,10302260,10302290,0,,10229584,10229584,0,,10344106,10344135,0,,51218069,51218128,0,7477851360,9833873280,3029081,0,0,0,
10073040,10073040,0,,10298396,10298364,0,,10316013,10316015,0,,10248894,10248893,0,,10363510,10363481,0,,51299853,51299793,0,7489765398,9849559488,2943079,0,0,0,
10077520,10077520,0,,10299518,10299550,0,,10313820,10313817,0,,10245832,10245834,0,,10356549,10356579,0,,51293239,51293300,0,7488821800,9848321472,2950487,0,0,0,
10077592,10077592,0,,10301176,10301175,0,,10317934,10317936,0,,10250714,10250713,0,,10362286,10362288,0,,51309702,51309704,0,7491221164,9851446080,2937850,0,0,0,
10075549,10075549,0,,10298083,10298084,0,,10317784,10317785,0,,10246670,10246670,0,,10362302,10362301,0,,51300388,51300389,0,7489852268,9849682944,2943570,0,0,0,
10060836,10060836,0,,10282390,10282390,0,,10297903,10297900,0,,10231231,10231232,0,,10340711,10340712,0,,51213071,51213070,0,7477112746,9832916544,3030358,0,0,0,
10077915,10077915,0,,10296430,10296430,0,,10316295,10316266,0,,10247986,10247985,0,,10363201,10363200,0,,51301827,51301796,0,7490062216,9849947520,2946702,0,0,0,
10042719,10042719,0,,10259713,10259712,0,,10274859,10274888,0,,10212032,10212032,0,,10318387,10318388,0,,51107710,51107739,0,7461716170,9812671680,3147435,0,0,0,
10074927,10074927,0,,10300385,10300383,0,,10307988,10307959,0,,10242703,10242702,0,,10359543,10359543,0,,51285546,51285514,0,7487694096,9846828096,3020295,0,0,0,
2425419,2425419,0,,2481930,2481901,0,,2484250,2484250,0,,2469509,2469479,0,,2496813,2496781,0,,12357921,12357830,0,1804247852,2372687040,728329,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
