Lcore 0,,,,Lcore 1,,,,Lcore 2,,,,Lcore 3,,,,Lcore 4,,,,Lcore 5,,,,Lcore 6,,,,Aggregate statistics,,,,,,,,,,
Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Total TX rate (PPS),Total RX rate (PPS),Total Drop rate (PPS),Total TX bytes rate,Total RX bytes rate,Total rx H/w drops rate,Total error pkt rate,Total failed transmission rate,Total rx mbuf failure rate
4667469,4667469,0,,4274343,4274341,0,,5036787,5036790,0,,4377438,4377406,0,,4426323,4426354,0,,4477135,4477128,0,,4786879,4786847,0,,32046374,32046335,0,6152909184,6152902848,589484,0,0,0,
4669308,4669308,0,,4274261,4274272,0,,5038535,5038503,0,,4376748,4376748,0,,4428210,4428194,0,,4477759,4477790,0,,4784757,4784787,0,,32049578,32049602,0,6153515904,6153513792,585391,0,0,0,
4668783,4668783,0,,4271881,4271877,0,,5043920,5043949,0,,4373271,4373271,0,,4431431,4431448,0,,4474858,4474831,0,,4788843,4788845,0,,32052987,32053004,0,6154186368,6154183104,581967,0,0,0,
4666872,4666872,0,,4269796,4269789,0,,5038426,5038426,0,,4375874,4375906,0,,4430167,4430151,0,,4475598,4475596,0,,4789112,4789112,0,,32045845,32045852,0,6152794368,6152803776,588590,0,0,0,
4670693,4670693,0,,4273143,4273143,0,,5040761,5040764,0,,4377014,4376982,0,,4425278,4425294,0,,4476083,4476090,0,,4788312,4788312,0,,32051284,32051278,0,6153852672,6153841728,584159,0,0,0,
4668001,4668001,0,,4274908,4274940,0,,5039916,5039884,0,,4376265,4376270,0,,4427201,4427179,0,,4478072,4478094,0,,4787949,4787920,0,,32052312,32052288,0,6154034880,6154044288,583250,0,0,0,
4664326,4664326,0,,4271962,4271933,0,,5038298,5038330,0,,4374119,4374122,0,,4428751,4428741,0,,4476112,4476096,0,,4787608,4787637,0,,32041176,32041185,0,6151911360,6151911552,592308,0,0,0,
4672836,4672836,0,,4269979,4269984,0,,5037353,5037324,0,,4376085,4376080,0,,4431231,4431263,0,,4474939,4474955,0,,4786832,4786832,0,,32049255,32049274,0,6153447744,6153446784,586569,0,0,0,
4671220,4671220,0,,4271534,4271558,0,,5037213,5037242,0,,4379698,4379725,0,,4425053,4425025,0,,4475240,4475240,0,,4786019,4786017,0,,32045977,32046027,0,6152831424,6152847744,588393,0,0,0,
4671585,4671585,0,,4275117,4275090,0,,5040634,5040634,0,,4375084,4375061,0,,4425544,4425550,0,,4478387,4478387,0,,4785137,4785139,0,,32051488,32051446,0,6153890304,6153879936,584541,0,0,0,
4667400,4667400,0,,4272835,4272835,0,,5041706,5041688,0,,4375244,4375237,0,,4427467,4427486,0,,4476645,4476613,0,,4786801,4786801,0,,32048098,32048060,0,6153227904,6153213696,586373,0,0,0,
4668878,4668878,0,,4271125,4271126,0,,5034769,5034757,0,,4374143,4374143,0,,4427575,4427578,0,,4475197,4475197,0,,4784117,4784085,0,,32035804,32035764,0,6150874176,6150868416,599271,0,0,0,
4669048,4669048,0,,4270349,4270361,0,,5037737,5037767,0,,4376740,4376772,0,,4425800,4425768,0,,4475238,4475238,0,,4786457,4786489,0,,32041369,32041443,0,6151942464,6151954752,592848,0,0,0,
4667207,4667207,0,,4274267,4274270,0,,5044013,5044013,0,,4376364,4376333,0,,4424490,4424522,0,,4477057,4477057,0,,4785645,4785622,0,,32049043,32049024,0,6153414528,6153414528,586192,0,0,0,
4667071,4667071,0,,4274292,4274281,0,,5038501,5038498,0,,4376008,4376039,0,,4423301,4423301,0,,4477706,4477738,0,,4783314,4783337,0,,32040193,32040265,0,6151717056,6151730304,594638,0,0,0,
4670980,4670980,0,,4271955,4271948,0,,5036728,5036729,0,,4373666,4373637,0,,4428917,4428915,0,,4474797,4474765,0,,4785684,4785684,0,,32042727,32042658,0,6152209920,6152191488,592419,0,0,0,
4671584,4671584,0,,4269729,4269726,0,,5037710,5037712,0,,4374511,4374540,0,,4429817,4429787,0,,4475569,4475575,0,,4784940,4784940,0,,32043860,32043864,0,6152417472,6152428416,590478,0,0,0,
4667503,4667503,0,,4273105,4273117,0,,5040070,5040070,0,,4378314,4378285,0,,4423393,4423410,0,,4476054,4476061,0,,4786545,4786545,0,,32044984,32044991,0,6152654784,6152634240,590896,0,0,0,
4669039,4669039,0,,4275091,4275079,0,,5036631,5036631,0,,4376090,4376091,0,,4425293,4425276,0,,4478062,4478081,0,,4784159,4784131,0,,32044365,32044328,0,6152505792,6152519424,591207,0,0,0,
4666448,4666448,0,,4271857,4271874,0,,5042529,5042529,0,,4372877,4372898,0,,4428380,4428412,0,,4476169,4476137,0,,4788983,4789010,0,,32047243,32047308,0,6153078912,6153075264,585737,0,0,0,
4669303,4669303,0,,4270012,4269995,0,,5032301,5032300,0,,4374527,4374502,0,,4429868,4429868,0,,4474835,4474835,0,,4786439,4786408,0,,32037285,32037211,0,6151142208,6151142784,598617,0,0,0,
4663774,4663774,0,,4271330,4271342,0,,5034763,5034764,0,,4377365,4377397,0,,4422745,4422716,0,,4475271,4475303,0,,4781726,4781755,0,,32026974,32027051,0,6149180544,6149189952,607480,0,0,0,
4671485,4671485,0,,4275072,4275065,0,,5033018,5033018,0,,4376109,4376077,0,,4422956,4422959,0,,4478486,4478456,0,,4785776,4785756,0,,32042902,32042816,0,6152239488,6152225856,593399,0,0,0,
3483000,3483000,0,,3185247,3185242,0,,3761222,3761190,0,,3266639,3266639,0,,3306540,3306534,0,,3338096,3338094,0,,3572612,3572603,0,,23913356,23913302,0,4591358592,4591347456,439330,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
4558546,4558546,0,,4188859,4188876,0,,4746963,4746995,0,,4255885,4255889,0,,4253975,4253975,0,,4351911,4351943,0,,4552870,4552902,0,,30909009,30909126,0,5934539904,5934562368,1075862,0,0,0,
4847694,4847694,0,,4458449,4458432,0,,5046413,5046381,0,,4528231,4528256,0,,4535198,4535203,0,,4632806,4632803,0,,4846916,4846884,0,,32895707,32895653,0,6315972672,6315975360,1158218,0,0,0,
4856230,4856230,0,,4458234,4458266,0,,5051853,5051885,0,,4531077,4531054,0,,4534960,4534958,0,,4634814,4634817,0,,4852567,4852599,0,,32919735,32919809,0,6320590080,6320590848,1134269,0,0,0,
4850854,4850854,0,,4458723,4458691,0,,5058028,5058028,0,,4527929,4527941,0,,4536617,4536630,0,,4633516,4633516,0,,4852984,4852952,0,,32918651,32918612,0,6320379456,6320378880,1135393,0,0,0,
4847757,4847757,0,,4458105,4458134,0,,5048800,5048800,0,,4528851,4528833,0,,4534043,4534059,0,,4633621,4633619,0,,4847833,4847844,0,,32899010,32899046,0,6316619520,6316607616,1154497,0,0,0,
4851905,4851905,0,,4458412,4458415,0,,5050076,5050076,0,,4529560,4529590,0,,4533250,4533218,0,,4633088,4633090,0,,4850627,4850616,0,,32906918,32906910,0,6318118656,6318134784,1147563,0,0,0,
4851183,4851183,0,,4458623,4458621,0,,5054823,5054791,0,,4528345,4528335,0,,4535087,4535100,0,,4632781,4632778,0,,4851416,4851416,0,,32912258,32912224,0,6319159488,6319158336,1141381,0,0,0,
4852829,4852829,0,,4458270,4458240,0,,5059077,5059109,0,,4529436,4529416,0,,4534845,4534864,0,,4634977,4634980,0,,4853406,4853438,0,,32922840,32922876,0,6321178944,6321176256,1129989,0,0,0,
4849715,4849715,0,,4458047,4458048,0,,5054588,5054588,0,,4529790,4529822,0,,4536020,4536011,0,,4636078,4636077,0,,4852440,4852408,0,,32916678,32916669,0,6320007168,6320009472,1136938,0,0,0,
4846534,4846534,0,,4457837,4457844,0,,5045382,5045379,0,,4529212,4529211,0,,4534296,4534304,0,,4633971,4633972,0,,4849178,4849210,0,,32896410,32896454,0,6316107072,6316104960,1156801,0,0,0,
4847038,4847038,0,,4457818,4457818,0,,5054514,5054517,0,,4526967,4526936,0,,4536565,4536566,0,,4635442,4635442,0,,4853829,4853797,0,,32912173,32912114,0,6319145856,6319135872,1141951,0,0,0,
4840527,4840527,0,,4458101,4458099,0,,5051256,5051256,0,,4528168,4528168,0,,4534508,4534476,0,,4634614,4634611,0,,4851567,4851599,0,,32898741,32898736,0,6316543296,6316554048,1154718,0,0,0,
4851234,4851234,0,,4458019,4458018,0,,5056946,5056943,0,,4529230,4529233,0,,4535956,4535987,0,,4635346,4635320,0,,4854954,4854953,0,,32921685,32921688,0,6320971008,6320964864,1132424,0,0,0,
4836759,4836759,0,,4458181,4458176,0,,5049936,5049939,0,,4528399,4528428,0,,4535756,4535756,0,,4634043,4634072,0,,4852701,4852702,0,,32895775,32895832,0,6315980160,6316000896,1157773,0,0,0,
4843161,4843161,0,,4458140,4458140,0,,5051244,5051244,0,,4528100,4528078,0,,4534726,4534724,0,,4634703,4634703,0,,4852111,4852111,0,,32902185,32902161,0,6317233728,6317209152,1151999,0,0,0,
4847832,4847832,0,,4458229,4458232,0,,5052299,5052298,0,,4527107,4527100,0,,4532916,4532917,0,,4634588,4634568,0,,4851232,4851231,0,,32904203,32904178,0,6317603904,6317609280,1149624,0,0,0,
4846069,4846069,0,,4458113,4458112,0,,5049287,5049286,0,,4528657,4528663,0,,4535035,4535037,0,,4633216,4633204,0,,4852211,4852212,0,,32902588,32902583,0,6317294784,6317290752,1151015,0,0,0,
4846362,4846362,0,,4458356,4458365,0,,5044868,5044870,0,,4528427,4528418,0,,4535909,4535909,0,,4633315,4633325,0,,4852071,4852071,0,,32899308,32899320,0,6316662720,6316668672,1156082,0,0,0,
4847414,4847414,0,,4457942,4457931,0,,5052417,5052417,0,,4529673,4529673,0,,4535812,4535780,0,,4633651,4633651,0,,4853594,4853594,0,,32910503,32910460,0,6318823104,6318813312,1141392,0,0,0,
4846860,4846860,0,,4458006,4458006,0,,5049225,5049222,0,,4528134,4528134,0,,4535719,4535749,0,,4635263,4635258,0,,4851719,4851719,0,,32904926,32904948,0,6317743680,6317750400,1150510,0,0,0,
4850501,4850501,0,,4457329,4457333,0,,5048519,5048521,0,,4528689,4528697,0,,4536621,4536623,0,,4636041,4636049,0,,4852665,4852665,0,,32910365,32910389,0,6318792768,6318792960,1142517,0,0,0,
4842395,4842395,0,,4457602,4457604,0,,5053723,5053692,0,,4529399,4529396,0,,4534714,4534714,0,,4633852,4633871,0,,4851519,4851519,0,,32903204,32903191,0,6317405952,6317421120,1150419,0,0,0,
4855781,4855781,0,,4458313,4458307,0,,5050774,5050806,0,,4528100,4528125,0,,4535808,4535808,0,,4634520,4634489,0,,4851819,4851819,0,,32915115,32915135,0,6319701312,6319694400,1139186,0,0,0,
4853518,4853518,0,,4458053,4458053,0,,5052714,5052714,0,,4528800,4528770,0,,4535083,4535083,0,,4634104,4634103,0,,4852206,4852205,0,,32914478,32914446,0,6319580928,6319572864,1140462,0,0,0,
4850109,4850109,0,,4458040,4458044,0,,5050755,5050732,0,,4527841,4527846,0,,4536224,4536222,0,,4633378,4633384,0,,4851323,4851324,0,,32907670,32907661,0,6318276096,6318270336,1144890,0,0,0,
4843719,4843719,0,,4457671,4457669,0,,5047723,5047746,0,,4529760,4529755,0,,4536066,4536068,0,,4634383,4634377,0,,4848419,4848387,0,,32897741,32897721,0,6316367040,6316372800,1156219,0,0,0,
4853837,4853837,0,,4457729,4457739,0,,5051062,5051062,0,,4529296,4529305,0,,4539135,4539132,0,,4636003,4636035,0,,4855451,4855483,0,,32922513,32922593,0,6321132864,6321130176,1131317,0,0,0,
4849927,4849927,0,,4457902,4457896,0,,5046199,5046199,0,,4527542,4527538,0,,4535566,4535569,0,,4634918,4634918,0,,4852910,4852910,0,,32904964,32904957,0,6317750016,6317756160,1148568,0,0,0,
4849433,4849433,0,,4458188,4458182,0,,5049284,5049284,0,,4531503,4531530,0,,4536143,4536113,0,,4634221,4634190,0,,4854643,4854643,0,,32913415,32913375,0,6319363776,6319362048,1141029,0,0,0,
4848439,4848439,0,,4457968,4457978,0,,5049077,5049077,0,,4527984,4527984,0,,4533701,4533699,0,,4633059,4633090,0,,4849939,4849938,0,,32900167,32900205,0,6316843584,6316836288,1152986,0,0,0,
4848502,4848502,0,,4457714,4457708,0,,5049465,5049433,0,,4528927,4528927,0,,4535983,4536015,0,,4634675,4634645,0,,4854938,4854938,0,,32910204,32910168,0,6318746496,6318762240,1143512,0,0,0,
4844482,4844482,0,,4458028,4458025,0,,5050579,5050608,0,,4528936,4528933,0,,4536676,4536675,0,,4634633,4634663,0,,4851969,4851969,0,,32905303,32905355,0,6317841024,6317834880,1147846,0,0,0,
4848406,4848406,0,,4457993,4457992,0,,5055066,5055068,0,,4530157,4530160,0,,4535711,4535680,0,,4635164,4635132,0,,4853065,4853065,0,,32915562,32915503,0,6319769856,6319765824,1138482,0,0,0,
4849263,4849263,0,,4458049,4458052,0,,5055028,5055029,0,,4528864,4528864,0,,4534249,4534249,0,,4633730,4633730,0,,4851211,4851209,0,,32910394,32910396,0,6318804480,6318797952,1143312,0,0,0,
4847753,4847753,0,,4458160,4458158,0,,5047707,5047707,0,,4528083,4528083,0,,4535042,4535042,0,,4634723,4634753,0,,4851640,4851640,0,,32903108,32903136,0,6317389632,6317398080,1150524,0,0,0,
4849642,4849642,0,,4458164,4458173,0,,5051817,5051785,0,,4530373,4530373,0,,4537584,4537593,0,,4635722,4635721,0,,4854538,4854538,0,,32917840,32917825,0,6320226624,6320226816,1135946,0,0,0,
4847391,4847391,0,,4458816,4458822,0,,5049809,5049841,0,,4530126,4530126,0,,4534758,4534762,0,,4634941,4634942,0,,4853073,4853073,0,,32908914,32908957,0,6318511680,6318513408,1144691,0,0,0,
4848328,4848328,0,,4458122,4458138,0,,5054475,5054475,0,,4529865,4529842,0,,4536557,4536573,0,,4636120,4636122,0,,4853112,4853115,0,,32916579,32916593,0,6319975488,6319985664,1137219,0,0,0,
4843307,4843307,0,,4458498,4458466,0,,5051636,5051636,0,,4529826,4529818,0,,4536787,4536790,0,,4634697,4634697,0,,4852018,4852018,0,,32906769,32906732,0,6318104256,6318099648,1146679,0,0,0,
4849479,4849479,0,,4458441,4458473,0,,5047269,5047266,0,,4529520,4529519,0,,4534907,4534876,0,,4634613,4634613,0,,4852890,4852890,0,,32907119,32907116,0,6318161472,6318158592,1146770,0,0,0,
4850071,4850071,0,,4458377,4458374,0,,5051731,5051734,0,,4528557,4528560,0,,4535766,4535765,0,,4637538,4637538,0,,4853150,4853148,0,,32915190,32915190,0,6319722624,6319720320,1138118,0,0,0,
4841759,4841759,0,,4458439,4458442,0,,5052960,5052960,0,,4529807,4529804,0,,4533653,4533665,0,,4636322,4636322,0,,4850958,4850960,0,,32903898,32903912,0,6317550912,6317550720,1150328,0,0,0,
4851380,4851380,0,,4458253,4458253,0,,5054351,5054351,0,,4529819,4529823,0,,4535575,4535592,0,,4635010,4634978,0,,4853273,4853262,0,,32917661,32917639,0,6320187648,6320192256,1136419,0,0,0,
4850157,4850157,0,,4458580,4458554,0,,5054909,5054909,0,,4527548,4527544,0,,4533496,4533499,0,,4635382,4635382,0,,4852375,4852384,0,,32912447,32912429,0,6319191552,6319185792,1141709,0,0,0,
4843227,4843227,0,,4458612,4458606,0,,5053474,5053473,0,,4528751,4528778,0,,4533205,4533173,0,,4635480,4635512,0,,4849787,4849789,0,,32902536,32902558,0,6317298624,6317293632,1151129,0,0,0,
4852031,4852031,0,,4458113,4458145,0,,5052716,5052715,0,,4530230,4530203,0,,4535340,4535348,0,,4634876,4634876,0,,4851236,4851233,0,,32914542,32914551,0,6319586112,6319580928,1139862,0,0,0,
4853273,4853273,0,,4458511,4458511,0,,5049686,5049688,0,,4529193,4529193,0,,4535485,4535492,0,,4636801,4636800,0,,4852964,4852967,0,,32915913,32915924,0,6319851648,6319865088,1138846,0,0,0,
4848729,4848729,0,,4458683,4458663,0,,5053085,5053084,0,,4529374,4529380,0,,4533288,4533305,0,,4634427,4634396,0,,4851661,4851629,0,,32909247,32909186,0,6318568896,6318561216,1144052,0,0,0,
4852222,4852222,0,,4458236,4458225,0,,5056300,5056300,0,,4530951,4530975,0,,4536653,4536623,0,,4635558,4635590,0,,4854211,4854221,0,,32924131,32924156,0,6321434304,6321434304,1129871,0,0,0,
4849407,4849407,0,,4458441,4458470,0,,5050932,5050932,0,,4528882,4528852,0,,4535206,4535236,0,,4633602,4633601,0,,4851803,4851823,0,,32908273,32908321,0,6318401088,6318400128,1145195,0,0,0,
4850209,4850209,0,,4458398,4458400,0,,5043085,5043080,0,,4528247,4528247,0,,4534315,4534283,0,,4633948,4633949,0,,4851330,4851332,0,,32899532,32899500,0,6316709952,6316711104,1154229,0,0,0,
4849038,4849038,0,,4458094,4458064,0,,5052782,5052756,0,,4528699,4528731,0,,4535609,4535612,0,,4635469,4635469,0,,4854364,4854332,0,,32914055,32914002,0,6319482432,6319491840,1138756,0,0,0,
4847993,4847993,0,,4457769,4457783,0,,5053413,5053445,0,,4529195,4529195,0,,4534497,4534526,0,,4633941,4633909,0,,4851947,4851979,0,,32908755,32908830,0,6318501312,6318499392,1144543,0,0,0,
4844955,4844955,0,,4457919,4457910,0,,5047784,5047781,0,,4528299,4528272,0,,4533751,4533751,0,,4632895,4632927,0,,4848280,4848248,0,,32893883,32893844,0,6315613248,6315607680,1159474,0,0,0,
4848485,4848485,0,,4458007,4458005,0,,5045733,5045736,0,,4527701,4527708,0,,4534393,4534393,0,,4634193,4634193,0,,4849980,4850010,0,,32898492,32898530,0,6316511616,6316512960,1155301,0,0,0,
4841920,4841920,0,,4458133,4458136,0,,5044349,5044346,0,,4529412,4529403,0,,4536235,4536233,0,,4633888,4633866,0,,4849801,4849803,0,,32893738,32893707,0,6315591936,6315594432,1160735,0,0,0,
4844677,4844677,0,,4457937,4457960,0,,5051939,5051942,0,,4528141,4528138,0,,4538726,4538726,0,,4634160,4634182,0,,4852604,4852604,0,,32908184,32908229,0,6318374208,6318374976,1144841,0,0,0,
4847664,4847664,0,,4458268,4458239,0,,5052119,5052119,0,,4528400,4528415,0,,4535589,4535590,0,,4634921,4634921,0,,4852839,4852839,0,,32909800,32909787,0,6318674688,6318676992,1144166,0,0,0,
4846774,4846774,0,,4458037,4458040,0,,5049700,5049700,0,,4528900,4528888,0,,4535870,4535871,0,,4634203,4634195,0,,4853587,4853587,0,,32907071,32907055,0,6318164160,6318159552,1146759,0,0,0,
4843195,4843195,0,,4458152,4458170,0,,5047696,5047696,0,,4530068,4530066,0,,4536752,4536720,0,,4632842,4632818,0,,4850916,4850884,0,,32899621,32899549,0,6316725312,6316719936,1154127,0,0,0,
4848508,4848508,0,,4458554,4458531,0,,5051178,5051178,0,,4528333,4528340,0,,4534508,4534540,0,,4633956,4633959,0,,4852521,4852553,0,,32907558,32907609,0,6318254592,6318258240,1146096,0,0,0,
4845099,4845099,0,,4457712,4457712,0,,5042039,5042036,0,,4528990,4528985,0,,4533544,4533544,0,,4633546,4633557,0,,4849361,4849361,0,,32890291,32890294,0,6314943744,6314941440,1163587,0,0,0,
1969245,1969245,0,,1810749,1810749,0,,2052508,2052479,0,,1841537,1841534,0,,1842461,1842429,0,,1883913,1883899,0,,1972378,1972346,0,,13372791,13372681,0,2567559360,2567539200,473794,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
1285330,1285330,0,,1187855,1187885,0,,1326876,1326908,0,,1202730,1202762,0,,1194476,1194478,0,,1225328,1225360,0,,1272829,1272861,0,,8695424,8695584,0,1669521792,1669556544,367675,0,0,0,
4900499,4900499,0,,4520969,4520947,0,,5043984,5043952,0,,4581347,4581347,0,,4573831,4573829,0,,4674164,4674148,0,,4865623,4865623,0,,33160417,33160345,0,6366804288,6366811392,1393695,0,0,0,
4895428,4895428,0,,4526551,4526561,0,,5042420,5042450,0,,4582947,4582915,0,,4572561,4572561,0,,4679692,4679676,0,,4869994,4869994,0,,33169593,33169585,0,6368571648,6368546880,1385192,0,0,0,
4908585,4908585,0,,4522367,4522379,0,,5046267,5046266,0,,4582074,4582074,0,,4571583,4571605,0,,4677259,4677291,0,,4870148,4870116,0,,33178283,33178316,0,6370221504,6370243008,1376226,0,0,0,
4902882,4902882,0,,4521501,4521474,0,,5046084,5046087,0,,4581105,4581105,0,,4576720,4576707,0,,4678687,4678655,0,,4869349,4869349,0,,33176328,33176259,0,6369851712,6369836160,1378196,0,0,0,
4900795,4900795,0,,4526372,4526369,0,,5049520,5049520,0,,4584143,4584143,0,,4571673,4571693,0,,4678809,4678841,0,,4867941,4867973,0,,33179253,33179334,0,6370424064,6370431168,1375000,0,0,0,
4903430,4903430,0,,4521907,4521908,0,,5046849,5046817,0,,4581389,4581389,0,,4570843,4570844,0,,4674233,4674233,0,,4865949,4865949,0,,33164600,33164570,0,6367600512,6367594560,1390786,0,0,0,
4897443,4897443,0,,4522141,4522144,0,,5053765,5053797,0,,4580627,4580634,0,,4579088,4579088,0,,4680129,4680128,0,,4872553,4872553,0,,33185746,33185787,0,6371664192,6371664576,1368948,0,0,0,
4902451,4902451,0,,4526072,4526078,0,,5046405,5046373,0,,4584789,4584782,0,,4573531,4573501,0,,4678879,4678849,0,,4869278,4869278,0,,33181405,33181312,0,6370826688,6370824000,1373309,0,0,0,
4908808,4908808,0,,4522543,4522533,0,,5046746,5046778,0,,4583466,4583477,0,,4571579,4571584,0,,4677093,4677124,0,,4867871,4867871,0,,33178106,33178175,0,6370207104,6370198464,1376733,0,0,0,
4902059,4902059,0,,4522133,4522140,0,,5048645,5048645,0,,4582239,4582228,0,,4576953,4576977,0,,4680660,4680658,0,,4868880,4868878,0,,33181569,33181585,0,6370846848,6370861632,1372411,0,0,0,
4904172,4904172,0,,4525794,4525787,0,,5043722,5043721,0,,4585437,4585449,0,,4570909,4570912,0,,4679019,4679018,0,,4869434,4869404,0,,33178487,33178463,0,6370283712,6370272384,1375917,0,0,0,
4901050,4901050,0,,4521121,4521150,0,,5048560,5048561,0,,4583023,4583014,0,,4573686,4573654,0,,4675972,4675974,0,,4869311,4869343,0,,33172723,33172746,0,6369153984,6369158208,1381884,0,0,0,
4900929,4900929,0,,4523944,4523925,0,,5049661,5049661,0,,4582330,4582327,0,,4576683,4576713,0,,4679542,4679511,0,,4871800,4871798,0,,33184889,33184864,0,6371504256,6371496960,1370699,0,0,0,
4901230,4901230,0,,4525218,4525208,0,,5048158,5048158,0,,4584484,4584484,0,,4572034,4572034,0,,4681870,4681870,0,,4872126,4872128,0,,33185120,33185112,0,6371544000,6371551488,1368385,0,0,0,
4906586,4906586,0,,4520769,4520801,0,,5047346,5047343,0,,4581484,4581506,0,,4574962,4574964,0,,4677621,4677621,0,,4871005,4871005,0,,33179773,33179826,0,6370520064,6370529664,1375165,0,0,0,
4907397,4907397,0,,4524455,4524425,0,,5041823,5041826,0,,4579939,4579920,0,,4577331,4577329,0,,4677429,4677429,0,,4869631,4869631,0,,33178005,33177957,0,6370161408,6370155072,1377327,0,0,0,
4907406,4907406,0,,4525593,4525595,0,,5048189,5048189,0,,4585170,4585199,0,,4573804,4573774,0,,4679021,4679051,0,,4870410,4870410,0,,33189593,33189624,0,6372401856,6372402624,1364266,0,0,0,
4913631,4913631,0,,4520236,4520264,0,,5049067,5049065,0,,4582935,4582934,0,,4575290,4575290,0,,4677498,4677498,0,,4870739,4870707,0,,33189396,33189389,0,6372368640,6372377280,1365791,0,0,0,
4905303,4905303,0,,4524841,4524813,0,,5049370,5049371,0,,4580308,4580277,0,,4576423,4576455,0,,4681099,4681069,0,,4871303,4871334,0,,33188647,33188622,0,6372221184,6372207168,1366301,0,0,0,
4902059,4902059,0,,4525461,4525457,0,,5042864,5042865,0,,4583928,4583936,0,,4571152,4571120,0,,4675906,4675938,0,,4867922,4867923,0,,33169292,33169298,0,6368505216,6368510592,1385319,0,0,0,
4913770,4913770,0,,4519155,4519155,0,,5046631,5046631,0,,4582263,4582287,0,,4576825,4576826,0,,4677071,4677071,0,,4870170,4870170,0,,33185885,33185910,0,6371682240,6371684544,1367827,0,0,0,
4903881,4903881,0,,4525473,4525479,0,,5053899,5053899,0,,4580612,4580585,0,,4575891,4575890,0,,4681122,4681097,0,,4870134,4870134,0,,33191012,33190965,0,6372689664,6372676608,1363780,0,0,0,
4909378,4909378,0,,4524808,4524834,0,,5049192,5049160,0,,4585214,4585209,0,,4573733,4573746,0,,4679598,4679623,0,,4872976,4872975,0,,33194899,33194925,0,6373413312,6373428288,1360271,0,0,0,
4903321,4903321,0,,4520000,4519977,0,,5048654,5048686,0,,4582152,4582184,0,,4577053,4577057,0,,4677899,4677867,0,,4871490,4871489,0,,33180569,33180581,0,6370666752,6370664064,1373439,0,0,0,
4904517,4904517,0,,4526984,4526980,0,,5048286,5048286,0,,4581469,4581466,0,,4576155,4576170,0,,4680595,4680600,0,,4871886,4871886,0,,33189892,33189905,0,6372463104,6372459072,1364504,0,0,0,
4901484,4901484,0,,4523374,4523400,0,,5047192,5047190,0,,4581810,4581783,0,,4572449,4572420,0,,4679233,4679259,0,,4871132,4871134,0,,33176674,33176670,0,6369924864,6369922368,1378780,0,0,0,
4911083,4911083,0,,4520159,4520131,0,,5046577,5046579,0,,4582246,4582276,0,,4579347,4579344,0,,4680143,4680112,0,,4871950,4871950,0,,33191505,33191475,0,6372762432,6372759936,1362588,0,0,0,
4906247,4906247,0,,4527018,4527015,0,,5053822,5053822,0,,4580304,4580277,0,,4574157,4574188,0,,4680198,4680202,0,,4870333,4870333,0,,33192079,33192084,0,6372881856,6372878592,1362466,0,0,0,
4904440,4904440,0,,4522949,4522981,0,,5046221,5046189,0,,4582854,4582849,0,,4574176,4574145,0,,4678021,4678046,0,,4871897,4871896,0,,33180558,33180546,0,6370664640,6370674432,1374459,0,0,0,
4907741,4907741,0,,4521110,4521080,0,,5046367,5046396,0,,4581647,4581676,0,,4575231,4575262,0,,4677340,4677340,0,,4869909,4869910,0,,33179345,33179405,0,6370433856,6370434624,1374739,0,0,0,
4899744,4899744,0,,4526753,4526767,0,,5048716,5048719,0,,4582081,4582052,0,,4571706,4571707,0,,4680556,4680529,0,,4868106,4868105,0,,33177662,33177623,0,6370111296,6370106112,1377206,0,0,0,
4898420,4898420,0,,4522451,4522465,0,,5046798,5046798,0,,4584147,4584147,0,,4571330,4571298,0,,4677060,4677089,0,,4870132,4870131,0,,33170338,33170348,0,6368705088,6368707776,1384551,0,0,0,
4911710,4911710,0,,4521244,4521226,0,,5047173,5047141,0,,4582544,4582576,0,,4578425,4578431,0,,4681760,4681729,0,,4871848,4871850,0,,33194704,33194663,0,6373381824,6373381632,1359728,0,0,0,
4903415,4903415,0,,4526610,4526598,0,,5048881,5048881,0,,4584101,4584088,0,,4573301,4573327,0,,4680475,4680475,0,,4871626,4871594,0,,33188409,33188378,0,6372172992,6372178368,1365923,0,0,0,
