Lcore 0,,,,Lcore 1,,,,Lcore 2,,,,Lcore 3,,,,Aggregate statistics,,,,,,,,,,
Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Total TX rate (PPS),Total RX rate (PPS),Total Drop rate (PPS),Total TX bytes rate,Total RX bytes rate,Total rx H/w drops rate,Total error pkt rate,Total failed transmission rate,Total rx mbuf failure rate
4706512,4706512,0,,4417476,4417472,0,,4557059,4557055,0,,5056839,5056807,0,,18737886,18737846,0,3597671040,3597676800,61392,0,0,0,
4707259,4707259,0,,4412069,4412069,0,,4557677,4557680,0,,5057128,5057160,0,,18734133,18734168,0,3596955648,3596950464,63809,0,0,0,
4714051,4714051,0,,4413670,4413670,0,,4554467,4554456,0,,5053998,5053998,0,,18736186,18736175,0,3597345600,3597347328,62216,0,0,0,
4708090,4708090,0,,4415554,4415554,0,,4554460,4554460,0,,5054257,5054255,0,,18732361,18732359,0,3596619072,3596624064,65367,0,0,0,
4706595,4706595,0,,4417461,4417465,0,,4557067,4557067,0,,5052705,5052707,0,,18733828,18733834,0,3596896128,3596887296,65345,0,0,0,
4707325,4707325,0,,4412009,4412005,0,,4557649,4557649,0,,5053822,5053822,0,,18730805,18730801,0,3596307648,3596308992,67221,0,0,0,
4714006,4714006,0,,4413611,4413611,0,,4554478,4554480,0,,5053676,5053647,0,,18735771,18735744,0,3597268416,3597264000,62881,0,0,0,
4708121,4708121,0,,4415663,4415670,0,,4554321,4554329,0,,5052289,5052286,0,,18730394,18730406,0,3596238528,3596244672,66854,0,0,0,
4706593,4706593,0,,4417398,4417391,0,,4557177,4557181,0,,5054660,5054660,0,,18735828,18735825,0,3597275712,3597276864,63477,0,0,0,
4707477,4707477,0,,4411906,4411916,0,,4557622,4557629,0,,5054139,5054171,0,,18731144,18731193,0,3596387712,3596384256,66756,0,0,0,
4714049,4714049,0,,4413773,4413763,0,,4554538,4554517,0,,5050570,5050570,0,,18732930,18732899,0,3596714496,3596715840,65745,0,0,0,
4708092,4708092,0,,4415671,4415671,0,,4554361,4554361,0,,5056260,5056260,0,,18734384,18734384,0,3597001728,3597010560,63159,0,0,0,
4706651,4706651,0,,4417274,4417283,0,,4557062,4557062,0,,5057231,5057220,0,,18738218,18738216,0,3597743616,3597737472,60871,0,0,0,
4707512,4707512,0,,4411848,4411871,0,,4557669,4557669,0,,5054980,5054991,0,,18732009,18732043,0,3596546112,3596544576,65819,0,0,0,
4054299,4054299,0,,3798714,3798682,0,,3915099,3915099,0,,4345166,4345134,0,,16113278,16113214,0,3093743232,3093734976,56212,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
4199800,4199800,0,,3997942,3997942,0,,4114713,4114744,0,,4352479,4352511,0,,16664934,16664997,0,3199667328,3199684416,370351,0,0,0,
5122348,5122348,0,,4885995,4885996,0,,5021391,5021363,0,,5311929,5311929,0,,20341663,20341636,0,3905600064,3905589504,453100,0,0,0,
5127060,5127060,0,,4883154,4883153,0,,5018502,5018499,0,,5315257,5315257,0,,20343973,20343969,0,3906042048,3906048000,450359,0,0,0,
5128476,5128476,0,,4881171,4881187,0,,5023289,5023318,0,,5316699,5316699,0,,20349635,20349680,0,3907132992,3907135488,444331,0,0,0,
5125154,5125154,0,,4883824,4883808,0,,5023719,5023716,0,,5315838,5315838,0,,20348535,20348516,0,3906915648,3906916800,446760,0,0,0,
5124114,5124114,0,,4886160,4886192,0,,5021184,5021189,0,,5319857,5319825,0,,20351315,20351320,0,3907458624,3907451328,443615,0,0,0,
5121064,5121064,0,,4881450,4881418,0,,5019365,5019366,0,,5315514,5315546,0,,20337393,20337394,0,3904773312,3904777536,456279,0,0,0,
5127381,5127381,0,,4881987,4881987,0,,5020947,5020947,0,,5313928,5313928,0,,20344243,20344243,0,3906094656,3906099648,450523,0,0,0,
5123317,5123317,0,,4884597,4884597,0,,5023089,5023089,0,,5318457,5318457,0,,20349460,20349460,0,3907096320,3907095936,445042,0,0,0,
5129187,5129187,0,,4885788,4885791,0,,5020621,5020608,0,,5319544,5319544,0,,20355140,20355130,0,3908187456,3908185152,439711,0,0,0,
5126631,5126631,0,,4880744,4880741,0,,5019683,5019694,0,,5316734,5316731,0,,20343792,20343797,0,3906007488,3906006336,450153,0,0,0,
5126288,5126288,0,,4883314,4883330,0,,5023207,5023201,0,,5316218,5316221,0,,20349027,20349040,0,3907017792,3907022016,446044,0,0,0,
5122895,5122895,0,,4885427,4885443,0,,5019707,5019683,0,,5316573,5316570,0,,20344602,20344591,0,3906158976,3906154752,449648,0,0,0,
5126807,5126807,0,,4883899,4883867,0,,5017337,5017358,0,,5317011,5316982,0,,20345054,20345014,0,3906254592,3906244416,449892,0,0,0,
5126084,5126084,0,,4880754,4880786,0,,5020990,5021001,0,,5316520,5316552,0,,20344348,20344423,0,3906116736,3906129408,449274,0,0,0,
5123374,5123374,0,,4883636,4883614,0,,5023288,5023288,0,,5315464,5315464,0,,20345762,20345740,0,3906382080,3906380160,449240,0,0,0,
5128617,5128617,0,,4886088,4886081,0,,5019960,5019938,0,,5314192,5314192,0,,20348857,20348828,0,3906987264,3906973824,445985,0,0,0,
5126670,5126670,0,,4881902,4881909,0,,5019662,5019683,0,,5319236,5319236,0,,20347470,20347498,0,3906713472,3906720192,446631,0,0,0,
5122046,5122046,0,,4881680,4881699,0,,5019649,5019650,0,,5315528,5315527,0,,20338903,20338922,0,3905073216,3905072832,455298,0,0,0,
5125892,5125892,0,,4884771,4884742,0,,5024607,5024606,0,,5319814,5319815,0,,20355084,20355055,0,3908164416,3908169984,439801,0,0,0,
5129999,5129999,0,,4885949,4885950,0,,5019027,5018996,0,,5318881,5318881,0,,20353856,20353826,0,3907940544,3907938048,441305,0,0,0,
5127073,5127073,0,,4880801,4880800,0,,5018653,5018685,0,,5311820,5311820,0,,20338347,20338378,0,3904962432,3904965120,455056,0,0,0,
5120772,5120772,0,,4883311,4883311,0,,5024024,5024016,0,,5318251,5318251,0,,20346358,20346350,0,3906505344,3906502080,448974,0,0,0,
5127244,5127244,0,,4885109,4885110,0,,5020901,5020877,0,,5318047,5318047,0,,20351301,20351278,0,3907445376,3907445952,443347,0,0,0,
5125313,5125313,0,,4884282,4884281,0,,5019446,5019465,0,,5317751,5317751,0,,20346792,20346810,0,3906588672,3906588480,447481,0,0,0,
5122909,5122909,0,,4880552,4880552,0,,5019479,5019492,0,,5313728,5313728,0,,20336668,20336681,0,3904641600,3904642560,457202,0,0,0,
5123232,5123232,0,,4883857,4883857,0,,5021025,5021025,0,,5311442,5311442,0,,20339556,20339556,0,3905188608,3905193792,455780,0,0,0,
5125539,5125539,0,,4886261,4886261,0,,5020036,5020036,0,,5309634,5309634,0,,20341470,20341470,0,3905562624,3905562048,453097,0,0,0,
5126954,5126954,0,,4881831,4881831,0,,5020868,5020868,0,,5316947,5316915,0,,20346600,20346568,0,3906546816,3906551040,447455,0,0,0,
5124267,5124267,0,,4881452,4881452,0,,5021114,5021111,0,,5315764,5315794,0,,20342597,20342624,0,3905784576,3905778816,451952,0,0,0,
5123247,5123247,0,,4884741,4884773,0,,5021287,5021258,0,,5315944,5315946,0,,20345219,20345224,0,3906276096,3906284736,449658,0,0,0,
5128813,5128813,0,,4885891,4885859,0,,5020067,5020085,0,,5313784,5313762,0,,20348555,20348519,0,3906926016,3906913728,446784,0,0,0,
5125184,5125184,0,,4881090,4881090,0,,5019461,5019453,0,,5311028,5311048,0,,20336763,20336775,0,3904660800,3904656768,457152,0,0,0,
5127618,5127618,0,,4883182,4883185,0,,5021381,5021374,0,,5312866,5312868,0,,20345047,20345045,0,3906244416,3906247488,449659,0,0,0,
5124613,5124613,0,,4884603,4884600,0,,5022578,5022575,0,,5315032,5315032,0,,20346826,20346820,0,3906589440,3906588672,447724,0,0,0,
5130080,5130080,0,,4884691,4884718,0,,5019579,5019579,0,,5314384,5314384,0,,20348734,20348761,0,3906956928,3906960960,445553,0,0,0,
5127184,5127184,0,,4881110,4881094,0,,5022442,5022474,0,,5316411,5316408,0,,20347147,20347160,0,3906654336,3906667776,447163,0,0,0,
5125339,5125339,0,,4883242,4883231,0,,5022928,5022896,0,,5311616,5311617,0,,20343125,20343083,0,3905877888,3905857920,451630,0,0,0,
5123248,5123248,0,,4886339,4886371,0,,5019189,5019197,0,,5310252,5310254,0,,20339028,20339070,0,3905094912,3905108160,455376,0,0,0,
5127139,5127139,0,,4881597,4881569,0,,5020555,5020579,0,,5313291,5313291,0,,20342582,20342578,0,3905774976,3905775360,451087,0,0,0,
5126842,5126842,0,,4881227,4881223,0,,5022234,5022234,0,,5315011,5315011,0,,20345314,20345310,0,3906299520,3906297600,449191,0,0,0,
5124427,5124427,0,,4884910,4884910,0,,5023842,5023842,0,,5316822,5316821,0,,20350001,20350000,0,3907200192,3907198080,445105,0,0,0,
5126161,5126161,0,,4886041,4886055,0,,5019294,5019269,0,,5309126,5309125,0,,20340622,20340610,0,3905403456,3905394048,454200,0,0,0,
5125762,5125762,0,,4880906,4880924,0,,5020245,5020238,0,,5312873,5312875,0,,20339786,20339799,0,3905241024,3905241600,454648,0,0,0,
5132585,5132585,0,,4883132,4883100,0,,5023588,5023588,0,,5315138,5315136,0,,20354443,20354409,0,3908046912,3908053056,440152,0,0,0,
5125750,5125750,0,,4884720,4884752,0,,5023566,5023570,0,,5318022,5318024,0,,20352058,20352096,0,3907595136,3907596864,442335,0,0,0,
5133007,5133007,0,,4884594,4884562,0,,5019201,5019197,0,,5316160,5316157,0,,20352962,20352923,0,3907774272,3907761600,441364,0,0,0,
5126413,5126413,0,,4881685,4881690,0,,5020930,5020933,0,,5316662,5316665,0,,20345690,20345701,0,3906368448,3906372672,448535,0,0,0,
5130031,5130031,0,,4883264,4883262,0,,5022102,5022101,0,,5320003,5320003,0,,20355400,20355397,0,3908236224,3908235840,439712,0,0,0,
5126797,5126797,0,,4885575,4885604,0,,5020410,5020409,0,,5314394,5314394,0,,20347176,20347204,0,3906657024,3906666432,447524,0,0,0,
5126753,5126753,0,,4882458,4882426,0,,5019651,5019682,0,,5313351,5313349,0,,20342213,20342210,0,3905704704,3905705664,451790,0,0,0,
5130007,5130007,0,,4881237,4881237,0,,5020917,5020917,0,,5316778,5316780,0,,20348939,20348941,0,3906996288,3906996288,445307,0,0,0,
5121651,5121651,0,,4884804,4884804,0,,5022431,5022431,0,,5313417,5313417,0,,20342303,20342303,0,3905722176,3905720064,452896,0,0,0,
5129487,5129487,0,,4886027,4886038,0,,5019117,5019107,0,,5320826,5320809,0,,20355457,20355441,0,3908254848,3908242176,439914,0,0,0,
5129184,5129184,0,,4880257,4880259,0,,5018295,5018274,0,,5313914,5313931,0,,20341650,20341648,0,3905598528,3905601792,451667,0,0,0,
5128654,5128654,0,,4883064,4883051,0,,5021601,5021601,0,,5316591,5316591,0,,20349910,20349897,0,3907174080,3907175616,444882,0,0,0,
5124494,5124494,0,,4884951,4884983,0,,5021480,5021490,0,,5316136,5316136,0,,20347061,20347103,0,3906637632,3906646464,447368,0,0,0,
5126711,5126711,0,,4885288,4885260,0,,5017425,5017414,0,,5317650,5317630,0,,20347074,20347015,0,3906636864,3906623424,447736,0,0,0,
5127435,5127435,0,,4881469,4881472,0,,5021324,5021324,0,,5315853,5315873,0,,20346081,20346104,0,3906448128,3906452160,448129,0,0,0,
5126107,5126107,0,,4882976,4882978,0,,5023067,5023076,0,,5316611,5316611,0,,20348761,20348772,0,3906970368,3906966336,445704,0,0,0,
5128035,5128035,0,,4885422,4885413,0,,5022304,5022295,0,,5316696,5316696,0,,20352457,20352439,0,3907668288,3907672512,442214,0,0,0,
5128925,5128925,0,,4883029,4883029,0,,5018960,5018960,0,,5313902,5313902,0,,20344816,20344816,0,3906198528,3906198144,449842,0,0,0,
2666416,2666416,0,,2541572,2541572,0,,2615884,2615884,0,,2767227,2767195,0,,10591099,10591067,0,2033491008,2033484864,233849,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
905418,905418,0,,878745,878776,0,,896628,896658,0,,918938,918970,0,,3599729,3599822,0,691147968,691165824,151756,0,0,0,
5254433,5254433,0,,5103819,5103797,0,,5192233,5192235,0,,5327955,5327952,0,,20878440,20878417,0,4008663360,4008660672,878222,0,0,0,
5252046,5252046,0,,5104752,5104775,0,,5193477,5193477,0,,5323567,5323538,0,,20873842,20873836,0,4007774784,4007779200,883777,0,0,0,
5259506,5259506,0,,5103721,5103721,0,,5191122,5191090,0,,5328333,5328362,0,,20882682,20882679,0,4009475136,4009474176,874535,0,0,0,
5255885,5255885,0,,5106908,5106876,0,,5195755,5195787,0,,5324529,5324532,0,,20883077,20883080,0,4009562880,4009552512,874116,0,0,0,
5259888,5259888,0,,5103220,5103220,0,,5191713,5191713,0,,5327675,5327675,0,,20882496,20882496,0,4009426944,4009434432,874769,0,0,0,
5252391,5252391,0,,5105969,5105969,0,,5195274,5195273,0,,5329653,5329653,0,,20883287,20883286,0,4009597056,4009588416,873897,0,0,0,
5253597,5253597,0,,5104294,5104305,0,,5190047,5190048,0,,5327153,5327153,0,,20875091,20875103,0,4008019776,4008022080,882024,0,0,0,
5257887,5257887,0,,5103077,5103081,0,,5197748,5197716,0,,5331195,5331195,0,,20889907,20889879,0,4010856768,4010862720,867640,0,0,0,
5260859,5260859,0,,5105584,5105569,0,,5193366,5193398,0,,5329871,5329871,0,,20889680,20889697,0,4010821824,4010828160,867163,0,0,0,
5259204,5259204,0,,5103993,5103999,0,,5198585,5198585,0,,5332493,5332493,0,,20894275,20894281,0,4011701952,4011697344,863298,0,0,0,
5260592,5260592,0,,5105268,5105262,0,,5194704,5194704,0,,5330845,5330842,0,,20891409,20891400,0,4011143232,4011138432,865609,0,0,0,
5258693,5258693,0,,5100484,5100491,0,,5197540,5197540,0,,5326992,5326995,0,,20883709,20883719,0,4009673472,4009676352,873425,0,0,0,
5259352,5259352,0,,5107110,5107119,0,,5194713,5194695,0,,5331989,5331989,0,,20893164,20893155,0,4011491904,4011484800,864709,0,0,0,
5256501,5256501,0,,5105215,5105207,0,,5195405,5195423,0,,5328007,5328007,0,,20885128,20885138,0,4009940352,4009948416,871833,0,0,0,
5258558,5258558,0,,5108174,5108166,0,,5192526,5192526,0,,5329030,5329030,0,,20888288,20888280,0,4010549760,4010554752,868322,0,0,0,
5257338,5257338,0,,5103685,5103717,0,,5197356,5197356,0,,5327545,5327545,0,,20885924,20885956,0,4010103552,4010098176,871694,0,0,0,
5252448,5252448,0,,5107211,5107204,0,,5189960,5189944,0,,5326463,5326460,0,,20876082,20876056,0,4008201600,4008203904,881408,0,0,0,
5262024,5262024,0,,5104450,5104439,0,,5193363,5193379,0,,5329538,5329541,0,,20889375,20889383,0,4010762688,4010766720,867638,0,0,0,
5258354,5258354,0,,5108513,5108515,0,,5192825,5192793,0,,5333269,5333237,0,,20892961,20892899,0,4011448896,4011436032,864682,0,0,0,
5255412,5255412,0,,5101708,5101706,0,,5196577,5196609,0,,5331853,5331884,0,,20885550,20885611,0,4010025216,4010034432,871282,0,0,0,
5255656,5255656,0,,5107809,5107827,0,,5192820,5192794,0,,5332257,5332257,0,,20888542,20888534,0,4010604672,4010601792,869094,0,0,0,
5255963,5255963,0,,5100639,5100639,0,,5191585,5191611,0,,5331836,5331837,0,,20880023,20880050,0,4008963264,4008963648,876219,0,0,0,
5263282,5263282,0,,5108579,5108579,0,,5195262,5195242,0,,5329294,5329292,0,,20896417,20896395,0,4012108224,4012106688,861757,0,0,0,
5257023,5257023,0,,5099533,5099501,0,,5190980,5191000,0,,5332292,5332293,0,,20879828,20879817,0,4008925632,4008926400,876942,0,0,0,
5253433,5253433,0,,5108581,5108582,0,,5193736,5193728,0,,5329885,5329886,0,,20885635,20885629,0,4010051904,4010040192,872091,0,0,0,
5256417,5256417,0,,5102259,5102278,0,,5192698,5192706,0,,5332363,5332331,0,,20883737,20883732,0,4009671168,4009680768,873207,0,0,0,
5260491,5260491,0,,5108625,5108635,0,,5194985,5194966,0,,5329674,5329674,0,,20893775,20893766,0,4011608448,4011609792,863528,0,0,0,
5262495,5262495,0,,5100562,5100564,0,,5194197,5194184,0,,5329156,5329188,0,,20886410,20886431,0,4010188608,4010191680,870195,0,0,0,
5259690,5259690,0,,5107929,5107901,0,,5197302,5197334,0,,5331356,5331356,0,,20896277,20896281,0,4012079808,4012079040,861735,0,0,0,
5261711,5261711,0,,5101936,5101932,0,,5195299,5195299,0,,5331801,5331801,0,,20890747,20890743,0,4011022656,4011023616,865808,0,0,0,
5256871,5256871,0,,5108996,5109028,0,,5194829,5194829,0,,5331940,5331939,0,,20892636,20892667,0,4011386112,4011388800,865051,0,0,0,
5251711,5251711,0,,5101905,5101873,0,,5191114,5191111,0,,5325561,5325562,0,,20870291,20870257,0,4007095872,4007089152,886928,0,0,0,
5254302,5254302,0,,5109841,5109871,0,,5195775,5195746,0,,5332610,5332610,0,,20892528,20892529,0,4011371520,4011369792,864130,0,0,0,
5262212,5262212,0,,5103754,5103756,0,,5194640,5194669,0,,5330618,5330616,0,,20891224,20891253,0,4011115008,4011120192,866172,0,0,0,
5265075,5265075,0,,5107385,5107385,0,,5196682,5196654,0,,5330475,5330477,0,,20899617,20899591,0,4012720512,4012725696,857825,0,0,0,
5259836,5259836,0,,5104422,5104397,0,,5192753,5192784,0,,5328857,5328857,0,,20885868,20885874,0,4010087808,4010082432,871339,0,0,0,
5255457,5255457,0,,5107363,5107385,0,,5195407,5195375,0,,5327802,5327800,0,,20886029,20886017,0,4010116224,4010110656,871816,0,0,0,
5262267,5262267,0,,5103984,5103987,0,,5194256,5194287,0,,5329137,5329138,0,,20889644,20889679,0,4010811648,4010820096,866840,0,0,0,
5261579,5261579,0,,5106171,5106148,0,,5195331,5195300,0,,5331210,5331211,0,,20894291,20894238,0,4011705600,4011696000,863642,0,0,0,
5253878,5253878,0,,5105009,5105032,0,,5193504,5193536,0,,5328173,5328173,0,,20880564,20880619,0,4009066560,4009080576,875487,0,0,0,
5255104,5255104,0,,5106987,5106987,0,,5194372,5194372,0,,5330278,5330278,0,,20886741,20886741,0,4010266560,4010258496,871383,0,0,0,
5264477,5264477,0,,5103946,5103934,0,,5193386,5193386,0,,5328195,5328195,0,,20890004,20889992,0,4010874624,4010870784,866406,0,0,0,
5260502,5260502,0,,5106726,5106735,0,,5193138,5193138,0,,5329634,5329634,0,,20890000,20890009,0,4010879424,4010892288,867720,0,0,0,
5258461,5258461,0,,5103983,5103986,0,,5191765,5191742,0,,5333825,5333825,0,,20888034,20888014,0,4010503104,4010493888,869013,0,0,0,
5254091,5254091,0,,5103960,5103958,0,,5195306,5195329,0,,5331968,5331968,0,,20885325,20885346,0,4009982400,4009982400,871801,0,0,0,
5266108,5266108,0,,5104909,5104879,0,,5193281,5193281,0,,5332069,5332068,0,,20896367,20896336,0,4012096320,4012092480,860919,0,0,0,
5253347,5253347,0,,5105620,5105652,0,,5192438,5192438,0,,5329811,5329812,0,,20881216,20881249,0,4009199616,4009208640,875840,0,0,0,
5261528,5261528,0,,5106133,5106101,0,,5193458,5193458,0,,5328183,5328183,0,,20889302,20889270,0,4010745984,4010735232,868118,0,0,0,
5261584,5261584,0,,5105066,5105097,0,,5196739,5196739,0,,5328521,5328489,0,,20891910,20891909,0,4011240576,4011250560,865425,0,0,0,
5254351,5254351,0,,5104900,5104874,0,,5192183,5192182,0,,5331560,5331592,0,,20882994,20882999,0,4009541760,4009535808,874044,0,0,0,
5256936,5256936,0,,5104864,5104889,0,,5197061,5197059,0,,5331828,5331828,0,,20890689,20890712,0,4011011136,4011016320,866253,0,0,0,
5258089,5258089,0,,5106453,5106426,0,,5187737,5187740,0,,5326182,5326182,0,,20878461,20878437,0,4008659328,4008652800,879031,0,0,0,
5256314,5256314,0,,5103904,5103901,0,,5195598,5195566,0,,5329687,5329687,0,,20885503,20885468,0,4010016000,4010017728,871744,0,0,0,
5258178,5258178,0,,5110289,5110297,0,,5194285,5194285,0,,5334214,5334214,0,,20896966,20896974,0,4012219008,4012221312,860692,0,0,0,
5258807,5258807,0,,5104069,5104061,0,,5195353,5195385,0,,5330631,5330631,0,,20888860,20888884,0,4010665728,4010660736,868080,0,0,0,
5255311,5255311,0,,5107986,5108008,0,,5196512,5196512,0,,5330541,5330541,0,,20890350,20890372,0,4010951424,4010950848,866656,0,0,0,
5261020,5261020,0,,5103890,5103868,0,,5195453,5195453,0,,5328985,5328985,0,,20889348,20889326,0,4010750592,4010746560,868885,0,0,0,
5261093,5261093,0,,5106612,5106641,0,,5194984,5194952,0,,5331652,5331650,0,,20894341,20894336,0,4011712896,4011711168,862292,0,0,0,
5255963,5255963,0,,5102999,5103000,0,,5200400,5200432,0,,5330946,5330948,0,,20890308,20890343,0,4010933568,4010946624,867034,0,0,0,
5261442,5261442,0,,5109085,5109055,0,,5194089,5194057,0,,5332834,5332834,0,,20897450,20897388,0,4012310400,4012302336,860217,0,0,0,
5267373,5267373,0,,5103265,5103297,0,,5194527,5194559,0,,5329554,5329554,0,,20894719,20894783,0,4011792192,4011799680,861436,0,0,0,
5259605,5259605,0,,5108600,5108600,0,,5194196,5194184,0,,5329349,5329348,0,,20891750,20891737,0,4011216000,4011210816,866273,0,0,0,
987593,987593,0,,958446,958414,0,,976842,976822,0,,1002323,1002292,0,,3925204,3925121,0,753633024,753619968,164908,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
