Lcore 0,,,,Lcore 1,,,,Lcore 2,,,,Aggregate statistics,,,,,,,,,,
Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Total TX rate (PPS),Total RX rate (PPS),Total Drop rate (PPS),Total TX bytes rate,Total RX bytes rate,Total rx H/w drops rate,Total error pkt rate,Total failed transmission rate,Total rx mbuf failure rate
5420315,5420315,0,,5371294,5371294,0,,5363814,5363814,0,,16155423,16155423,0,3101835072,3101838528,1380615,0,0,0,
5420529,5420529,0,,5368146,5368114,0,,5367490,5367489,0,,16156165,16156132,0,3101983680,3101982144,1379837,0,0,0,
5419042,5419042,0,,5363894,5363908,0,,5366149,5366148,0,,16149085,16149098,0,3100624320,3100617984,1387337,0,0,0,
5418656,5418656,0,,5370910,5370928,0,,5367965,5367967,0,,16157531,16157551,0,3102245952,3102253632,1376893,0,0,0,
5416950,5416950,0,,5370820,5370820,0,,5366807,5366807,0,,16154577,16154577,0,3101678784,3101682048,1381194,0,0,0,
5422602,5422602,0,,5367745,5367743,0,,5364668,5364668,0,,16155015,16155013,0,3101762880,3101757504,1381159,0,0,0,
5414837,5414837,0,,5369822,5369824,0,,5362359,5362359,0,,16147018,16147020,0,3100227456,3100229568,1389170,0,0,0,
5416380,5416380,0,,5374697,5374697,0,,5363015,5363015,0,,16154092,16154092,0,3101585664,3101596032,1381634,0,0,0,
5413630,5413630,0,,5373096,5373074,0,,5365518,5365518,0,,16152244,16152222,0,3101238912,3101222976,1383729,0,0,0,
5417138,5417138,0,,5372620,5372642,0,,5359456,5359456,0,,16149214,16149236,0,3100641024,3100649664,1385810,0,0,0,
5408224,5408224,0,,5370904,5370904,0,,5366684,5366684,0,,16145812,16145812,0,3099995904,3099991680,1390709,0,0,0,
5412894,5412894,0,,5369996,5369996,0,,5365901,5365901,0,,16148791,16148791,0,3100574016,3100580352,1386709,0,0,0,
5412701,5412701,0,,5369539,5369539,0,,5366983,5366983,0,,16149223,16149223,0,3100644672,3100636800,1386158,0,0,0,
5415985,5415985,0,,5368536,5368504,0,,5365452,5365452,0,,16149973,16149941,0,3100794816,3100801920,1386122,0,0,0,
5418062,5418062,0,,5368000,5368000,0,,5368144,5368142,0,,16154206,16154204,0,3101613312,3101602368,1381725,0,0,0,
5416390,5416390,0,,5367195,5367227,0,,5368296,5368298,0,,16151881,16151915,0,3101155392,3101161536,1384318,0,0,0,
5410171,5410171,0,,5365463,5365463,0,,5367932,5367929,0,,16143566,16143563,0,3099564672,3099561984,1391380,0,0,0,
5412378,5412378,0,,5365629,5365629,0,,5365759,5365762,0,,16143766,16143769,0,3099603072,3099607296,1392270,0,0,0,
5417120,5417120,0,,5369559,5369559,0,,5365943,5365941,0,,16152622,16152620,0,3101309184,3101305728,1383627,0,0,0,
5413378,5413378,0,,5370783,5370783,0,,5364423,5364424,0,,16148584,16148585,0,3100528320,3100535424,1387256,0,0,0,
5412698,5412698,0,,5371147,5371147,0,,5369036,5369037,0,,16152881,16152882,0,3101353344,3101341440,1382946,0,0,0,
5410323,5410323,0,,5367839,5367807,0,,5358994,5358991,0,,16137156,16137121,0,3098333376,3098331456,1399142,0,0,0,
5410666,5410666,0,,5371348,5371380,0,,5360303,5360306,0,,16142317,16142352,0,3099319296,3099329472,1392718,0,0,0,
5412408,5412408,0,,5369723,5369723,0,,5360016,5360016,0,,16142147,16142147,0,3099292224,3099289920,1393926,0,0,0,
5411619,5411619,0,,5369892,5369892,0,,5362744,5362744,0,,16144255,16144255,0,3099696960,3099701952,1391149,0,0,0,
5416077,5416077,0,,5371300,5371298,0,,5361726,5361726,0,,16149103,16149101,0,3100627776,3100619712,1386630,0,0,0,
5411424,5411424,0,,5370264,5370266,0,,5365501,5365498,0,,16147189,16147188,0,3100260288,3100265472,1388925,0,0,0,
5415103,5415103,0,,5374723,5374723,0,,5362485,5362488,0,,16152311,16152314,0,3101243712,3101243904,1383194,0,0,0,
5412729,5412729,0,,5374695,5374695,0,,5363609,5363607,0,,16151033,16151031,0,3100998336,3100993536,1385857,0,0,0,
5415240,5415240,0,,5370038,5370038,0,,5362330,5362332,0,,16147608,16147610,0,3100346880,3100351488,1387499,0,0,0,
5416993,5416993,0,,5368306,5368305,0,,5364373,5364372,0,,16149672,16149670,0,3100730880,3100730880,1386196,0,0,0,
5415259,5415259,0,,5371468,5371469,0,,5360258,5360259,0,,16146985,16146987,0,3100221120,3100222080,1389243,0,0,0,
5416014,5416014,0,,5373232,5373229,0,,5361157,5361157,0,,16150403,16150400,0,3100877376,3100871808,1385189,0,0,0,
5415382,5415382,0,,5368241,5368212,0,,5361613,5361613,0,,16145236,16145207,0,3099885312,3099888000,1390290,0,0,0,
5409384,5409384,0,,5372524,5372524,0,,5362084,5362084,0,,16143992,16143992,0,3099646464,3099639552,1392898,0,0,0,
5416892,5416892,0,,5369496,5369525,0,,5362540,5362538,0,,16148928,16148955,0,3100599744,3100603008,1386012,0,0,0,
5413245,5413245,0,,5366968,5366968,0,,5360997,5360998,0,,16141210,16141211,0,3099106752,3099106752,1394756,0,0,0,
5415079,5415079,0,,5370693,5370696,0,,5360762,5360763,0,,16146534,16146538,0,3100134528,3100141056,1389208,0,0,0,
5421396,5421396,0,,5368474,5368471,0,,5362459,5362458,0,,16152329,16152325,0,3101247168,3101240640,1383747,0,0,0,
5423512,5423512,0,,5371879,5371850,0,,5362271,5362272,0,,16157662,16157634,0,3102271104,3102272448,1377707,0,0,0,
5418035,5418035,0,,5369158,5369190,0,,5362662,5362661,0,,16149855,16149886,0,3100772160,3100772928,1385998,0,0,0,
5422680,5422680,0,,5368136,5368134,0,,5364086,5364087,0,,16154902,16154901,0,3101741184,3101741184,1381780,0,0,0,
5418453,5418453,0,,5370025,5370027,0,,5364605,5364603,0,,16153083,16153083,0,3101391936,3101391552,1382154,0,0,0,
5420821,5420821,0,,5371255,5371255,0,,5362892,5362894,0,,16154968,16154970,0,3101753856,3101761536,1381420,0,0,0,
5422756,5422756,0,,5372925,5372925,0,,5363520,5363520,0,,16159201,16159201,0,3102566592,3102560064,1376259,0,0,0,
5418339,5418339,0,,5374415,5374413,0,,5361966,5361966,0,,16154720,16154718,0,3101706240,3101705664,1381375,0,0,0,
5419189,5419189,0,,5373255,5373257,0,,5362838,5362838,0,,16155282,16155284,0,3101814144,3101818176,1379929,0,0,0,
238451,238451,0,,237922,237890,0,,238448,238416,0,,714821,714757,0,137245632,137227776,64524,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
4818823,4818823,0,,4710956,4710988,0,,4801152,4801183,0,,14330931,14330994,0,2751538752,2751554880,351290,0,0,0,
5356225,5356225,0,,5230738,5230738,0,,5338852,5338853,0,,15925815,15925816,0,3057756480,3057758976,392635,0,0,0,
5354948,5354948,0,,5235357,5235325,0,,5334455,5334452,0,,15924760,15924725,0,3057553920,3057543360,393612,0,0,0,
5353122,5353122,0,,5233832,5233862,0,,5334677,5334680,0,,15921631,15921664,0,3056958912,3056959296,395443,0,0,0,
5355867,5355867,0,,5230685,5230687,0,,5334460,5334457,0,,15921012,15921011,0,3056828544,3056843712,397011,0,0,0,
5358287,5358287,0,,5234546,5234514,0,,5334385,5334387,0,,15927218,15927188,0,3058025856,3058016256,391678,0,0,0,
5349870,5349870,0,,5230825,5230854,0,,5332859,5332860,0,,15913554,15913584,0,3055402368,3055400832,403500,0,0,0,
5361023,5361023,0,,5232691,5232662,0,,5332048,5332048,0,,15925762,15925733,0,3057746304,3057745344,393049,0,0,0,
5350898,5350898,0,,5233726,5233726,0,,5335120,5335120,0,,15919744,15919744,0,3056590848,3056596032,398051,0,0,0,
5353238,5353238,0,,5228811,5228843,0,,5334985,5334985,0,,15917034,15917066,0,3056070528,3056069760,400721,0,0,0,
5348696,5348696,0,,5233623,5233623,0,,5331347,5331343,0,,15913666,15913662,0,3055423872,3055419456,405606,0,0,0,
5345886,5345886,0,,5228034,5228033,0,,5331706,5331707,0,,15905626,15905626,0,3053880192,3053880192,412058,0,0,0,
5352275,5352275,0,,5232927,5232896,0,,5333687,5333689,0,,15918889,15918860,0,3056426688,3056423232,399045,0,0,0,
5347138,5347138,0,,5234022,5234022,0,,5332278,5332276,0,,15913438,15913436,0,3055380096,3055378560,404634,0,0,0,
5349825,5349825,0,,5229430,5229462,0,,5333123,5333126,0,,15912378,15912413,0,3055182720,3055183488,405571,0,0,0,
5355034,5355034,0,,5233260,5233257,0,,5333066,5333066,0,,15921360,15921357,0,3056894976,3056904192,396882,0,0,0,
5344395,5344395,0,,5229817,5229788,0,,5330394,5330377,0,,15904606,15904560,0,3053687232,3053676672,414080,0,0,0,
5352730,5352730,0,,5228193,5228225,0,,5335058,5335075,0,,15915981,15916030,0,3055865472,3055876032,401175,0,0,0,
5344356,5344356,0,,5233406,5233406,0,,5333606,5333589,0,,15911368,15911351,0,3054982656,3054977856,407525,0,0,0,
5347672,5347672,0,,5229342,5229340,0,,5332385,5332402,0,,15909399,15909414,0,3054610368,3054606336,407582,0,0,0,
5353064,5353064,0,,5232757,5232730,0,,5335919,5335916,0,,15921740,15921710,0,3056968896,3056968320,396715,0,0,0,
5352081,5352081,0,,5234349,5234378,0,,5335377,5335348,0,,15921807,15921807,0,3056986368,3056997120,396002,0,0,0,
5353919,5353919,0,,5229680,5229678,0,,5332609,5332641,0,,15916208,15916238,0,3055911936,3055910208,401867,0,0,0,
5351432,5351432,0,,5233303,5233273,0,,5333456,5333456,0,,15918191,15918161,0,3056292672,3056287488,400791,0,0,0,
5347867,5347867,0,,5229853,5229885,0,,5333719,5333687,0,,15911439,15911439,0,3054996288,3055007040,406368,0,0,0,
5359105,5359105,0,,5230265,5230233,0,,5334029,5334061,0,,15923399,15923399,0,3057292608,3057283008,394339,0,0,0,
5345864,5345864,0,,5233571,5233571,0,,5335979,5335979,0,,15915414,15915414,0,3055759488,3055755840,403337,0,0,0,
5351853,5351853,0,,5229839,5229871,0,,5334378,5334378,0,,15916070,15916102,0,3055885440,3055891776,401528,0,0,0,
5354780,5354780,0,,5233613,5233581,0,,5327869,5327869,0,,15916262,15916230,0,3055922304,3055915776,402007,0,0,0,
5351156,5351156,0,,5231798,5231830,0,,5333723,5333691,0,,15916677,15916677,0,3056001984,3056002368,401992,0,0,0,
5361131,5361131,0,,5229556,5229554,0,,5335215,5335247,0,,15925902,15925932,0,3057773184,3057777216,391065,0,0,0,
5347453,5347453,0,,5233973,5233973,0,,5333561,5333538,0,,15914987,15914964,0,3055684992,3055674432,404094,0,0,0,
5352034,5352034,0,,5232318,5232320,0,,5335259,5335282,0,,15919611,15919636,0,3056557824,3056570112,397602,0,0,0,
5355625,5355625,0,,5230443,5230443,0,,5331832,5331832,0,,15917900,15917900,0,3056242944,3056238144,400570,0,0,0,
5347661,5347661,0,,5233144,5233144,0,,5331386,5331354,0,,15912191,15912159,0,3055134528,3055136640,405995,0,0,0,
5352489,5352489,0,,5230731,5230731,0,,5333996,5333996,0,,15917216,15917216,0,3056105472,3056107008,400396,0,0,0,
5353248,5353248,0,,5233213,5233204,0,,5333009,5333033,0,,15919470,15919485,0,3056547264,3056538048,399629,0,0,0,
5353909,5353909,0,,5233210,5233219,0,,5335441,5335443,0,,15922560,15922571,0,3057128640,3057137280,394953,0,0,0,
5350916,5350916,0,,5231800,5231773,0,,5335448,5335454,0,,15918164,15918143,0,3056282304,3056283840,399740,0,0,0,
5349571,5349571,0,,5235372,5235367,0,,5330491,5330459,0,,15915434,15915397,0,3055762368,3055754880,403046,0,0,0,
5350530,5350530,0,,5231782,5231814,0,,5333575,5333607,0,,15915887,15915951,0,3055850304,3055859904,401664,0,0,0,
5353440,5353440,0,,5234013,5233981,0,,5334191,5334159,0,,15921644,15921580,0,3056956416,3056941248,397487,0,0,0,
5347819,5347819,0,,5234020,5234020,0,,5334584,5334584,0,,15916423,15916423,0,3055952448,3055951488,401541,0,0,0,
5352243,5352243,0,,5229315,5229347,0,,5334047,5334079,0,,15915605,15915669,0,3055796160,3055810368,401130,0,0,0,
5347330,5347330,0,,5235585,5235553,0,,5333500,5333488,0,,15916415,15916371,0,3055951680,3055947072,402762,0,0,0,
5350769,5350769,0,,5233075,5233107,0,,5337478,5337490,0,,15921322,15921366,0,3056893824,3056903808,395726,0,0,0,
5349999,5349999,0,,5232580,5232580,0,,5333886,5333886,0,,15916465,15916465,0,3055967424,3055956864,402238,0,0,0,
5345624,5345624,0,,5234626,5234624,0,,5333999,5333999,0,,15914249,15914247,0,3055535424,3055532928,404157,0,0,0,
5351477,5351477,0,,5228494,5228464,0,,5338597,5338596,0,,15918568,15918537,0,3056365248,3056375808,398599,0,0,0,
5352660,5352660,0,,5234244,5234244,0,,5330926,5330927,0,,15917830,15917831,0,3056217408,3056210496,400906,0,0,0,
5344761,5344761,0,,5230775,5230804,0,,5332936,5332936,0,,15908472,15908501,0,3054426624,3054431616,409683,0,0,0,
5355107,5355107,0,,5230974,5230977,0,,5334786,5334786,0,,15920867,15920870,0,3056806464,3056807616,397155,0,0,0,
5352062,5352062,0,,5232454,5232422,0,,5333556,5333556,0,,15918072,15918040,0,3056269824,3056265984,400425,0,0,0,
5352427,5352427,0,,5232165,5232197,0,,5336830,5336830,0,,15921422,15921454,0,3056913024,3056917632,396251,0,0,0,
5352728,5352728,0,,5231482,5231450,0,,5333958,5333958,0,,15918168,15918136,0,3056294400,3056287104,399988,0,0,0,
5347868,5347868,0,,5233068,5233100,0,,5332831,5332799,0,,15913767,15913767,0,3055443264,3055439232,404749,0,0,0,
5352411,5352411,0,,5232032,5232032,0,,5332749,5332749,0,,15917192,15917192,0,3056094720,3056102592,400046,0,0,0,
5350671,5350671,0,,5233494,5233494,0,,5330403,5330406,0,,15914568,15914571,0,3055597056,3055593216,404471,0,0,0,
5349638,5349638,0,,5232278,5232277,0,,5335039,5335066,0,,15916955,15916981,0,3056055360,3056059008,399954,0,0,0,
5354236,5354236,0,,5231799,5231799,0,,5333099,5333101,0,,15919134,15919136,0,3056473728,3056473152,399728,0,0,0,
5351973,5351973,0,,5234285,5234254,0,,5333812,5333812,0,,15920070,15920039,0,3056653440,3056652096,397922,0,0,0,
5353297,5353297,0,,5229745,5229777,0,,5335594,5335594,0,,15918636,15918668,0,3056384256,3056380992,399047,0,0,0,
3756226,3756226,0,,3672441,3672409,0,,3741799,3741767,0,,11170466,11170402,0,2144723328,2144714880,280900,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
1285243,1285243,0,,1271675,1271707,0,,1281610,1281642,0,,3838528,3838592,0,736997376,737011008,192351,0,0,0,
5387799,5387799,0,,5332609,5332606,0,,5371251,5371222,0,,16091659,16091627,0,3089599104,3089592192,813804,0,0,0,
5392279,5392279,0,,5331686,5331659,0,,5373596,5373625,0,,16097561,16097563,0,3090731520,3090734400,807622,0,0,0,
5388954,5388954,0,,5328986,5329016,0,,5371976,5371976,0,,16089916,16089946,0,3089263488,3089266752,814982,0,0,0,
5391302,5391302,0,,5334149,5334148,0,,5367372,5367372,0,,16092823,16092822,0,3089822016,3089828928,811692,0,0,0,
5393967,5393967,0,,5333110,5333089,0,,5367341,5367309,0,,16094418,16094365,0,3090130176,3090119616,811378,0,0,0,
5388922,5388922,0,,5330757,5330779,0,,5369136,5369167,0,,16088815,16088868,0,3089050560,3089059200,815722,0,0,0,
5392728,5392728,0,,5332605,5332573,0,,5368646,5368615,0,,16093979,16093916,0,3090043968,3090036288,811559,0,0,0,
5390894,5390894,0,,5330094,5330094,0,,5370598,5370630,0,,16091586,16091618,0,3089584512,3089584896,813509,0,0,0,
5386585,5386585,0,,5330456,5330481,0,,5370289,5370289,0,,16087330,16087355,0,3088767360,3088770816,817736,0,0,0,
5390996,5390996,0,,5331736,5331711,0,,5371501,5371500,0,,16094233,16094207,0,3090092736,3090091968,810820,0,0,0,
5391357,5391357,0,,5331875,5331907,0,,5370876,5370875,0,,16094108,16094139,0,3090068736,3090071040,809976,0,0,0,
5387859,5387859,0,,5334971,5334971,0,,5373906,5373908,0,,16096736,16096738,0,3090573312,3090572352,809330,0,0,0,
5392545,5392545,0,,5333457,5333448,0,,5372784,5372784,0,,16098786,16098777,0,3090971328,3090964224,806261,0,0,0,
5394910,5394910,0,,5331186,5331195,0,,5370861,5370859,0,,16096957,16096964,0,3090617088,3090615744,807718,0,0,0,
5390514,5390514,0,,5334811,5334811,0,,5371971,5371973,0,,16097296,16097298,0,3090675072,3090684480,807994,0,0,0,
5395140,5395140,0,,5333117,5333085,0,,5371399,5371396,0,,16099656,16099621,0,3091139520,3091124928,805558,0,0,0,
5389688,5389688,0,,5331646,5331676,0,,5371981,5371984,0,,16093315,16093348,0,3089910912,3089922624,811705,0,0,0,
5392463,5392463,0,,5331448,5331450,0,,5370719,5370719,0,,16094630,16094632,0,3090168960,3090168768,810075,0,0,0,
5392863,5392863,0,,5332525,5332525,0,,5370959,5370959,0,,16096347,16096347,0,3090498624,3090499200,809122,0,0,0,
5387158,5387158,0,,5330466,5330463,0,,5371843,5371811,0,,16089467,16089432,0,3089177664,3089175936,815000,0,0,0,
5391930,5391930,0,,5334359,5334362,0,,5372847,5372878,0,,16099136,16099170,0,3091040256,3091042560,806468,0,0,0,
5392382,5392382,0,,5331005,5330984,0,,5370474,5370475,0,,16093861,16093841,0,3090015168,3090014784,811390,0,0,0,
5386932,5386932,0,,5332067,5332088,0,,5372532,5372532,0,,16091531,16091552,0,3089573952,3089574336,813590,0,0,0,
5396197,5396197,0,,5333092,5333091,0,,5370564,5370564,0,,16099853,16099852,0,3091171776,3091173504,804787,0,0,0,
5392481,5392481,0,,5331689,5331658,0,,5372651,5372649,0,,16096821,16096788,0,3090589632,3090587712,807715,0,0,0,
5390897,5390897,0,,5329657,5329689,0,,5373534,5373533,0,,16094088,16094119,0,3090064896,3090067008,811263,0,0,0,
5391910,5391910,0,,5331690,5331666,0,,5374560,5374563,0,,16098160,16098139,0,3090854400,3090841152,807449,0,0,0,
5394071,5394071,0,,5331606,5331630,0,,5373864,5373864,0,,16099541,16099565,0,3091104192,3091122624,805125,0,0,0,
5390400,5390400,0,,5332016,5332016,0,,5372927,5372925,0,,16095343,16095341,0,3090305856,3090297792,809941,0,0,0,
5394612,5394612,0,,5330873,5330841,0,,5370019,5370020,0,,16095504,16095473,0,3090336768,3090336192,809671,0,0,0,
5390419,5390419,0,,5329534,5329565,0,,5374427,5374428,0,,16094380,16094412,0,3090120960,3090122496,810793,0,0,0,
5393010,5393010,0,,5331564,5331565,0,,5372514,5372514,0,,16097088,16097089,0,3090647040,3090647616,807573,0,0,0,
5394883,5394883,0,,5331694,5331671,0,,5370835,5370835,0,,16097412,16097389,0,3090698688,3090695040,808107,0,0,0,
5391120,5391120,0,,5328736,5328759,0,,5367977,5367977,0,,16087833,16087856,0,3088862208,3088867392,816617,0,0,0,
5392719,5392719,0,,5332077,5332045,0,,5369306,5369306,0,,16094102,16094070,0,3090067584,3090058560,811827,0,0,0,
5393348,5393348,0,,5331169,5331200,0,,5372993,5372993,0,,16097510,16097541,0,3090721920,3090727488,807582,0,0,0,
5385846,5385846,0,,5330963,5330963,0,,5371912,5371912,0,,16088721,16088721,0,3089040384,3089036736,816045,0,0,0,
5395407,5395407,0,,5331933,5331933,0,,5372225,5372223,0,,16099565,16099563,0,3091116288,3091115904,804892,0,0,0,
5390785,5390785,0,,5330139,5330140,0,,5372740,5372742,0,,16093664,16093667,0,3089977728,3089990592,810966,0,0,0,
5389919,5389919,0,,5331262,5331260,0,,5373619,5373619,0,,16094800,16094798,0,3090201600,3090193536,811392,0,0,0,
5395413,5395413,0,,5328702,5328704,0,,5371959,5371959,0,,16096074,16096076,0,3090446208,3090446400,808667,0,0,0,
5392174,5392174,0,,5329472,5329472,0,,5372724,5372724,0,,16094370,16094370,0,3090119040,3090120384,810533,0,0,0,
5394104,5394104,0,,5332594,5332594,0,,5373052,5373049,0,,16099750,16099747,0,3091158144,3091155456,805127,0,0,0,
5392029,5392029,0,,5333178,5333176,0,,5369941,5369943,0,,16095148,16095148,0,3090268032,3090269760,809892,0,0,0,
5390969,5390969,0,,5331012,5331014,0,,5369357,5369358,0,,16091338,16091341,0,3089531136,3089531904,814052,0,0,0,
5393714,5393714,0,,5331510,5331510,0,,5367156,5367156,0,,16092380,16092380,0,3089743104,3089744448,812180,0,0,0,
5390384,5390384,0,,5332001,5331969,0,,5366677,5366677,0,,16089062,16089030,0,3089093760,3089088960,816667,0,0,0,
5389481,5389481,0,,5330556,5330588,0,,5368340,5368340,0,,16088377,16088409,0,3088968384,3088969920,816027,0,0,0,
5392655,5392655,0,,5329727,5329695,0,,5368837,5368837,0,,16091219,16091187,0,3089514048,3089510016,814477,0,0,0,
5393589,5393589,0,,5331430,5331462,0,,5369650,5369648,0,,16094669,16094699,0,3090176448,3090185280,810307,0,0,0,
5386760,5386760,0,,5327986,5327986,0,,5369347,5369349,0,,16084093,16084095,0,3088145856,3088142976,820945,0,0,0,
5391928,5391928,0,,5332322,5332322,0,,5368006,5368006,0,,16092256,16092256,0,3089713152,3089716992,812239,0,0,0,
5390476,5390476,0,,5331024,5331024,0,,5370047,5370047,0,,16091547,16091547,0,3089577024,3089581824,813089,0,0,0,
5386146,5386146,0,,5328665,5328665,0,,5370146,5370145,0,,16084957,16084956,0,3088311744,3088300992,820835,0,0,0,
5392996,5392996,0,,5331342,5331342,0,,5369232,5369233,0,,16093570,16093571,0,3089965440,3089966592,811577,0,0,0,
5392234,5392234,0,,5328173,5328173,0,,5370511,5370509,0,,16090918,16090916,0,3089456256,3089455104,813829,0,0,0,
5386087,5386087,0,,5329360,5329360,0,,5366499,5366501,0,,16081946,16081948,0,3087733632,3087741888,823164,0,0,0,
5390172,5390172,0,,5331276,5331275,0,,5366230,5366230,0,,16087678,16087677,0,3088834176,3088829952,817159,0,0,0,
5386677,5386677,0,,5330245,5330246,0,,5371278,5371276,0,,16088200,16088199,0,3088940544,3088932864,817365,0,0,0,
5388556,5388556,0,,5329957,5329925,0,,5371706,5371707,0,,16090219,16090188,0,3089315904,3089319744,814704,0,0,0,
5385655,5385655,0,,5331695,5331695,0,,5370800,5370798,0,,16088150,16088148,0,3088924800,3088918080,817283,0,0,0,
5384328,5384328,0,,5331644,5331676,0,,5366559,5366562,0,,16082531,16082566,0,3087852096,3087853440,821980,0,0,0,
1932261,1932261,0,,1911776,1911744,0,,1923219,1923187,0,,5767256,5767192,0,1107307008,1107299904,287820,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
