Lcore 0,,,,Lcore 1,,,,Aggregate statistics,,,,,,,,,,
Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Total TX rate (PPS),Total RX rate (PPS),Total Drop rate (PPS),Total TX bytes rate,Total RX bytes rate,Total rx H/w drops rate,Total error pkt rate,Total failed transmission rate,Total rx mbuf failure rate
5528620,5528620,0,,5570693,5570693,0,,11099313,11099313,0,2131061952,2131060032,1399763,0,0,0,
5529246,5529246,0,,5572894,5572894,0,,11102140,11102140,0,2131610880,2131606464,1396968,0,0,0,
3519796,3519796,0,,3547883,3547851,0,,7067679,7067647,0,1356994368,1356986112,889983,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
1834610,1834610,0,,1864398,1864430,0,,3699008,3699040,0,710209536,710219904,107978,0,0,0,
5447045,5447045,0,,5533628,5533628,0,,10980673,10980673,0,2108295360,2108291328,316615,0,0,0,
5446741,5446741,0,,5532940,5532940,0,,10979681,10979681,0,2108092608,2108098752,317105,0,0,0,
5443667,5443667,0,,5533964,5533964,0,,10977631,10977631,0,2107705152,2107704960,320302,0,0,0,
5446702,5446702,0,,5533438,5533406,0,,10980140,10980108,0,2108186880,2108174592,317412,0,0,0,
5443234,5443234,0,,5531537,5531566,0,,10974771,10974800,0,2107156032,2107162944,321948,0,0,0,
5447663,5447663,0,,5532821,5532821,0,,10980484,10980484,0,2108252928,2108251584,316664,0,0,0,
5444890,5444890,0,,5534589,5534592,0,,10979479,10979482,0,2108059968,2108060928,317784,0,0,0,
5447753,5447753,0,,5534299,5534299,0,,10982052,10982052,0,2108553984,2108554944,315727,0,0,0,
5444717,5444717,0,,5532728,5532728,0,,10977445,10977445,0,2107669440,2107670208,319307,0,0,0,
5446898,5446898,0,,5535001,5535001,0,,10981899,10981899,0,2108524608,2108523072,315616,0,0,0,
5444994,5444994,0,,5534568,5534568,0,,10979562,10979562,0,2108082048,2108083392,317795,0,0,0,
5445999,5445999,0,,5532837,5532837,0,,10978836,10978836,0,2107930368,2107934400,318295,0,0,0,
5446837,5446837,0,,5532102,5532102,0,,10978939,10978939,0,2107956288,2107951104,318006,0,0,0,
5442833,5442833,0,,5532448,5532448,0,,10975281,10975281,0,2107253952,2107253184,322535,0,0,0,
5445698,5445698,0,,5533809,5533791,0,,10979507,10979489,0,2108065344,2108062080,317987,0,0,0,
5444225,5444225,0,,5531871,5531888,0,,10976096,10976113,0,2107410432,2107413504,320748,0,0,0,
5444372,5444372,0,,5531975,5531944,0,,10976347,10976316,0,2107458624,2107458240,320608,0,0,0,
5444943,5444943,0,,5532449,5532481,0,,10977392,10977424,0,2107659264,2107663104,319969,0,0,0,
5447585,5447585,0,,5533646,5533646,0,,10981231,10981231,0,2108396352,2108401536,316480,0,0,0,
5444782,5444782,0,,5532344,5532344,0,,10977126,10977126,0,2107608192,2107602624,319590,0,0,0,
5446587,5446587,0,,5534774,5534774,0,,10981361,10981361,0,2108427456,2108425344,316296,0,0,0,
5444923,5444923,0,,5534220,5534220,0,,10979143,10979143,0,2107989312,2107992960,318078,0,0,0,
5445600,5445600,0,,5532743,5532743,0,,10978343,10978343,0,2107841856,2107837632,319115,0,0,0,
5446408,5446408,0,,5532929,5532929,0,,10979337,10979337,0,2108032704,2108039040,317331,0,0,0,
5444489,5444489,0,,5531780,5531780,0,,10976269,10976269,0,2107443648,2107437120,321530,0,0,0,
5446546,5446546,0,,5532587,5532587,0,,10979133,10979133,0,2107999680,2107996800,318380,0,0,0,
5447257,5447257,0,,5532573,5532573,0,,10979830,10979830,0,2108121216,2108127168,317021,0,0,0,
5446752,5446752,0,,5530974,5530972,0,,10977726,10977724,0,2107723392,2107719936,319298,0,0,0,
5444456,5444456,0,,5532772,5532742,0,,10977228,10977198,0,2107627776,2107631424,320073,0,0,0,
5446986,5446986,0,,5533682,5533711,0,,10980668,10980697,0,2108288256,2108284416,317108,0,0,0,
5444414,5444414,0,,5531148,5531151,0,,10975562,10975565,0,2107307904,2107310784,320942,0,0,0,
5446196,5446196,0,,5532542,5532542,0,,10978738,10978738,0,2107923840,2107917312,319171,0,0,0,
5444052,5444052,0,,5534914,5534914,0,,10978966,10978966,0,2107955328,2107959936,318175,0,0,0,
5446672,5446672,0,,5531227,5531227,0,,10977899,10977899,0,2107762752,2107761792,319477,0,0,0,
5446844,5446844,0,,5532472,5532440,0,,10979316,10979284,0,2108022528,2108023872,317579,0,0,0,
5442715,5442715,0,,5532613,5532645,0,,10975328,10975360,0,2107262976,2107269120,322329,0,0,0,
5445425,5445425,0,,5533492,5533492,0,,10978917,10978917,0,2107952064,2107952064,318577,0,0,0,
5443502,5443502,0,,5530681,5530678,0,,10974183,10974180,0,2107043136,2107035648,322808,0,0,0,
5444842,5444842,0,,5531455,5531458,0,,10976297,10976300,0,2107449024,2107451712,320699,0,0,0,
5443692,5443692,0,,5534910,5534910,0,,10978602,10978602,0,2107891584,2107890624,318625,0,0,0,
5445790,5445790,0,,5534902,5534902,0,,10980692,10980692,0,2108292864,2108291712,317114,0,0,0,
5444945,5444945,0,,5530476,5530476,0,,10975421,10975421,0,2107280832,2107285632,321151,0,0,0,
5445770,5445770,0,,5533116,5533116,0,,10978886,10978886,0,2107946112,2107943616,318950,0,0,0,
5444583,5444583,0,,5533996,5533996,0,,10978579,10978579,0,2107887168,2107889664,318509,0,0,0,
5446420,5446420,0,,5532014,5532012,0,,10978434,10978432,0,2107859328,2107854144,319056,0,0,0,
5445622,5445622,0,,5530933,5530932,0,,10976555,10976554,0,2107498560,2107499904,320404,0,0,0,
5443466,5443466,0,,5531288,5531291,0,,10974754,10974757,0,2107152768,2107152768,322709,0,0,0,
5446055,5446055,0,,5534138,5534137,0,,10980193,10980192,0,2108197056,2108196288,317115,0,0,0,
5444989,5444989,0,,5533723,5533724,0,,10978712,10978713,0,2107912704,2107917504,318519,0,0,0,
5445681,5445681,0,,5530910,5530909,0,,10976591,10976590,0,2107505472,2107501824,320369,0,0,0,
5442631,5442631,0,,5532507,5532506,0,,10975138,10975137,0,2107226496,2107224768,322087,0,0,0,
5445192,5445192,0,,5533199,5533201,0,,10978391,10978393,0,2107851072,2107852224,319259,0,0,0,
5444848,5444848,0,,5531220,5531220,0,,10976068,10976068,0,2107405056,2107404672,320730,0,0,0,
5445666,5445666,0,,5531652,5531652,0,,10977318,10977318,0,2107651200,2107644672,320488,0,0,0,
5445018,5445018,0,,5533113,5533113,0,,10978131,10978131,0,2107795008,2107802112,319067,0,0,0,
5445771,5445771,0,,5532625,5532625,0,,10978396,10978396,0,2107852032,2107851456,319003,0,0,0,
5446145,5446145,0,,5531421,5531421,0,,10977566,10977566,0,2107698816,2107701120,319529,0,0,0,
5442584,5442584,0,,5533156,5533156,0,,10975740,10975740,0,2107335936,2107334208,321583,0,0,0,
5445572,5445572,0,,5532432,5532430,0,,10978004,10978002,0,2107776768,2107776768,319391,0,0,0,
5444767,5444767,0,,5531958,5531958,0,,10976725,10976725,0,2107531200,2107532352,320407,0,0,0,
5444689,5444689,0,,5531555,5531557,0,,10976244,10976246,0,2107438848,2107436928,320681,0,0,0,
5442675,5442675,0,,5533540,5533538,0,,10976215,10976213,0,2107433280,2107432704,321037,0,0,0,
1578421,1578421,0,,1603978,1603948,0,,3182399,3182369,0,611020608,611014848,92591,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
3764243,3764243,0,,3795044,3795076,0,,7559287,7559319,0,1451383104,1451393472,585919,0,0,0,
5512297,5512297,0,,5561084,5561084,0,,11073381,11073381,0,2126089152,2126089152,854976,0,0,0,
5511537,5511537,0,,5564081,5564081,0,,11075618,11075618,0,2126518656,2126517504,852214,0,0,0,
5515669,5515669,0,,5562575,5562572,0,,11078244,11078241,0,2127022848,2127020928,849787,0,0,0,
5515214,5515214,0,,5564778,5564781,0,,11079992,11079995,0,2127358464,2127359616,848083,0,0,0,
5512530,5512530,0,,5562890,5562890,0,,11075420,11075420,0,2126480640,2126478720,852909,0,0,0,
5512340,5512340,0,,5565082,5565082,0,,11077422,11077422,0,2126865024,2126874048,850425,0,0,0,
5509490,5509490,0,,5562217,5562216,0,,11071707,11071706,0,2125767744,2125758144,856506,0,0,0,
5509576,5509576,0,,5563171,5563172,0,,11072747,11072748,0,2125967424,2125972224,855189,0,0,0,
5511456,5511456,0,,5560741,5560741,0,,11072197,11072197,0,2125861824,2125857600,855822,0,0,0,
5511620,5511620,0,,5561671,5561671,0,,11073291,11073291,0,2126071872,2126072640,854967,0,0,0,
5513767,5513767,0,,5561572,5561572,0,,11075339,11075339,0,2126465088,2126464320,852582,0,0,0,
5514189,5514189,0,,5562892,5562892,0,,11077081,11077081,0,2126799552,2126806656,850938,0,0,0,
5511643,5511643,0,,5560352,5560352,0,,11071995,11071995,0,2125823040,2125815936,856116,0,0,0,
5513867,5513867,0,,5561024,5561024,0,,11074891,11074891,0,2126379072,2126384640,853155,0,0,0,
5511150,5511150,0,,5556024,5556022,0,,11067174,11067172,0,2124903168,2124896256,860925,0,0,0,
5512764,5512764,0,,5562062,5562064,0,,11074826,11074828,0,2126360832,2126368128,853276,0,0,0,
5511557,5511557,0,,5561834,5561834,0,,11073391,11073391,0,2126097216,2126089152,854659,0,0,0,
5512339,5512339,0,,5565282,5565282,0,,11077621,11077621,0,2126897088,2126899776,850520,0,0,0,
5512231,5512231,0,,5566038,5566038,0,,11078269,11078269,0,2127027648,2127034368,849978,0,0,0,
5513233,5513233,0,,5564008,5564007,0,,11077241,11077240,0,2126830272,2126828736,850569,0,0,0,
5513479,5513479,0,,5565036,5565037,0,,11078515,11078516,0,2127074880,2127075456,849592,0,0,0,
5511444,5511444,0,,5564328,5564328,0,,11075772,11075772,0,2126554368,2126544960,852355,0,0,0,
5510913,5510913,0,,5563119,5563118,0,,11074032,11074031,0,2126208000,2126215104,854387,0,0,0,
5510404,5510404,0,,5562707,5562708,0,,11073111,11073112,0,2126037312,2126035008,854721,0,0,0,
5511672,5511672,0,,5564102,5564102,0,,11075774,11075774,0,2126548608,2126546880,852163,0,0,0,
5507467,5507467,0,,5562515,5562515,0,,11069982,11069982,0,2125442688,2125444416,858600,0,0,0,
5509953,5509953,0,,5563323,5563321,0,,11073276,11073274,0,2126068608,2126066112,854517,0,0,0,
5509642,5509642,0,,5560182,5560183,0,,11069824,11069825,0,2125400448,2125402560,858428,0,0,0,
5512278,5512278,0,,5562071,5562069,0,,11074349,11074347,0,2126275008,2126273472,853296,0,0,0,
5510468,5510468,0,,5561815,5561818,0,,11072283,11072286,0,2125878336,2125884480,856486,0,0,0,
5512583,5512583,0,,5564049,5564049,0,,11076632,11076632,0,2126719488,2126713344,850683,0,0,0,
5510741,5510741,0,,5562677,5562677,0,,11073418,11073418,0,2126090112,2126092224,854610,0,0,0,
5512474,5512474,0,,5562934,5562934,0,,11075408,11075408,0,2126478336,2126486592,852712,0,0,0,
5511171,5511171,0,,5562909,5562909,0,,11074080,11074080,0,2126223360,2126221824,854025,0,0,0,
5510943,5510943,0,,5563606,5563606,0,,11074549,11074549,0,2126313408,2126308992,853585,0,0,0,
5511997,5511997,0,,5562619,5562619,0,,11074616,11074616,0,2126326272,2126324736,853328,0,0,0,
5511519,5511519,0,,5564068,5564068,0,,11075587,11075587,0,2126512704,2126513472,852826,0,0,0,
5510108,5510108,0,,5563160,5563160,0,,11073268,11073268,0,2126067456,2126064960,854746,0,0,0,
5514658,5514658,0,,5561768,5561768,0,,11076426,11076426,0,2126673792,2126674368,851542,0,0,0,
5510996,5510996,0,,5561676,5561644,0,,11072672,11072640,0,2125953024,2125953216,855443,0,0,0,
5514439,5514439,0,,5562784,5562816,0,,11077223,11077255,0,2126832960,2126826816,850674,0,0,0,
5511566,5511566,0,,5564463,5564461,0,,11076029,11076027,0,2126591424,2126601024,852325,0,0,0,
5510648,5510648,0,,5563009,5563011,0,,11073657,11073659,0,2126142144,2126141376,854177,0,0,0,
5512777,5512777,0,,5564093,5564091,0,,11076870,11076868,0,2126764800,2126758464,851577,0,0,0,
5513004,5513004,0,,5564840,5564842,0,,11077844,11077846,0,2126940288,2126952192,849887,0,0,0,
5511312,5511312,0,,5562870,5562870,0,,11074182,11074182,0,2126242944,2126232576,853846,0,0,0,
5513928,5513928,0,,5565045,5565044,0,,11078973,11078972,0,2127162816,2127165696,849143,0,0,0,
5509502,5509502,0,,5565700,5565701,0,,11075202,11075203,0,2126438784,2126436864,853142,0,0,0,
5511768,5511768,0,,5564664,5564664,0,,11076432,11076432,0,2126674944,2126675136,851369,0,0,0,
5510891,5510891,0,,5562205,5562205,0,,11073096,11073096,0,2126034432,2126040000,855053,0,0,0,
5511983,5511983,0,,5563506,5563506,0,,11075489,11075489,0,2126493888,2126488128,852626,0,0,0,
5513713,5513713,0,,5561911,5561909,0,,11075624,11075622,0,2126525568,2126524800,852512,0,0,0,
5510377,5510377,0,,5564661,5564663,0,,11075038,11075040,0,2126407680,2126411520,853069,0,0,0,
5510954,5510954,0,,5563477,5563477,0,,11074431,11074431,0,2126284608,2126289024,853419,0,0,0,
5510249,5510249,0,,5563057,5563057,0,,11073306,11073306,0,2126074752,2126068032,854785,0,0,0,
5512051,5512051,0,,5563454,5563454,0,,11075505,11075505,0,2126496960,2126496192,852525,0,0,0,
5511143,5511143,0,,5563128,5563127,0,,11074271,11074270,0,2126260032,2126258880,853749,0,0,0,
5512013,5512013,0,,5565389,5565390,0,,11077402,11077403,0,2126861184,2126863488,850583,0,0,0,
5509977,5509977,0,,5563700,5563700,0,,11073677,11073677,0,2126152128,2126143872,854514,0,0,0,
5511580,5511580,0,,5560985,5560985,0,,11072565,11072565,0,2125926336,2125934400,855442,0,0,0,
5511863,5511863,0,,5564864,5564864,0,,11076727,11076727,0,2126731584,2126731392,851493,0,0,0,
5084915,5084915,0,,5135368,5135336,0,,10220283,10220251,0,1962294336,1962286464,789226,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
