Lcore 0,,,,Lcore 1,,,,Lcore 2,,,,Lcore 3,,,,Lcore 4,,,,Lcore 5,,,,Lcore 6,,,,Aggregate statistics,,,,,,,,,,
Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Total TX rate (PPS),Total RX rate (PPS),Total Drop rate (PPS),Total TX bytes rate,Total RX bytes rate,Total rx H/w drops rate,Total error pkt rate,Total failed transmission rate,Total rx mbuf failure rate
1160396,1160396,0,,1361835,1361835,0,,408723,408725,0,,1905728,1905728,0,,14699524,14699524,0,,571393,571393,0,,1154050,1154050,0,,21261649,21261651,0,4082243328,4082240256,266661,0,0,0,
1160044,1160044,0,,1362041,1362042,0,,408661,408659,0,,1905366,1905366,0,,14708986,14708986,0,,571312,571312,0,,1153985,1153985,0,,21270395,21270394,0,4083916224,4083913728,256706,0,0,0,
1159984,1159984,0,,1361815,1361815,0,,408631,408631,0,,1905189,1905189,0,,14717606,14717574,0,,571282,571282,0,,1153946,1153949,0,,21278453,21278424,0,4085459136,4085468160,248283,0,0,0,
1160387,1160387,0,,1361755,1361754,0,,408737,408737,0,,1905688,1905688,0,,14714793,14714824,0,,571376,571376,0,,1153884,1153881,0,,21276620,21276647,0,4085113920,4085105664,250804,0,0,0,
1160038,1160038,0,,1362158,1362158,0,,408639,408639,0,,1905382,1905382,0,,14724683,14724684,0,,571284,571285,0,,1154063,1154063,0,,21286247,21286249,0,4086960192,4086959424,240904,0,0,0,
1160335,1160335,0,,1361787,1361792,0,,408735,408735,0,,1905609,1905609,0,,14721123,14721123,0,,571378,571377,0,,1153963,1153963,0,,21282930,21282934,0,4086317568,4086323904,244576,0,0,0,
1159962,1159962,0,,1362126,1362122,0,,408650,408650,0,,1905315,1905315,0,,14677933,14677933,0,,571291,571291,0,,1154017,1154017,0,,21239294,21239290,0,4077944448,4077944448,287619,0,0,0,
1160266,1160266,0,,1361750,1361754,0,,408682,408687,0,,1905513,1905535,0,,14710461,14710429,0,,571329,571329,0,,1153966,1153966,0,,21271967,21271966,0,4084224384,4084222464,255225,0,0,0,
1160134,1160134,0,,1362081,1362076,0,,408685,408680,0,,1905426,1905404,0,,14693863,14693863,0,,571333,571333,0,,1153909,1153909,0,,21255431,21255399,0,4081037952,4081034304,271933,0,0,0,
1159995,1159995,0,,1361825,1361825,0,,408616,408616,0,,1905262,1905265,0,,14714829,14714861,0,,571306,571306,0,,1153957,1153957,0,,21275790,21275825,0,4084949376,4084955136,250430,0,0,0,
1160365,1160365,0,,1361746,1361746,0,,408734,408734,0,,1905662,1905659,0,,14716337,14716337,0,,571366,571366,0,,1153998,1153998,0,,21278208,21278205,0,4085414208,4085416512,249248,0,0,0,
1159905,1159905,0,,1362025,1362027,0,,408639,408639,0,,1905190,1905190,0,,14707500,14707500,0,,571246,571246,0,,1153947,1153947,0,,21268452,21268454,0,4083544704,4083549888,257168,0,0,0,
1160288,1160288,0,,1361810,1361808,0,,408691,408691,0,,1905591,1905591,0,,14718195,14718163,0,,571334,571334,0,,1153976,1153976,0,,21279885,21279851,0,4085736576,4085735424,247652,0,0,0,
1160100,1160100,0,,1361702,1361702,0,,408669,408669,0,,1905299,1905299,0,,14719815,14719847,0,,571321,571321,0,,1153889,1153890,0,,21280795,21280828,0,4085914752,4085916480,245466,0,0,0,
1160016,1160016,0,,1362207,1362207,0,,408630,408630,0,,1905383,1905384,0,,14720807,14720804,0,,571320,571321,0,,1154074,1154073,0,,21282437,21282435,0,4086225024,4086216576,245199,0,0,0,
1160360,1160360,0,,1361741,1361741,0,,408731,408731,0,,1905634,1905660,0,,14717229,14717232,0,,571364,571363,0,,1153903,1153903,0,,21278962,21278990,0,4085566272,4085566272,248254,0,0,0,
1160071,1160071,0,,1362131,1362131,0,,408655,408655,0,,1905390,1905363,0,,14717899,14717899,0,,571296,571296,0,,1154017,1154017,0,,21279459,21279432,0,4085651712,4085652096,247824,0,0,0,
1160258,1160258,0,,1361820,1361820,0,,408732,408732,0,,1905610,1905624,0,,14716691,14716691,0,,571387,571388,0,,1154031,1154031,0,,21278529,21278544,0,4085484096,4085492544,249188,0,0,0,
1160036,1160036,0,,1362020,1362022,0,,408644,408644,0,,1905357,1905343,0,,14717478,14717478,0,,571287,571286,0,,1153960,1153960,0,,21278782,21278769,0,4085520192,4085516160,248028,0,0,0,
1159984,1159984,0,,1361816,1361814,0,,408631,408631,0,,1905188,1905188,0,,14720443,14720443,0,,571281,571281,0,,1153946,1153948,0,,21281289,21281289,0,4086009600,4086012288,245366,0,0,0,
465412,465412,0,,546356,546356,0,,163936,163936,0,,764413,764413,0,,5911160,5911128,0,,229193,229193,0,,462906,462904,0,,8543376,8543342,0,1640318400,1640304768,99721,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
1020782,1020782,0,,1198224,1198224,0,,359572,359572,0,,1676501,1676501,0,,12587261,12587293,0,,502652,502653,0,,1015195,1015195,0,,18360187,18360220,0,3525164160,3525170304,570057,0,0,0,
1192359,1192359,0,,1399726,1399726,0,,420024,420026,0,,1958358,1958358,0,,14707986,14707954,0,,587190,587189,0,,1186018,1186018,0,,21451661,21451630,0,4118718720,4118724288,673172,0,0,0,
1192374,1192374,0,,1399748,1399748,0,,420035,420033,0,,1958361,1958361,0,,14707357,14707389,0,,587191,587191,0,,1186033,1186033,0,,21451099,21451129,0,4118609856,4118606016,673972,0,0,0,
1192357,1192357,0,,1399714,1399714,0,,420014,420014,0,,1958355,1958355,0,,14714971,14714971,0,,587186,587188,0,,1186001,1186001,0,,21458598,21458600,0,4120052160,4120054080,665959,0,0,0,
1192366,1192366,0,,1399735,1399735,0,,420029,420029,0,,1958358,1958358,0,,14715420,14715420,0,,587192,587190,0,,1186018,1186018,0,,21459118,21459116,0,4120155840,4120152576,665841,0,0,0,
1192367,1192367,0,,1399739,1399739,0,,420026,420026,0,,1958358,1958358,0,,14713040,14713040,0,,587191,587191,0,,1186018,1186018,0,,21456739,21456739,0,4119686976,4119690432,668204,0,0,0,
1192374,1192374,0,,1399748,1399748,0,,420035,420035,0,,1958361,1958361,0,,14707595,14707563,0,,587192,587192,0,,1186035,1186035,0,,21451340,21451308,0,4118651328,4118649600,673828,0,0,0,
1192369,1192369,0,,1399736,1399747,0,,420036,420036,0,,1958359,1958359,0,,14705781,14705811,0,,587196,587196,0,,1186063,1186063,0,,21449540,21449581,0,4118319168,4118325504,675558,0,0,0,
1192364,1192364,0,,1399734,1399734,0,,420026,420026,0,,1958358,1958358,0,,14712030,14712032,0,,587190,587190,0,,1186018,1186018,0,,21455720,21455722,0,4119498432,4119485376,669193,0,0,0,
1192341,1192341,0,,1399693,1399682,0,,420002,420002,0,,1958352,1958352,0,,14711692,14711692,0,,587175,587175,0,,1185952,1185953,0,,21455207,21455197,0,4119398400,4119403008,668875,0,0,0,
1192357,1192357,0,,1399727,1399727,0,,420023,420023,0,,1958337,1958337,0,,14684604,14684572,0,,587185,587185,0,,1186005,1186004,0,,21428238,21428205,0,4114220928,4114220928,696386,0,0,0,
1192345,1192345,0,,1399714,1399714,0,,420021,420021,0,,1958264,1958264,0,,14706131,14706160,0,,587173,587173,0,,1185936,1185936,0,,21449584,21449613,0,4118319552,4118319552,674617,0,0,0,
1192364,1192364,0,,1399732,1399732,0,,420024,420024,0,,1958341,1958358,0,,14698699,14698702,0,,587190,587190,0,,1185990,1186014,0,,21442340,21442384,0,4116939264,4116940416,682472,0,0,0,
1192342,1192342,0,,1399622,1399654,0,,420012,420012,0,,1958287,1958270,0,,14702838,14702806,0,,587152,587152,0,,1185962,1185940,0,,21446215,21446176,0,4117681152,4117686336,678044,0,0,0,
1192265,1192265,0,,1399370,1399338,0,,419984,419984,0,,1958176,1958176,0,,14708475,14708507,0,,587140,587141,0,,1185879,1185877,0,,21451289,21451288,0,4118636160,4118630592,671052,0,0,0,
1192343,1192343,0,,1399709,1399709,0,,420003,420003,0,,1958336,1958336,0,,14710331,14710329,0,,587177,587178,0,,1186002,1186006,0,,21453901,21453904,0,4119144576,4119150720,670385,0,0,0,
1192363,1192363,0,,1399730,1399732,0,,420025,420025,0,,1958349,1958349,0,,14712325,14712326,0,,587190,587188,0,,1186003,1185999,0,,21455985,21455982,0,4119547776,4119546048,668785,0,0,0,
1192362,1192362,0,,1399722,1399720,0,,420022,420022,0,,1958332,1958332,0,,14713856,14713857,0,,587183,587183,0,,1186008,1186008,0,,21457485,21457484,0,4119838848,4119833280,666977,0,0,0,
1192366,1192366,0,,1399729,1399729,0,,420025,420025,0,,1958321,1958321,0,,14709963,14709931,0,,587187,587188,0,,1186014,1186014,0,,21453605,21453574,0,4119091584,4119087360,671049,0,0,0,
1192365,1192365,0,,1399732,1399732,0,,420025,420025,0,,1958358,1958358,0,,14710667,14710698,0,,587190,587189,0,,1186014,1186014,0,,21454351,21454381,0,4119233856,4119241536,670351,0,0,0,
1192314,1192314,0,,1399689,1399689,0,,420019,420019,0,,1958285,1958285,0,,14709007,14709008,0,,587152,587152,0,,1185964,1185964,0,,21452430,21452431,0,4118868672,4118866944,671549,0,0,0,
1192349,1192349,0,,1399725,1399725,0,,420024,420024,0,,1958348,1958350,0,,14713252,14713251,0,,587181,587182,0,,1186013,1186013,0,,21456892,21456894,0,4119721728,4119723456,667695,0,0,0,
1192359,1192359,0,,1399732,1399732,0,,420024,420024,0,,1958349,1958347,0,,14712774,14712743,0,,587185,587186,0,,1186012,1186012,0,,21456435,21456403,0,4119635520,4119630528,668244,0,0,0,
945634,945634,0,,1110074,1110074,0,,333100,333100,0,,1553144,1553144,0,,11678097,11678097,0,,465707,465705,0,,940602,940602,0,,17026358,17026356,0,3269054208,3269049984,528954,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
548187,548187,0,,643178,643180,0,,193075,193075,0,,900241,900241,0,,6687761,6687761,0,,269873,269873,0,,545008,545013,0,,9787323,9787330,0,1879176576,1879178688,371799,0,0,0,
1203325,1203325,0,,1412823,1412825,0,,423913,423913,0,,1976430,1976453,0,,14704940,14704971,0,,592648,592648,0,,1197090,1197085,0,,21511169,21511220,0,4130145024,4130158656,820068,0,0,0,
1203443,1203443,0,,1412866,1412862,0,,423923,423923,0,,1976606,1976583,0,,14703932,14703901,0,,592668,592668,0,,1197101,1197101,0,,21510539,21510481,0,4130018880,4130016768,821078,0,0,0,
1203594,1203594,0,,1412819,1412823,0,,423968,423968,0,,1976746,1976746,0,,14706972,14707001,0,,592670,592670,0,,1197096,1197096,0,,21513865,21513898,0,4130663040,4130666880,817633,0,0,0,
1203462,1203462,0,,1412869,1412865,0,,423969,423969,0,,1976634,1976640,0,,14711114,14711117,0,,592682,592682,0,,1197086,1197086,0,,21517816,21517821,0,4131420672,4131409344,813630,0,0,0,
1203585,1203585,0,,1412792,1412792,0,,423956,423956,0,,1976756,1976750,0,,14709672,14709672,0,,592703,592703,0,,1197128,1197128,0,,21516592,21516586,0,4131185856,4131186240,815250,0,0,0,
1203511,1203511,0,,1412471,1412471,0,,423941,423941,0,,1976531,1976532,0,,14707341,14707309,0,,592654,592654,0,,1196918,1196918,0,,21513367,21513336,0,4130565120,4130561280,816917,0,0,0,
1203576,1203576,0,,1412908,1412908,0,,423956,423956,0,,1976732,1976731,0,,14705117,14705149,0,,592694,592694,0,,1197171,1197171,0,,21512154,21512185,0,4130333568,4130337792,819815,0,0,0,
1203472,1203472,0,,1412854,1412854,0,,423953,423953,0,,1976665,1976665,0,,14708156,14708156,0,,592665,592669,0,,1197130,1197130,0,,21514895,21514899,0,4130864640,4130862144,816652,0,0,0,
1203297,1203297,0,,1412785,1412796,0,,423883,423883,0,,1976341,1976341,0,,14707086,14707086,0,,592609,592607,0,,1197056,1197056,0,,21513057,21513066,0,4130511360,4130512704,817567,0,0,0,
1203446,1203446,0,,1412809,1412806,0,,423930,423930,0,,1976603,1976603,0,,14705530,14705530,0,,592670,592668,0,,1197004,1197004,0,,21511992,21511987,0,4130297280,4130298432,818611,0,0,0,
1203432,1203432,0,,1412802,1412794,0,,423956,423956,0,,1976592,1976597,0,,14711312,14711312,0,,592629,592629,0,,1197067,1197067,0,,21517790,21517787,0,4131412608,4131406272,812495,0,0,0,
1203578,1203578,0,,1412785,1412785,0,,423950,423950,0,,1976704,1976699,0,,14709003,14708971,0,,592694,592694,0,,1197065,1197065,0,,21515779,21515742,0,4131030528,4131030144,815597,0,0,0,
1203524,1203524,0,,1412482,1412482,0,,423947,423947,0,,1976589,1976589,0,,14705217,14705249,0,,592664,592664,0,,1196982,1196982,0,,21511405,21511437,0,4130187648,4130190144,819385,0,0,0,
1203499,1203499,0,,1412847,1412847,0,,423943,423943,0,,1976631,1976637,0,,14701617,14701617,0,,592642,592642,0,,1197105,1197105,0,,21508284,21508290,0,4129598208,4129602240,822114,0,0,0,
1203441,1203441,0,,1412805,1412810,0,,423917,423919,0,,1976552,1976558,0,,14707867,14707835,0,,592635,592635,0,,1197085,1197091,0,,21514302,21514289,0,4130747136,4130745216,817006,0,0,0,
1203254,1203254,0,,1412832,1412827,0,,423889,423887,0,,1976403,1976391,0,,14706116,14706148,0,,592652,592652,0,,1197063,1197057,0,,21512209,21512216,0,4130335296,4130340288,818707,0,0,0,
1203585,1203585,0,,1412841,1412841,0,,423964,423964,0,,1976746,1976746,0,,14702584,14702552,0,,592660,592660,0,,1197093,1197093,0,,21509473,21509441,0,4129819008,4129817664,821957,0,0,0,
1203453,1203453,0,,1412847,1412847,0,,423965,423965,0,,1976613,1976613,0,,14706068,14706100,0,,592681,592683,0,,1197085,1197085,0,,21512712,21512746,0,4130441280,4130444352,818522,0,0,0,
1203569,1203569,0,,1412773,1412773,0,,423950,423950,0,,1976691,1976699,0,,14710272,14710272,0,,592691,592689,0,,1197063,1197076,0,,21517009,21517028,0,4131275136,4131274176,814122,0,0,0,
1203539,1203539,0,,1412496,1412496,0,,423958,423958,0,,1976620,1976612,0,,14706484,14706452,0,,592670,592670,0,,1196995,1196984,0,,21512762,21512711,0,4130442240,4130437440,818627,0,0,0,
1203564,1203564,0,,1412904,1412904,0,,423948,423948,0,,1976753,1976753,0,,14704968,14705000,0,,592694,592694,0,,1197172,1197170,0,,21512003,21512033,0,4130303232,4130303616,819933,0,0,0,
1203555,1203555,0,,1412889,1412891,0,,423979,423979,0,,1976715,1976715,0,,14714092,14714092,0,,592682,592682,0,,1197147,1197147,0,,21521059,21521061,0,4132044672,4132053504,810842,0,0,0,
1203438,1203438,0,,1412807,1412805,0,,423918,423918,0,,1976552,1976552,0,,14704458,14704426,0,,592630,592630,0,,1197085,1197085,0,,21510888,21510854,0,4130092224,4130083776,820333,0,0,0,
237169,237169,0,,278710,278710,0,,83589,83589,0,,389641,389641,0,,2907107,2907107,0,,116865,116865,0,,236062,236062,0,,4249143,4249143,0,815825472,815818944,161961,0,0,0,
51132,51132,0,,59707,59707,0,,17984,17986,0,,83878,83895,0,,614491,614523,0,,25104,25104,0,,50616,50616,0,,902912,902963,0,173370624,173380608,33360,0,0,0,
1203188,1203188,0,,1412756,1412757,0,,423857,423855,0,,1976256,1976247,0,,14703853,14703851,0,,592595,592595,0,,1196999,1196999,0,,21509504,21509492,0,4129827648,4129824768,820113,0,0,0,
1203598,1203598,0,,1412844,1412844,0,,423968,423968,0,,1976759,1976751,0,,14704631,14704601,0,,592668,592668,0,,1197094,1197094,0,,21511562,21511524,0,4130212608,4130213760,820195,0,0,0,
1203435,1203435,0,,1412779,1412778,0,,423958,423958,0,,1976535,1976535,0,,14706784,14706816,0,,592663,592663,0,,1197059,1197059,0,,21513213,21513244,0,4130536896,4130535552,817204,0,0,0,
1203577,1203577,0,,1412843,1412843,0,,423958,423958,0,,1976731,1976763,0,,14710407,14710375,0,,592709,592709,0,,1197086,1197086,0,,21517311,21517311,0,4131330816,4131327552,814653,0,0,0,
1203545,1203545,0,,1412494,1412495,0,,423949,423949,0,,1976638,1976610,0,,14710519,14710549,0,,592664,592664,0,,1196986,1196986,0,,21516795,21516798,0,4131223296,4131219648,814392,0,0,0,
1203568,1203568,0,,1412910,1412909,0,,423957,423957,0,,1976772,1976769,0,,14704679,14704680,0,,592700,592700,0,,1197184,1197184,0,,21511770,21511767,0,4130254080,4130263488,820356,0,0,0,
1203559,1203559,0,,1412894,1412894,0,,423982,423983,0,,1976726,1976725,0,,14710387,14710388,0,,592687,592687,0,,1197154,1197154,0,,21517389,21517390,0,4131339648,4131337344,814750,0,0,0,
1203456,1203456,0,,1412821,1412840,0,,423919,423925,0,,1976587,1976600,0,,14712460,14712460,0,,592637,592637,0,,1197102,1197102,0,,21518982,21519020,0,4131650112,4131648768,812324,0,0,0,
1203251,1203251,0,,1412831,1412812,0,,423898,423891,0,,1976362,1976349,0,,14710448,14710448,0,,592649,592649,0,,1197095,1197095,0,,21516534,21516495,0,4131167808,4131172032,814662,0,0,0,
1203568,1203568,0,,1412800,1412800,0,,423948,423948,0,,1976735,1976735,0,,14706340,14706340,0,,592654,592654,0,,1197036,1197036,0,,21513081,21513081,0,4130510784,4130517312,817554,0,0,0,
1203455,1203455,0,,1412859,1412859,0,,423968,423968,0,,1976619,1976620,0,,14702612,14702612,0,,592683,592683,0,,1197086,1197086,0,,21509282,21509283,0,4129784064,4129772736,822179,0,0,0,
1203577,1203577,0,,1412791,1412791,0,,423955,423956,0,,1976749,1976748,0,,14700724,14700724,0,,592701,592701,0,,1197126,1197126,0,,21507623,21507623,0,4129463040,4129464192,824076,0,0,0,
1203524,1203524,0,,1412476,1412476,0,,423944,423943,0,,1976542,1976542,0,,14701576,14701576,0,,592654,592654,0,,1196920,1196920,0,,21507636,21507635,0,4129472064,4129465728,822885,0,0,0,
1203568,1203568,0,,1412904,1412904,0,,423954,423954,0,,1976721,1976721,0,,14704928,14704928,0,,592694,592694,0,,1197169,1197169,0,,21511938,21511938,0,4130291520,4130297280,819808,0,0,0,
1203417,1203417,0,,1412812,1412814,0,,423931,423933,0,,1976582,1976603,0,,14707762,14707762,0,,592631,592632,0,,1197083,1197083,0,,21514218,21514244,0,4130731584,4130741184,816411,0,0,0,
1203218,1203218,0,,1412792,1412790,0,,423877,423875,0,,1976283,1976262,0,,14705238,14705206,0,,592612,592611,0,,1197056,1197056,0,,21511076,21511018,0,4130119296,4130116224,819593,0,0,0,
1203588,1203588,0,,1412890,1412890,0,,423960,423960,0,,1976755,1976755,0,,14707038,14707070,0,,592705,592705,0,,1197057,1197058,0,,21513993,21514026,0,4130686272,4130681088,817897,0,0,0,
1203586,1203586,0,,1412841,1412842,0,,423974,423974,0,,1976738,1976738,0,,14706050,14706018,0,,592666,592666,0,,1197140,1197139,0,,21512995,21512963,0,4130497152,4130495040,818744,0,0,0,
1203465,1203465,0,,1412811,1412818,0,,423967,423968,0,,1976640,1976646,0,,14708660,14708692,0,,592683,592684,0,,1197126,1197126,0,,21515352,21515399,0,4130948160,4130952000,816098,0,0,0,
1203571,1203571,0,,1412838,1412832,0,,423958,423957,0,,1976706,1976717,0,,14709201,14709201,0,,592698,592698,0,,1197057,1197057,0,,21516029,21516033,0,4131077952,4131075072,815579,0,0,0,
1203508,1203508,0,,1412488,1412486,0,,423937,423937,0,,1976605,1976598,0,,14715423,14715423,0,,592653,592652,0,,1197005,1197005,0,,21521619,21521609,0,4132148928,4132152960,809144,0,0,0,
1203482,1203482,0,,1412829,1412829,0,,423941,423941,0,,1976626,1976616,0,,14703332,14703332,0,,592661,592661,0,,1197102,1197102,0,,21509973,21509963,0,4129913280,4129910016,820324,0,0,0,
1203292,1203292,0,,1412791,1412795,0,,423892,423892,0,,1976402,1976431,0,,14704292,14704292,0,,592614,592614,0,,1197061,1197061,0,,21510344,21510377,0,4130001216,4129996032,820425,0,0,0,
705243,705243,0,,827939,827935,0,,248412,248412,0,,1158251,1158222,0,,8626939,8626907,0,,347271,347271,0,,701448,701448,0,,12615503,12615438,0,2422154880,2422153344,477824,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
803508,803508,0,,943251,943251,0,,283027,283027,0,,1319665,1319675,0,,9712289,9712321,0,,395686,395686,0,,799200,799200,0,,14256626,14256668,0,2737281408,2737289664,643991,0,0,0,
1214892,1214892,0,,1426147,1426148,0,,427962,427962,0,,1995347,1995337,0,,14711242,14711242,0,,598282,598283,0,,1208334,1208334,0,,21582206,21582198,0,4143781632,4143783936,959991,0,0,0,
1214895,1214895,0,,1426145,1426144,0,,427958,427958,0,,1995371,1995371,0,,14700998,14700998,0,,598243,598242,0,,1208424,1208424,0,,21572034,21572032,0,4141830144,4141826688,970372,0,0,0,
1214737,1214737,0,,1426076,1426076,0,,427936,427936,0,,1995123,1995123,0,,14710320,14710320,0,,598233,598233,0,,1208307,1208307,0,,21580732,21580732,0,4143501504,4143507648,959800,0,0,0,
1214864,1214864,0,,1426048,1426048,0,,427939,427939,0,,1995264,1995264,0,,14706954,14706954,0,,598254,598254,0,,1208329,1208329,0,,21577652,21577652,0,4142907456,4142900928,963339,0,0,0,
1214873,1214873,0,,1426148,1426149,0,,427949,427949,0,,1995359,1995359,0,,14705025,14704993,0,,598278,598278,0,,1208419,1208419,0,,21576051,21576020,0,4142604288,4142607552,966374,0,0,0,
1214802,1214802,0,,1425720,1425719,0,,427924,427924,0,,1995084,1995084,0,,14700873,14700905,0,,598212,598212,0,,1208155,1208164,0,,21570770,21570810,0,4141587648,4141583808,969413,0,0,0,
1214862,1214862,0,,1426170,1426170,0,,427944,427945,0,,1995304,1995304,0,,14699205,14699205,0,,598263,598263,0,,1208416,1208407,0,,21570164,21570156,0,4141469568,4141470144,972032,0,0,0,
1214878,1214878,0,,1426163,1426163,0,,427940,427939,0,,1995344,1995344,0,,14701612,14701611,0,,598273,598273,0,,1208404,1208404,0,,21572614,21572612,0,4141942272,4141948032,969427,0,0,0,
1214895,1214895,0,,1426176,1426176,0,,427960,427960,0,,1995293,1995296,0,,14698755,14698756,0,,598280,598280,0,,1208416,1208416,0,,21569775,21569779,0,4141396800,4141391616,972450,0,0,0,
1214821,1214821,0,,1426115,1426117,0,,427945,427945,0,,1995266,1995263,0,,14705747,14705744,0,,598240,598240,0,,1208370,1208370,0,,21576504,21576500,0,4142689152,4142688000,965001,0,0,0,
1214803,1214803,0,,1426133,1426131,0,,427931,427931,0,,1995287,1995287,0,,14703141,14703144,0,,598242,598242,0,,1208385,1208385,0,,21573922,21573923,0,4142193408,4142196672,968126,0,0,0,
1214833,1214833,0,,1426117,1426123,0,,427934,427936,0,,1995212,1995212,0,,14704244,14704244,0,,598234,598234,0,,1208363,1208363,0,,21574937,21574945,0,4142389440,4142392128,966987,0,0,0,
1214651,1214651,0,,1426113,1426107,0,,427881,427881,0,,1995001,1995001,0,,14701280,14701277,0,,598237,598237,0,,1208353,1208353,0,,21571516,21571507,0,4141729152,4141729920,969781,0,0,0,
1214750,1214750,0,,1426119,1426119,0,,427922,427920,0,,1995184,1995184,0,,14705176,14705147,0,,598232,598232,0,,1208299,1208299,0,,21575682,21575651,0,4142535360,4142529600,965137,0,0,0,
1214883,1214883,0,,1426110,1426110,0,,427958,427958,0,,1995344,1995344,0,,14703504,14703534,0,,598246,598246,0,,1208359,1208359,0,,21574404,21574434,0,4142279808,4142289792,967442,0,0,0,
1214874,1214874,0,,1426131,1426132,0,,427952,427952,0,,1995261,1995263,0,,14703940,14703942,0,,598256,598256,0,,1208368,1208370,0,,21574782,21574789,0,4142366592,4142354688,966912,0,0,0,
1214778,1214778,0,,1426160,1426159,0,,427954,427954,0,,1995364,1995362,0,,14707378,14707378,0,,598260,598260,0,,1208380,1208378,0,,21578274,21578269,0,4143020352,4143023424,963956,0,0,0,
1214869,1214869,0,,1426141,1426141,0,,427953,427953,0,,1995221,1995222,0,,14708098,14708098,0,,598270,598270,0,,1208405,1208405,0,,21578957,21578958,0,4143159936,4143164736,963030,0,0,0,
1214895,1214895,0,,1426094,1426094,0,,427957,427957,0,,1995299,1995299,0,,14697622,14697622,0,,598280,598280,0,,1208419,1208423,0,,21568566,21568570,0,4141167238,4141165702,973699,0,0,0,
1214850,1214850,0,,1426110,1426110,0,,427934,427934,0,,1995265,1995264,0,,14703502,14703502,0,,598253,598253,0,,1208278,1208274,0,,21574192,21574187,0,4142252736,4142243520,967102,0,0,0,
1214865,1214865,0,,1425778,1425778,0,,427941,427941,0,,1995208,1995208,0,,14709479,14709479,0,,598242,598242,0,,1208333,1208333,0,,21579846,21579846,0,4143328320,4143331776,961602,0,0,0,
1214856,1214856,0,,1426147,1426147,0,,427944,427944,0,,1995324,1995324,0,,14705862,14705862,0,,598272,598272,0,,1208327,1208327,0,,21576732,21576732,0,4142723904,4142724288,965473,0,0,0,
1197228,1197228,0,,1405802,1405802,0,,421737,421737,0,,1966462,1966462,0,,14505863,14505831,0,,589593,589593,0,,1191054,1191054,0,,21277739,21277707,0,4085319744,4085313600,947135,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,1,1,0,,0,0,0,,0,0,0,,0,0,0,,1,1,0,86,86,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,1,1,0,,0,0,0,,0,0,0,,0,0,0,,1,1,0,86,86,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,1,1,0,,0,0,0,,0,0,0,,0,0,0,,1,1,0,86,86,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,1,1,0,,0,0,0,,0,0,0,,0,0,0,,1,1,0,86,86,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,1,1,0,,0,0,0,,0,0,0,,0,0,0,,1,1,0,86,86,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
