Lcore 0,,,,Lcore 1,,,,Lcore 2,,,,Lcore 3,,,,Lcore 4,,,,Aggregate statistics,,,,,,,,,,
Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Total TX rate (PPS),Total RX rate (PPS),Total Drop rate (PPS),Total TX bytes rate,Total RX bytes rate,Total rx H/w drops rate,Total error pkt rate,Total failed transmission rate,Total rx mbuf failure rate
5213972,5213972,0,,5273508,5273511,0,,5226147,5226144,0,,4752065,4752062,0,,4976294,4976265,0,,25441986,25441954,0,4884866880,4884867072,959823,0,0,0,
5211309,5211309,0,,5270270,5270267,0,,5227393,5227396,0,,4750901,4750916,0,,4977114,4977146,0,,25436987,25437034,0,4883903808,4883897664,965127,0,0,0,
5210655,5210655,0,,5272120,5272123,0,,5224278,5224272,0,,4750229,4750216,0,,4974427,4974427,0,,25431709,25431693,0,4882891200,4882893120,969803,0,0,0,
5207694,5207694,0,,5265623,5265623,0,,5223439,5223445,0,,4751853,4751882,0,,4974727,4974727,0,,25423336,25423371,0,4881287232,4881294336,977730,0,0,0,
5210959,5210959,0,,5273017,5272987,0,,5228864,5228864,0,,4751285,4751285,0,,4978040,4978039,0,,25442165,25442134,0,4884883584,4884875520,960376,0,0,0,
5210694,5210694,0,,5274644,5274642,0,,5226892,5226890,0,,4750159,4750127,0,,4980041,4980042,0,,25442430,25442395,0,4884946368,4884949056,958356,0,0,0,
5211752,5211752,0,,5275314,5275345,0,,5235171,5235173,0,,4751716,4751716,0,,4984579,4984547,0,,25458532,25458533,0,4888032384,4888034304,943500,0,0,0,
5213972,5213972,0,,5273875,5273876,0,,5233884,5233884,0,,4749980,4749987,0,,4979974,4980006,0,,25451685,25451725,0,4886724480,4886730432,950033,0,0,0,
5209024,5209024,0,,5274196,5274167,0,,5224700,5224700,0,,4751876,4751870,0,,4972957,4972955,0,,25432753,25432716,0,4883088576,4883077248,969414,0,0,0,
5209860,5209860,0,,5270506,5270535,0,,5228867,5228864,0,,4751042,4751065,0,,4980736,4980738,0,,25441011,25441062,0,4884672768,4884688320,961038,0,0,0,
5213084,5213084,0,,5276202,5276170,0,,5231139,5231141,0,,4749511,4749487,0,,4980051,4980051,0,,25449987,25449933,0,4886403648,4886389440,951070,0,0,0,
5211626,5211626,0,,5271582,5271591,0,,5226878,5226879,0,,4752112,4752112,0,,4978553,4978550,0,,25440751,25440758,0,4884619776,4884621696,961229,0,0,0,
5208120,5208120,0,,5270902,5270925,0,,5228767,5228767,0,,4751632,4751632,0,,4975757,4975760,0,,25435178,25435204,0,4883564736,4883561088,966630,0,0,0,
5212886,5212886,0,,5276278,5276278,0,,5225710,5225710,0,,4749298,4749303,0,,4983566,4983564,0,,25447738,25447741,0,4885954368,4885962048,953293,0,0,0,
5212668,5212668,0,,5276876,5276873,0,,5233434,5233434,0,,4751880,4751907,0,,4987805,4987807,0,,25462663,25462689,0,4888836480,4888838016,938895,0,0,0,
5211644,5211644,0,,5275020,5275023,0,,5225423,5225420,0,,4751336,4751313,0,,4986617,4986615,0,,25450040,25450015,0,4886403264,4886402112,952478,0,0,0,
5212928,5212928,0,,5272975,5272975,0,,5227606,5227608,0,,4749931,4749954,0,,4983734,4983735,0,,25447174,25447200,0,4885855680,4885859712,954167,0,0,0,
5208569,5208569,0,,5275253,5275250,0,,5230014,5229983,0,,4752041,4752016,0,,4986825,4986826,0,,25452702,25452644,0,4886925696,4886917056,949496,0,0,0,
5212839,5212839,0,,5268184,5268187,0,,5223194,5223226,0,,4751030,4751030,0,,4985250,4985248,0,,25440497,25440530,0,4884568512,4884574848,961204,0,0,0,
5210953,5210953,0,,5275072,5275072,0,,5228362,5228362,0,,4749844,4749859,0,,4985756,4985726,0,,25449987,25449972,0,4886401728,4886403648,950788,0,0,0,
5210732,5210732,0,,5271357,5271356,0,,5230944,5230941,0,,4752065,4752055,0,,4983657,4983689,0,,25448755,25448773,0,4886159040,4886153280,953461,0,0,0,
5209528,5209528,0,,5275049,5275048,0,,5229446,5229417,0,,4750290,4750278,0,,4993038,4993006,0,,25457351,25457277,0,4887809088,4887810624,944500,0,0,0,
5210856,5210856,0,,5272051,5272022,0,,5232028,5232058,0,,4751538,4751570,0,,4993629,4993629,0,,25460102,25460135,0,4888345536,4888344384,941964,0,0,0,
5210105,5210105,0,,5269487,5269516,0,,5225020,5225021,0,,4751004,4750972,0,,4995227,4995227,0,,25450843,25450841,0,4886561664,4886554944,950640,0,0,0,
5213519,5213519,0,,5270303,5270305,0,,5227658,5227659,0,,4749467,4749483,0,,4996228,4996260,0,,25457175,25457226,0,4887774912,4887785280,943775,0,0,0,
5209130,5209130,0,,5268618,5268618,0,,5231062,5231062,0,,4752350,4752339,0,,4994452,4994452,0,,25455612,25455601,0,4887475392,4887478656,946464,0,0,0,
5207522,5207522,0,,5271091,5271068,0,,5222991,5222991,0,,4751447,4751457,0,,4997102,4997102,0,,25450153,25450140,0,4886430144,4886421120,952642,0,0,0,
5207323,5207323,0,,5271488,5271511,0,,5225518,5225517,0,,4749138,4749138,0,,4991744,4991744,0,,25445211,25445233,0,4885487616,4885487616,955234,0,0,0,
5207342,5207342,0,,5266932,5266932,0,,5224223,5224224,0,,4752424,4752413,0,,4992156,4992156,0,,25443077,25443067,0,4885068864,4885069440,958495,0,0,0,
5211298,5211298,0,,5273592,5273560,0,,5228738,5228738,0,,4751428,4751424,0,,4993868,4993836,0,,25458924,25458856,0,4888107264,4888108800,943483,0,0,0,
5211140,5211140,0,,5271815,5271847,0,,5225251,5225250,0,,4749149,4749156,0,,4995447,4995479,0,,25452802,25452872,0,4886938560,4886939904,948285,0,0,0,
5210892,5210892,0,,5271974,5271972,0,,5225639,5225639,0,,4752596,4752611,0,,4991917,4991917,0,,25453018,25453031,0,4886988288,4886983488,948712,0,0,0,
5210722,5210722,0,,5270269,5270270,0,,5223621,5223622,0,,4750495,4750485,0,,4991532,4991532,0,,25446639,25446631,0,4885746816,4885757568,955672,0,0,0,
5206604,5206604,0,,5270398,5270398,0,,5225800,5225800,0,,4750346,4750334,0,,4993769,4993768,0,,25446917,25446904,0,4885819392,4885805760,954074,0,0,0,
5210559,5210559,0,,5274641,5274642,0,,5229972,5229969,0,,4751597,4751597,0,,4998277,4998278,0,,25465046,25465045,0,4889280768,4889285184,936526,0,0,0,
5210776,5210776,0,,5271358,5271331,0,,5226992,5226995,0,,4751024,4751024,0,,4989599,4989599,0,,25449749,25449725,0,4886347200,4886346432,952247,0,0,0,
5211986,5211986,0,,5268596,5268620,0,,5225541,5225541,0,,4750709,4750720,0,,4990287,4990286,0,,25447119,25447153,0,4885848000,4885856448,954390,0,0,0,
5211879,5211879,0,,5271897,5271898,0,,5225833,5225830,0,,4751516,4751505,0,,4991653,4991652,0,,25452778,25452764,0,4886936832,4886924544,949396,0,0,0,
1934520,1934520,0,,1956780,1956750,0,,1939844,1939815,0,,1762436,1762436,0,,1854302,1854272,0,,9447882,9447793,0,1813987776,1813975680,357016,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
1826111,1826111,0,,1828346,1828375,0,,1811605,1811636,0,,1763075,1763082,0,,1725971,1726000,0,,8955108,8955204,0,1719392256,1719407424,858160,0,0,0,
5266137,5266137,0,,5277128,5277128,0,,5224158,5224159,0,,5081597,5081615,0,,4984259,4984262,0,,25833279,25833301,0,4959978048,4959988032,2476719,0,0,0,
5260560,5260560,0,,5273913,5273916,0,,5215233,5215233,0,,5086637,5086612,0,,4986756,4986756,0,,25823099,25823077,0,4958041152,4958034624,2487069,0,0,0,
5264772,5264772,0,,5275901,5275899,0,,5220981,5220980,0,,5083963,5083969,0,,4990985,4990985,0,,25836602,25836605,0,4960622592,4960622976,2473983,0,0,0,
5269012,5269012,0,,5277663,5277665,0,,5215790,5215791,0,,5085982,5085992,0,,4989115,4989083,0,,25837562,25837543,0,4960810752,4960818816,2472462,0,0,0,
5269063,5269063,0,,5280590,5280590,0,,5218852,5218852,0,,5081478,5081471,0,,4991452,4991482,0,,25841435,25841458,0,4961563392,4961550144,2468384,0,0,0,
5266097,5266097,0,,5277705,5277705,0,,5221204,5221204,0,,5086173,5086195,0,,4993103,4993105,0,,25844282,25844306,0,4962094272,4962107904,2466381,0,0,0,
5260178,5260178,0,,5272814,5272814,0,,5213512,5213512,0,,5085421,5085391,0,,4986756,4986753,0,,25818681,25818648,0,4957193664,4957179456,2491764,0,0,0,
5264815,5264815,0,,5276002,5276002,0,,5223120,5223118,0,,5086359,5086366,0,,4994633,4994633,0,,25844929,25844934,0,4962232704,4962228864,2465028,0,0,0,
5265028,5265028,0,,5278929,5278927,0,,5220650,5220620,0,,5082470,5082492,0,,4991252,4991254,0,,25838329,25838321,0,4960951680,4960960320,2471603,0,0,0,
5263798,5263798,0,,5277429,5277431,0,,5219158,5219158,0,,5084098,5084068,0,,4995470,4995471,0,,25839953,25839926,0,4961272128,4961274240,2470867,0,0,0,
5265728,5265728,0,,5277226,5277194,0,,5217534,5217566,0,,5084925,5084930,0,,4985577,4985574,0,,25830990,25830992,0,4959555840,4959546048,2479296,0,0,0,
5263654,5263654,0,,5275626,5275658,0,,5218709,5218677,0,,5084852,5084853,0,,4986969,4986971,0,,25829810,25829813,0,4959312000,4959320448,2480390,0,0,0,
5263984,5263984,0,,5276034,5276031,0,,5220296,5220328,0,,5086688,5086684,0,,4992417,4992418,0,,25839419,25839445,0,4961167680,4961172672,2470770,0,0,0,
5266062,5266062,0,,5275009,5275009,0,,5219756,5219754,0,,5085046,5085060,0,,4989911,4989911,0,,25835784,25835796,0,4960479360,4960469568,2474279,0,0,0,
5267084,5267084,0,,5276637,5276640,0,,5217831,5217830,0,,5086048,5086064,0,,4989239,4989239,0,,25836839,25836857,0,4960663872,4960676736,2473502,0,0,0,
5262470,5262470,0,,5272058,5272026,0,,5217049,5217052,0,,5085889,5085857,0,,4986865,4986865,0,,25824331,25824270,0,4958271552,4958267712,2485885,0,0,0,
5265120,5265120,0,,5274311,5274340,0,,5216902,5216900,0,,5085061,5085091,0,,4989721,4989719,0,,25831115,25831170,0,4959574080,4959573888,2478874,0,0,0,
5265936,5265936,0,,5275051,5275054,0,,5217314,5217316,0,,5082502,5082504,0,,4992895,4992895,0,,25833698,25833705,0,4960070016,4960079232,2476458,0,0,0,
5265871,5265871,0,,5274554,5274554,0,,5218617,5218585,0,,5086136,5086104,0,,4989793,4989795,0,,25834971,25834909,0,4960314624,4960304256,2475394,0,0,0,
5265370,5265370,0,,5279236,5279233,0,,5218279,5218311,0,,5085277,5085283,0,,4991990,4991987,0,,25840152,25840184,0,4961310144,4961307840,2470642,0,0,0,
5269122,5269122,0,,5277156,5277159,0,,5217870,5217868,0,,5085838,5085837,0,,4988523,4988526,0,,25838509,25838512,0,4960999680,4960993536,2470762,0,0,0,
5267596,5267596,0,,5277687,5277687,0,,5219807,5219809,0,,5084370,5084365,0,,4986848,4986848,0,,25836308,25836305,0,4960571328,4960579392,2473994,0,0,0,
5264559,5264559,0,,5274779,5274776,0,,5216966,5216966,0,,5086695,5086695,0,,4992768,4992768,0,,25835767,25835764,0,4960459968,4960458048,2474841,0,0,0,
5259898,5259898,0,,5273186,5273187,0,,5215097,5215097,0,,5087468,5087476,0,,4992877,4992845,0,,25828526,25828503,0,4959078528,4959078336,2481646,0,0,0,
5263006,5263006,0,,5277234,5277236,0,,5218176,5218174,0,,5085657,5085660,0,,4993548,4993580,0,,25837621,25837656,0,4960823808,4960825728,2472228,0,0,0,
5264275,5264275,0,,5277029,5277029,0,,5218303,5218273,0,,5084815,5084836,0,,4989523,4989491,0,,25833945,25833904,0,4960115328,4960123584,2476424,0,0,0,
5260211,5260211,0,,5270779,5270779,0,,5213890,5213920,0,,5085341,5085310,0,,4988924,4988953,0,,25819145,25819173,0,4957281600,4957268352,2491345,0,0,0,
5263220,5263220,0,,5278469,5278437,0,,5215595,5215565,0,,5084742,5084744,0,,4989470,4989473,0,,25831496,25831439,0,4959642048,4959649536,2479092,0,0,0,
5260845,5260845,0,,5269710,5269742,0,,5213990,5214022,0,,5083883,5083880,0,,4992530,4992530,0,,25820958,25821019,0,4957623360,4957622784,2488814,0,0,0,
5265163,5265163,0,,5276711,5276708,0,,5214801,5214800,0,,5083537,5083537,0,,4992084,4992084,0,,25832296,25832292,0,4959800832,4959796416,2478157,0,0,0,
5266892,5266892,0,,5275658,5275661,0,,5217970,5217971,0,,5082068,5082100,0,,4990092,4990092,0,,25832680,25832716,0,4959880704,4959894336,2477130,0,0,0,
5263050,5263050,0,,5273679,5273647,0,,5217567,5217567,0,,5084997,5084965,0,,4996811,4996779,0,,25836104,25836008,0,4960531968,4960523712,2474123,0,0,0,
5265114,5265114,0,,5275178,5275209,0,,5217561,5217560,0,,5084855,5084875,0,,4992159,4992191,0,,25834867,25834949,0,4960292160,4960287168,2475602,0,0,0,
5264894,5264894,0,,5272311,5272310,0,,5220262,5220263,0,,5084418,5084417,0,,4990211,4990179,0,,25832096,25832063,0,4959758592,4959763776,2478026,0,0,0,
5264803,5264803,0,,5273782,5273784,0,,5213560,5213560,0,,5086370,5086382,0,,4991854,4991886,0,,25830369,25830415,0,4959430848,4959434496,2479455,0,0,0,
5265454,5265454,0,,5276450,5276450,0,,5219432,5219400,0,,5084038,5084007,0,,4992581,4992581,0,,25837955,25837892,0,4960887360,4960881600,2472745,0,0,0,
5265761,5265761,0,,5275047,5275044,0,,5225043,5225073,0,,5088657,5088657,0,,4986340,4986308,0,,25840848,25840843,0,4961448384,4961445696,2469176,0,0,0,
5264551,5264551,0,,5275805,5275808,0,,5224955,5224957,0,,5084929,5084961,0,,4989701,4989733,0,,25839941,25840010,0,4961263104,4961272320,2470116,0,0,0,
5264712,5264712,0,,5274385,5274383,0,,5222428,5222396,0,,5083928,5083928,0,,4989213,4989211,0,,25834666,25834630,0,4960261632,4960258368,2475094,0,0,0,
5262385,5262385,0,,5276137,5276139,0,,5227355,5227387,0,,5086161,5086144,0,,4990141,4990141,0,,25842179,25842196,0,4961698752,4961699712,2468433,0,0,0,
5265164,5265164,0,,5278896,5278893,0,,5227603,5227603,0,,5084437,5084422,0,,4986818,4986820,0,,25842918,25842902,0,4961834112,4961834112,2467360,0,0,0,
5265071,5265071,0,,5275303,5275305,0,,5226456,5226456,0,,5083678,5083681,0,,4982572,4982572,0,,25833080,25833085,0,4959951936,4959945600,2476956,0,0,0,
5266996,5266996,0,,5275681,5275682,0,,5226911,5226911,0,,5084887,5084884,0,,4985509,4985508,0,,25839984,25839981,0,4961282496,4961278656,2470332,0,0,0,
5266499,5266499,0,,5274994,5274994,0,,5224655,5224655,0,,5085091,5085117,0,,4983098,4983099,0,,25834337,25834364,0,4960198848,4960203072,2475839,0,0,0,
5259969,5259969,0,,5273125,5273123,0,,5220688,5220688,0,,5086445,5086424,0,,4987741,4987741,0,,25827968,25827945,0,4958958528,4958961024,2482122,0,0,0,
5263039,5263039,0,,5275347,5275348,0,,5225248,5225248,0,,5083449,5083450,0,,4987173,4987173,0,,25834256,25834258,0,4960183296,4960177920,2476151,0,0,0,
5255211,5255211,0,,5268097,5268098,0,,5215809,5215809,0,,5084404,5084427,0,,4980701,4980701,0,,25804222,25804246,0,4954409664,4954422336,2505726,0,0,0,
5267312,5267312,0,,5276791,5276791,0,,5225006,5225006,0,,5083537,5083515,0,,4983991,4983991,0,,25836637,25836615,0,4960628160,4960621824,2473802,0,0,0,
5265035,5265035,0,,5274017,5274016,0,,5226817,5226817,0,,5085997,5085990,0,,4991279,4991279,0,,25843145,25843137,0,4961889792,4961889792,2466840,0,0,0,
5264345,5264345,0,,5274019,5274020,0,,5228065,5228065,0,,5085775,5085776,0,,4987047,4987047,0,,25839251,25839253,0,4961131200,4961130432,2471451,0,0,0,
5264630,5264630,0,,5275829,5275829,0,,5227289,5227289,0,,5086294,5086325,0,,4984751,4984750,0,,25838793,25838823,0,4961059584,4961056896,2470393,0,0,0,
5261560,5261560,0,,5270874,5270842,0,,5221959,5221956,0,,5086253,5086250,0,,4987317,4987317,0,,25827963,25827925,0,4958956608,4958961984,2481781,0,0,0,
5265003,5265003,0,,5274093,5274125,0,,5226468,5226468,0,,5084907,5084878,0,,4990189,4990190,0,,25840660,25840664,0,4961412864,4961411904,2470348,0,0,0,
5263855,5263855,0,,5276876,5276876,0,,5226841,5226844,0,,5087959,5087994,0,,4990076,4990044,0,,25845607,25845613,0,4962362688,4962359040,2464846,0,0,0,
5262420,5262420,0,,5274798,5274798,0,,5223548,5223548,0,,5084825,5084804,0,,4987985,4988014,0,,25833576,25833584,0,4960049280,4960039104,2476515,0,0,0,
5264473,5264473,0,,5275836,5275834,0,,5228523,5228523,0,,5085711,5085729,0,,4988882,4988853,0,,25843425,25843412,0,4961922624,4961936640,2466555,0,0,0,
5262167,5262167,0,,5274862,5274864,0,,5226574,5226574,0,,5082384,5082384,0,,4986986,4987016,0,,25832973,25833005,0,4959936576,4959933504,2477511,0,0,0,
5262813,5262813,0,,5272832,5272800,0,,5227003,5227003,0,,5084619,5084609,0,,4989851,4989853,0,,25837118,25837078,0,4960731264,4960725312,2473298,0,0,0,
5262747,5262747,0,,5273700,5273732,0,,5225103,5225071,0,,5087789,5087796,0,,4986908,4986906,0,,25836247,25836252,0,4960549056,4960557696,2473689,0,0,0,
5261419,5261419,0,,5273474,5273472,0,,5226910,5226939,0,,5087031,5087002,0,,4986983,4986985,0,,25835817,25835817,0,4960482624,4960486464,2474853,0,0,0,
5264019,5264019,0,,5274399,5274401,0,,5225489,5225492,0,,5085674,5085706,0,,4992098,4992066,0,,25841679,25841684,0,4961608896,4961606592,2468204,0,0,0,
5262449,5262449,0,,5274843,5274843,0,,5222463,5222463,0,,5087194,5087162,0,,4989686,4989718,0,,25836635,25836635,0,4960627776,4960616256,2473345,0,0,0,
223355,223355,0,,226945,226913,0,,224131,224099,0,,217415,217415,0,,214079,214047,0,,1105925,1105829,0,212331456,212316864,108860,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
3395603,3395603,0,,3400498,3400528,0,,3365711,3365743,0,,3169698,3169698,0,,3215201,3215233,0,,16546711,16546805,0,3176968512,3176990592,1064179,0,0,0,
5262782,5262782,0,,5272698,5272700,0,,5222218,5222215,0,,4918214,4918220,0,,4985813,4985813,0,,25661725,25661730,0,4927057920,4927055616,1661520,0,0,0,
5246013,5246013,0,,5259001,5258998,0,,5208235,5208238,0,,4914458,4914484,0,,5012331,5012328,0,,25640038,25640061,0,4922886720,4922887296,1678081,0,0,0,
5265489,5265489,0,,5274605,5274608,0,,5226627,5226625,0,,4917514,4917486,0,,5015975,5015978,0,,25700210,25700186,0,4934446464,4934432832,1622887,0,0,0,
5262772,5262772,0,,5272631,5272631,0,,5226209,5226211,0,,4916359,4916387,0,,5021777,5021774,0,,25699748,25699775,0,4934339328,4934362368,1622815,0,0,0,
5264300,5264300,0,,5273324,5273324,0,,5223277,5223277,0,,4916447,4916415,0,,5022852,5022855,0,,25700200,25700171,0,4934438400,4934434944,1622656,0,0,0,
5263016,5263016,0,,5273110,5273110,0,,5224141,5224141,0,,4916574,4916577,0,,5018115,5018113,0,,25694956,25694957,0,4933432128,4933425984,1627520,0,0,0,
5262868,5262868,0,,5272237,5272237,0,,5226194,5226194,0,,4917023,4917020,0,,5021968,5021938,0,,25700290,25700257,0,4934455104,4934458176,1622746,0,0,0,
5263056,5263056,0,,5276653,5276653,0,,5225508,5225505,0,,4916355,4916363,0,,5024758,5024788,0,,25706330,25706365,0,4935616896,4935614208,1616303,0,0,0,
5264062,5264062,0,,5274657,5274657,0,,5224069,5224072,0,,4917009,4917007,0,,5022922,5022923,0,,25702719,25702721,0,4934927808,4934924928,1619559,0,0,0,
5261246,5261246,0,,5274506,5274506,0,,5223543,5223543,0,,4916608,4916602,0,,5026698,5026697,0,,25702601,25702594,0,4934892096,4934898240,1619870,0,0,0,
5259529,5259529,0,,5267461,5267429,0,,5219632,5219632,0,,4916065,4916080,0,,5020875,5020877,0,,25683562,25683547,0,4931246784,4931249664,1639140,0,0,0,
5264904,5264904,0,,5272537,5272537,0,,5225459,5225456,0,,4917214,4917207,0,,5027361,5027361,0,,25707475,25707465,0,4935832320,4935827328,1615751,0,0,0,
5266053,5266053,0,,5274676,5274708,0,,5224168,5224170,0,,4915836,4915857,0,,5028120,5028120,0,,25708853,25708908,0,4936099776,4936108608,1613599,0,0,0,
5264059,5264059,0,,5275516,5275516,0,,5226105,5226104,0,,4917982,4917953,0,,5026839,5026836,0,,25710501,25710468,0,4936416192,4936409088,1612715,0,0,0,
5266030,5266030,0,,5268991,5268991,0,,5224905,5224907,0,,4914933,4914936,0,,5026791,5026794,0,,25701650,25701658,0,4934723520,4934721600,1620513,0,0,0,
5259221,5259221,0,,5268115,5268115,0,,5215266,5215234,0,,4918028,4918034,0,,5022841,5022841,0,,25683471,25683445,0,4931221440,4931220480,1639612,0,0,0,
5268197,5268197,0,,5272720,5272720,0,,5225855,5225887,0,,4915433,4915429,0,,5019576,5019576,0,,25701781,25701809,0,4934747328,4934746560,1620516,0,0,0,
5261649,5261649,0,,5272609,5272606,0,,5226782,5226781,0,,4918190,4918191,0,,5026099,5026099,0,,25705329,25705326,0,4935423168,4935417216,1617869,0,0,0,
5258752,5258752,0,,5264134,5264137,0,,5217007,5217008,0,,4915439,4915434,0,,5018438,5018438,0,,25673770,25673769,0,4929356928,4929364800,1648788,0,0,0,
5261327,5261327,0,,5266995,5266993,0,,5218769,5218769,0,,4917920,4917925,0,,5022070,5022069,0,,25687081,25687083,0,4931926272,4931922624,1635903,0,0,0,
5257847,5257847,0,,5263330,5263332,0,,5214879,5214879,0,,4915501,4915513,0,,5014964,5014964,0,,25666521,25666535,0,4927968576,4927976640,1655908,0,0,0,
5262944,5262944,0,,5265323,5265323,0,,5222685,5222684,0,,4917919,4917903,0,,5024854,5024855,0,,25693725,25693709,0,4933192128,4933187328,1629752,0,0,0,
5260534,5260534,0,,5268776,5268774,0,,5218948,5218949,0,,4915444,4915451,0,,5021737,5021735,0,,25685439,25685443,0,4931611776,4931607744,1636398,0,0,0,
5255394,5255394,0,,5265497,5265499,0,,5219447,5219447,0,,4918000,4918006,0,,5016060,5016062,0,,25674398,25674408,0,4929485568,4929486144,1648849,0,0,0,
5261536,5261536,0,,5271656,5271656,0,,5224165,5224165,0,,4915807,4915792,0,,5023937,5023937,0,,25697101,25697086,0,4933834368,4933843392,1624707,0,0,0,
5253388,5253388,0,,5261953,5261953,0,,5218368,5218365,0,,4917955,4917962,0,,5013641,5013609,0,,25665305,25665277,0,4927746048,4927739904,1658498,0,0,0,
5252990,5252990,0,,5263698,5263695,0,,5215435,5215436,0,,4915511,4915512,0,,5014701,5014701,0,,25662335,25662334,0,4927167936,4927158528,1659126,0,0,0,
5259798,5259798,0,,5271669,5271672,0,,5225345,5225347,0,,4918003,4917995,0,,5024781,5024813,0,,25699596,25699625,0,4934315328,4934326656,1623778,0,0,0,
5264732,5264732,0,,5274909,5274908,0,,5224375,5224375,0,,4915985,4916017,0,,5024546,5024545,0,,25704547,25704577,0,4935279168,4935280704,1617698,0,0,0,
5260731,5260731,0,,5267511,5267512,0,,5220830,5220830,0,,4916971,4916939,0,,5019030,5019031,0,,25685073,25685043,0,4931527872,4931532480,1638056,0,0,0,
5259042,5259042,0,,5268118,5268118,0,,5221230,5221230,0,,4916596,4916603,0,,5020478,5020446,0,,25685464,25685439,0,4931610310,4931609350,1637528,0,0,0,
5263087,5263087,0,,5275206,5275206,0,,5222606,5222606,0,,4916734,4916727,0,,5027667,5027699,0,,25705300,25705325,0,4935429504,4935410496,1617275,0,0,0,
5262252,5262252,0,,5268625,5268625,0,,5222200,5222200,0,,4916570,4916580,0,,5026904,5026904,0,,25696551,25696561,0,4933726464,4933737792,1625587,0,0,0,
5260214,5260214,0,,5269652,5269652,0,,5220176,5220176,0,,4916983,4916976,0,,5021473,5021470,0,,25688498,25688488,0,4932190272,4932189312,1634473,0,0,0,
5261794,5261794,0,,5272436,5272436,0,,5223255,5223255,0,,4916574,4916600,0,,5021458,5021461,0,,25695517,25695546,0,4933538688,4933546176,1627046,0,0,0,
5256982,5256982,0,,5267458,5267426,0,,5216215,5216212,0,,4916421,4916414,0,,5018307,5018307,0,,25675383,25675341,0,4929677760,4929670848,1646511,0,0,0,
5252477,5252477,0,,5263265,5263296,0,,5213880,5213883,0,,4916619,4916599,0,,5012823,5012823,0,,25659064,25659078,0,4926536448,4926537600,1663594,0,0,0,
5259990,5259990,0,,5268899,5268899,0,,5220528,5220528,0,,4916274,4916281,0,,5019768,5019765,0,,25685459,25685463,0,4931609472,4931606592,1637245,0,0,0,
5261153,5261153,0,,5271645,5271645,0,,5223090,5223090,0,,4917374,4917372,0,,5026197,5026200,0,,25699459,25699460,0,4934307840,4934315712,1623889,0,0,0,
5260082,5260082,0,,5266587,5266588,0,,5220295,5220295,0,,4915472,4915465,0,,5010246,5010246,0,,25672682,25672676,0,4929147648,4929141696,1649698,0,0,0,
5257388,5257388,0,,5266475,5266475,0,,5219349,5219349,0,,4917947,4917947,0,,5017801,5017801,0,,25678960,25678960,0,4930354176,4930360512,1644242,0,0,0,
5256792,5256792,0,,5266628,5266625,0,,5219108,5219108,0,,4915308,4915308,0,,5018079,5018078,0,,25675915,25675911,0,4929781632,4929774336,1646645,0,0,0,
5257857,5257857,0,,5269179,5269182,0,,5223055,5223052,0,,4918034,4918051,0,,5016095,5016093,0,,25684220,25684235,0,4931373696,4931365824,1638644,0,0,0,
5258053,5258053,0,,5268827,5268824,0,,5219947,5219950,0,,4915122,4915116,0,,5019199,5019202,0,,25681148,25681145,0,4930784832,4930790592,1641046,0,0,0,
5265282,5265282,0,,5272000,5272003,0,,5222591,5222591,0,,4918206,4918203,0,,5028244,5028244,0,,25706323,25706323,0,4935607872,4935609024,1616830,0,0,0,
5255942,5255942,0,,5264465,5264462,0,,5215103,5215071,0,,4915491,4915483,0,,5019493,5019461,0,,25670494,25670419,0,4928732736,4928739456,1651766,0,0,0,
5258056,5258056,0,,5266609,5266612,0,,5220167,5220197,0,,4917919,4917919,0,,5020206,5020238,0,,25682957,25683022,0,4931122176,4931117952,1640760,0,0,0,
5258699,5258699,0,,5267183,5267183,0,,5217692,5217694,0,,4915623,4915623,0,,5013956,5013924,0,,25673153,25673123,0,4929245376,4929250752,1648990,0,0,0,
5260424,5260424,0,,5270726,5270726,0,,5219480,5219480,0,,4917767,4917767,0,,5021753,5021753,0,,25690150,25690150,0,4932508800,4932509760,1632655,0,0,0,
5259614,5259614,0,,5267331,5267299,0,,5216561,5216560,0,,4915722,4915743,0,,5016168,5016200,0,,25675396,25675416,0,4929686208,4929676608,1646881,0,0,0,
5254611,5254611,0,,5264545,5264577,0,,5212505,5212504,0,,4917939,4917919,0,,5011340,5011340,0,,25660940,25660951,0,4926896064,4926892032,1663072,0,0,0,
5261581,5261581,0,,5271505,5271505,0,,5220348,5220350,0,,4915556,4915559,0,,5016664,5016662,0,,25685654,25685657,0,4931646720,4931648640,1635686,0,0,0,
