Lcore 0,,,,Lcore 1,,,,Lcore 2,,,,Lcore 3,,,,Aggregate statistics,,,,,,,,,,
Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Total TX rate (PPS),Total RX rate (PPS),Total Drop rate (PPS),Total TX bytes rate,Total RX bytes rate,Total rx H/w drops rate,Total error pkt rate,Total failed transmission rate,Total rx mbuf failure rate
3524112,3524112,0,,3279701,3279702,0,,3403124,3403124,0,,3389248,3389246,0,,13596185,13596184,0,1971446825,2610467328,819928,0,0,0,
3529330,3529330,0,,3280798,3280797,0,,3402935,3402934,0,,3388565,3388565,0,,13601628,13601626,0,1972236060,2611512192,814546,0,0,0,
3522556,3522556,0,,3282109,3282110,0,,3402690,3402691,0,,3389789,3389791,0,,13597144,13597148,0,1971585880,2610652416,818929,0,0,0,
3527370,3527370,0,,3281491,3281491,0,,3404239,3404236,0,,3389713,3389681,0,,13602813,13602778,0,1972407885,2611739520,813222,0,0,0,
3526216,3526216,0,,3278868,3278865,0,,3404590,3404593,0,,3390480,3390509,0,,13600154,13600183,0,1972022330,2611228992,815864,0,0,0,
3528163,3528163,0,,3277485,3277488,0,,3402240,3402239,0,,3389761,3389762,0,,13597649,13597652,0,1971663455,2610750720,818457,0,0,0,
3514954,3514954,0,,3280698,3280696,0,,3403923,3403924,0,,3389791,3389790,0,,13589366,13589364,0,1970458360,2609160576,826821,0,0,0,
3526610,3526610,0,,3282693,3282695,0,,3403647,3403647,0,,3387433,3387436,0,,13600383,13600388,0,1972050895,2611270848,815696,0,0,0,
3525771,3525771,0,,3279906,3279904,0,,3399034,3399031,0,,3383372,3383372,0,,13588083,13588078,0,1970276240,2608911936,828026,0,0,0,
3527487,3527487,0,,3284496,3284498,0,,3402572,3402574,0,,3387622,3387620,0,,13602177,13602179,0,1972311460,2611616832,813924,0,0,0,
3525229,3525229,0,,3281475,3281475,0,,3402324,3402323,0,,3387878,3387878,0,,13596906,13596905,0,1971551370,2610605760,819142,0,0,0,
3523563,3523563,0,,3282993,3282992,0,,3403505,3403507,0,,3387684,3387683,0,,13597745,13597745,0,1971673025,2610767040,818444,0,0,0,
3527922,3527922,0,,3284577,3284578,0,,3402985,3402982,0,,3389651,3389651,0,,13605135,13605133,0,1972753420,2612185536,810905,0,0,0,
3525825,3525825,0,,3280316,3280316,0,,3401648,3401649,0,,3387315,3387318,0,,13595104,13595108,0,1971281235,2610260736,821075,0,0,0,
3527286,3527286,0,,3283717,3283717,0,,3405878,3405878,0,,3390537,3390537,0,,13607418,13607418,0,1973075610,2612624256,808575,0,0,0,
3528567,3528567,0,,3280244,3280241,0,,3404188,3404189,0,,3388537,3388537,0,,13601536,13601534,0,1972222720,2611494720,814602,0,0,0,
3527266,3527266,0,,3284536,3284539,0,,3406090,3406089,0,,3390909,3390909,0,,13608801,13608803,0,1973276145,2612890752,807430,0,0,0,
3527274,3527274,0,,3283524,3283524,0,,3403649,3403651,0,,3389281,3389281,0,,13603728,13603730,0,1972545200,2611915392,812195,0,0,0,
3523658,3523658,0,,3279656,3279656,0,,3401651,3401651,0,,3386881,3386849,0,,13591846,13591814,0,1970817670,2609634048,824184,0,0,0,
3523383,3523383,0,,3280460,3280458,0,,3401147,3401147,0,,3387210,3387242,0,,13592200,13592230,0,1970864360,2609702400,823944,0,0,0,
3529278,3529278,0,,3287277,3287278,0,,3404574,3404574,0,,3390241,3390241,0,,13611370,13611371,0,1973648650,2613383232,804654,0,0,0,
3527958,3527958,0,,3288746,3288747,0,,3403298,3403266,0,,3389888,3389886,0,,13609890,13609857,0,1973434050,2613098112,806142,0,0,0,
3528313,3528313,0,,3282589,3282589,0,,3404713,3404745,0,,3390799,3390801,0,,13606414,13606448,0,1972934670,2612433984,809662,0,0,0,
3515641,3515641,0,,3276397,3276397,0,,3400119,3400116,0,,3386262,3386261,0,,13578419,13578415,0,1968866115,2607054144,837652,0,0,0,
3530586,3530586,0,,3280785,3280784,0,,3405439,3405439,0,,3391081,3391082,0,,13607891,13607891,0,1973144195,2612715072,808164,0,0,0,
3526547,3526547,0,,3286824,3286822,0,,3405608,3405611,0,,3389883,3389883,0,,13608862,13608863,0,1973284990,2612901696,807267,0,0,0,
3527060,3527060,0,,3287000,3287003,0,,3405300,3405297,0,,3391349,3391349,0,,13610709,13610709,0,1973552805,2613256128,805398,0,0,0,
3525995,3525995,0,,3287003,3287002,0,,3405438,3405438,0,,3389367,3389367,0,,13607803,13607802,0,1973136075,2612704128,808150,0,0,0,
3519926,3519926,0,,3285631,3285632,0,,3401768,3401770,0,,3388305,3388302,0,,13595630,13595630,0,1971361710,2610354816,820523,0,0,0,
1800985,1800985,0,,1683524,1683492,0,,1743399,1743368,0,,1735924,1735895,0,,6963832,6963740,0,1009755640,1337038080,416332,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
