Lcore 0,,,,Lcore 1,,,,Lcore 2,,,,Lcore 3,,,,Aggregate statistics,,,,,,,,,,
Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Total TX rate (PPS),Total RX rate (PPS),Total Drop rate (PPS),Total TX bytes rate,Total RX bytes rate,Total rx H/w drops rate,Total error pkt rate,Total failed transmission rate,Total rx mbuf failure rate
10526719,10526719,0,,10853079,10853050,0,,10855165,10855197,0,,10489387,10489387,0,,42724350,42724353,0,6579545434,8203080192,694082,0,0,0,
10532737,10532737,0,,10853192,10853222,0,,10855394,10855393,0,,10480749,10480747,0,,42722072,42722099,0,6579203400,8202637824,697234,0,0,0,
10524674,10524674,0,,10852603,10852604,0,,10854564,10854533,0,,10488201,10488171,0,,42720042,42719982,0,6578882002,8202243264,696326,0,0,0,
10530138,10530138,0,,10853489,10853458,0,,10855530,10855549,0,,10488244,10488274,0,,42727401,42727419,0,6580017906,8203651968,692627,0,0,0,
10528323,10528323,0,,10853161,10853161,0,,10855273,10855286,0,,10490027,10490029,0,,42726784,42726799,0,6579926738,8203549632,692301,0,0,0,
10531115,10531115,0,,10852746,10852775,0,,10854774,10854774,0,,10489227,10489226,0,,42727862,42727890,0,6580095522,8203757184,689341,0,0,0,
10530874,10530874,0,,10852540,10852543,0,,10854682,10854682,0,,10491535,10491535,0,,42729631,42729634,0,6580358400,8204085120,686863,0,0,0,
10531619,10531619,0,,10852379,10852376,0,,10854476,10854476,0,,10490954,10490953,0,,42729428,42729424,0,6580336070,8204052864,686348,0,0,0,
10530411,10530411,0,,10853478,10853481,0,,10855492,10855489,0,,10494345,10494344,0,,42733726,42733725,0,6580993650,8204875008,686159,0,0,0,
10529156,10529156,0,,10853623,10853615,0,,10855712,10855683,0,,10494358,10494358,0,,42732849,42732812,0,6580857976,8204697024,687869,0,0,0,
10527528,10527528,0,,10852644,10852652,0,,10854727,10854727,0,,10490893,10490893,0,,42725792,42725800,0,6579768734,8203354944,691103,0,0,0,
10520146,10520146,0,,10853608,10853605,0,,10855645,10855677,0,,10490494,10490497,0,,42719893,42719925,0,6578872916,8202222912,700781,0,0,0,
10526404,10526404,0,,10852880,10852882,0,,10854979,10854978,0,,10494414,10494411,0,,42728677,42728675,0,6580201936,8203899072,689061,0,0,0,
10528737,10528737,0,,10853184,10853185,0,,10855233,10855234,0,,10490026,10490026,0,,42727180,42727182,0,6580002968,8203627392,691722,0,0,0,
10528566,10528566,0,,10852715,10852712,0,,10854845,10854813,0,,10489750,10489753,0,,42725876,42725844,0,6579772122,8203367040,691469,0,0,0,
10202175,10202175,0,,10506261,10506232,0,,10508231,10508231,0,,10162868,10162836,0,,41379535,41379474,0,6372443924,7944845376,666791,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
2905382,2905382,0,,2997139,2997171,0,,3029484,3029514,0,,2895875,2895907,0,,11827880,11827974,0,1821493520,2270971008,282843,0,0,0,
10494335,10494335,0,,10906099,10906099,0,,11055327,11055328,0,,10445792,10445792,0,,42901553,42901554,0,6606844090,8237107776,1321239,0,0,0,
10495059,10495059,0,,10908051,10908051,0,,11056658,11056659,0,,10447666,10447666,0,,42907434,42907435,0,6607754692,8238230592,1315263,0,0,0,
10495146,10495146,0,,10902486,10902486,0,,11055311,11055310,0,,10445973,10445973,0,,42898916,42898915,0,6606432910,8236597824,1322317,0,0,0,
10495984,10495984,0,,10899852,10899820,0,,11056804,11056805,0,,10454872,10454872,0,,42907512,42907481,0,6607752074,8238231744,1315583,0,0,0,
10496856,10496856,0,,10906182,10906214,0,,11054794,11054792,0,,10451246,10451244,0,,42909078,42909106,0,6607997704,8238544128,1309423,0,0,0,
10496010,10496010,0,,10905404,10905404,0,,11056540,11056539,0,,10456575,10456577,0,,42914529,42914530,0,6608837774,8239595328,1307173,0,0,0,
10496463,10496463,0,,10905455,10905423,0,,11055334,11055337,0,,10450593,10450593,0,,42907845,42907816,0,6607803202,8238293376,1313300,0,0,0,
10495293,10495293,0,,10904201,10904231,0,,11055925,11055924,0,,10447112,10447111,0,,42902531,42902559,0,6606999014,8237302080,1319754,0,0,0,
10497489,10497489,0,,10904951,10904953,0,,11056499,11056468,0,,10448773,10448773,0,,42907712,42907683,0,6607773480,8238266688,1314923,0,0,0,
10495986,10495986,0,,10904284,10904252,0,,11056069,11056101,0,,10443940,10443939,0,,42900279,42900278,0,6606652514,8236857216,1319807,0,0,0,
10502256,10502256,0,,10900750,10900782,0,,11054662,11054661,0,,10445937,10445907,0,,42903605,42903606,0,6607150550,8237484864,1315901,0,0,0,
10484116,10484116,0,,10891099,10891098,0,,11048886,11048855,0,,10435611,10435640,0,,42859712,42859709,0,6600395186,8229066624,1363799,0,0,0,
10496958,10496958,0,,10900049,10900048,0,,11055388,11055420,0,,10446051,10446053,0,,42898446,42898479,0,6606365612,8236506432,1319983,0,0,0,
10497897,10497897,0,,10902540,10902539,0,,11054851,11054819,0,,10445797,10445797,0,,42901085,42901052,0,6606762162,8237000256,1316527,0,0,0,
10495001,10495001,0,,10902085,10902088,0,,11055704,11055704,0,,10439822,10439823,0,,42892612,42892616,0,6605457782,8235388032,1328083,0,0,0,
10495463,10495463,0,,10904510,10904510,0,,11055936,11055967,0,,10451864,10451864,0,,42907773,42907804,0,6607806898,8238299136,1314193,0,0,0,
10485612,10485612,0,,10888899,10888899,0,,11049172,11049141,0,,10435141,10435109,0,,42858824,42858761,0,6600253968,8228889408,1360316,0,0,0,
10495367,10495367,0,,10902886,10902886,0,,11055515,11055547,0,,10449714,10449746,0,,42903482,42903546,0,6607136228,8237468928,1317758,0,0,0,
10499365,10499365,0,,10905081,10905081,0,,11056390,11056358,0,,10442630,10442598,0,,42903466,42903402,0,6607133764,8237461632,1319463,0,0,0,
10499990,10499990,0,,10902845,10902845,0,,11055468,11055497,0,,10442377,10442409,0,,42900680,42900741,0,6606709186,8236930752,1320125,0,0,0,
10501298,10501298,0,,10903779,10903776,0,,11055454,11055457,0,,10449623,10449591,0,,42910154,42910122,0,6608163716,8238752448,1310078,0,0,0,
10495695,10495695,0,,10901546,10901549,0,,11056617,11056615,0,,10451180,10451212,0,,42905038,42905071,0,6607380934,8237773632,1316914,0,0,0,
10500051,10500051,0,,10901515,10901513,0,,11055726,11055728,0,,10448696,10448696,0,,42905988,42905988,0,6607517532,8237947968,1315446,0,0,0,
3657079,3657079,0,,3797598,3797568,0,,3847722,3847690,0,,3638736,3638704,0,,14941135,14941041,0,2300924934,2868667776,453685,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
9277904,9277904,0,,9618404,9618433,0,,9756459,9756490,0,,9229794,9229826,0,,37882561,37882653,0,5833918860,7273476480,1916558,0,0,0,
10458739,10458739,0,,10854967,10854938,0,,11029056,11029057,0,,10388248,10388247,0,,42731010,42730981,0,6580580776,8204353920,2325178,0,0,0,
10452221,10452221,0,,10854451,10854451,0,,11027370,11027370,0,,10385489,10385489,0,,42719531,42719531,0,6578798072,8202143040,2337058,0,0,0,
10454648,10454648,0,,10854556,10854556,0,,11022813,11022781,0,,10390511,10390509,0,,42722528,42722494,0,6579273778,8202729600,2333064,0,0,0,
10455955,10455955,0,,10857157,10857157,0,,11024202,11024234,0,,10389556,10389527,0,,42726870,42726873,0,6579938442,8203565760,2328590,0,0,0,
10454299,10454299,0,,10855060,10855090,0,,11025392,11025391,0,,10394689,10394689,0,,42729440,42729469,0,6580338226,8204056320,2326400,0,0,0,
10455649,10455649,0,,10856636,10856606,0,,11021161,11021162,0,,10389373,10389403,0,,42722819,42722820,0,6579309660,8202774144,2329551,0,0,0,
