Lcore 0,,,,Lcore 1,,,,Lcore 2,,,,Lcore 3,,,,Lcore 4,,,,Lcore 5,,,,Aggregate statistics,,,,,,,,,,
Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Total TX rate (PPS),Total RX rate (PPS),Total Drop rate (PPS),Total TX bytes rate,Total RX bytes rate,Total rx H/w drops rate,Total error pkt rate,Total failed transmission rate,Total rx mbuf failure rate
5086783,5086783,0,,5061076,5061078,0,,5043187,5043187,0,,5052369,5052369,0,,4894757,4894760,0,,4914527,4914528,0,,30052699,30052705,0,5770124352,5770123008,5017859,0,0,0,
5086169,5086169,0,,5060589,5060589,0,,5045030,5045030,0,,5051842,5051842,0,,4892821,4892820,0,,4912452,4912452,0,,30048903,30048902,0,5769395520,5769386304,5020631,0,0,0,
5085442,5085442,0,,5058653,5058653,0,,5040755,5040755,0,,5051875,5051873,0,,4893359,4893358,0,,4911686,4911686,0,,30041770,30041767,0,5768007552,5768019456,5028500,0,0,0,
5084149,5084149,0,,5058611,5058608,0,,5042152,5042120,0,,5054408,5054408,0,,4894911,4894913,0,,4914533,4914530,0,,30048764,30048728,0,5769362688,5769360384,5022044,0,0,0,
5081586,5081586,0,,5056784,5056786,0,,5041498,5041530,0,,5049848,5049848,0,,4893679,4893679,0,,4914110,4914113,0,,30037505,30037542,0,5767200960,5767202112,5032330,0,0,0,
5081172,5081172,0,,5058864,5058864,0,,5043922,5043922,0,,5050694,5050695,0,,4891338,4891338,0,,4913914,4913914,0,,30039904,30039905,0,5767679808,5767671360,5030507,0,0,0,
5086492,5086492,0,,5062156,5062157,0,,5045370,5045370,0,,5054589,5054558,0,,4894494,4894493,0,,4915376,4915375,0,,30058477,30058445,0,5771209344,5771218944,5011975,0,0,0,
5084376,5084376,0,,5061507,5061507,0,,5042493,5042493,0,,5052429,5052461,0,,4895330,4895328,0,,4914704,4914705,0,,30050839,30050870,0,5769767232,5769765888,5019391,0,0,0,
5084988,5084988,0,,5060145,5060145,0,,5041983,5041951,0,,5050544,5050512,0,,4893974,4893977,0,,4913759,4913727,0,,30045393,30045300,0,5768709312,5768715456,5024896,0,0,0,
5088220,5088220,0,,5063133,5063133,0,,5046676,5046676,0,,5055251,5055251,0,,4899606,4899605,0,,4917833,4917865,0,,30070719,30070750,0,5773578048,5773576128,4999739,0,0,0,
5085011,5085011,0,,5062492,5062490,0,,5042196,5042228,0,,5053866,5053898,0,,4894959,4894957,0,,4912481,4912481,0,,30051005,30051065,0,5769792960,5769791232,5019122,0,0,0,
5084929,5084929,0,,5059107,5059109,0,,5043957,5043957,0,,5054358,5054358,0,,4900243,4900246,0,,4919008,4919006,0,,30061602,30061605,0,5771833728,5771828544,5008607,0,0,0,
5082396,5082396,0,,5060766,5060764,0,,5042914,5042912,0,,5051217,5051217,0,,4891634,4891634,0,,4910647,4910617,0,,30039574,30039540,0,5767592064,5767599168,5030828,0,0,0,
5086924,5086924,0,,5061582,5061581,0,,5046586,5046588,0,,5054758,5054758,0,,4893692,4893692,0,,4910170,4910202,0,,30053712,30053745,0,5770324416,5770321536,5016631,0,0,0,
5086383,5086383,0,,5060137,5060140,0,,5043793,5043793,0,,5053624,5053624,0,,4890615,4890615,0,,4910482,4910481,0,,30045034,30045036,0,5768640960,5768639232,5025056,0,0,0,
5085182,5085182,0,,5061542,5061542,0,,5043348,5043348,0,,5051548,5051546,0,,4893050,4893048,0,,4912569,4912567,0,,30047239,30047233,0,5769069888,5769068352,5022765,0,0,0,
5086127,5086127,0,,5061054,5061022,0,,5043730,5043730,0,,5054000,5053999,0,,4892706,4892706,0,,4912339,4912341,0,,30049956,30049925,0,5769591552,5769588288,5020749,0,0,0,
5085300,5085300,0,,5059716,5059748,0,,5040450,5040448,0,,5051672,5051675,0,,4896521,4896522,0,,4913643,4913641,0,,30047302,30047334,0,5769087168,5769091776,5022745,0,0,0,
5082944,5082944,0,,5058999,5058999,0,,5042109,5042111,0,,5052666,5052666,0,,4900165,4900163,0,,4917882,4917882,0,,30054765,30054765,0,5770521984,5770509888,5015474,0,0,0,
5085217,5085217,0,,5061507,5061504,0,,5042679,5042679,0,,5053848,5053848,0,,4892490,4892492,0,,4912351,4912353,0,,30048092,30048093,0,5769215232,5769231168,5021731,0,0,0,
5084123,5084123,0,,5061772,5061775,0,,5043371,5043371,0,,5053652,5053651,0,,4897925,4897926,0,,4916038,4916038,0,,30056881,30056884,0,5770945344,5770923648,5013782,0,0,0,
5086860,5086860,0,,5060587,5060587,0,,5044115,5044115,0,,5054145,5054146,0,,4896416,4896415,0,,4915133,4915102,0,,30057256,30057225,0,5770981248,5770998336,5013195,0,0,0,
5084365,5084365,0,,5060809,5060806,0,,5043750,5043750,0,,5054292,5054292,0,,4896254,4896254,0,,4913613,4913644,0,,30053083,30053111,0,5770179648,5770180416,5017352,0,0,0,
5083567,5083567,0,,5058547,5058547,0,,5044281,5044279,0,,5051531,5051531,0,,4892395,4892396,0,,4912175,4912176,0,,30042496,30042496,0,5768171520,5768164416,5027497,0,0,0,
5084872,5084872,0,,5059419,5059422,0,,5043744,5043746,0,,5053312,5053311,0,,4893163,4893163,0,,4911323,4911323,0,,30045833,30045837,0,5768806080,5768812800,5024270,0,0,0,
5086369,5086369,0,,5060688,5060688,0,,5043985,5043985,0,,5052730,5052731,0,,4897759,4897756,0,,4918388,4918387,0,,30059919,30059916,0,5771497728,5771498880,5010374,0,0,0,
5084175,5084175,0,,5058341,5058341,0,,5043591,5043559,0,,5053084,5053084,0,,4897798,4897798,0,,4912658,4912659,0,,30049647,30049616,0,5769520512,5769520128,5020898,0,0,0,
5086408,5086408,0,,5061201,5061201,0,,5042008,5042040,0,,5050511,5050511,0,,4891115,4891117,0,,4911255,4911223,0,,30042498,30042500,0,5768165760,5768163648,5027536,0,0,0,
5082132,5082132,0,,5060608,5060605,0,,5043181,5043179,0,,5052882,5052882,0,,4898174,4898175,0,,4918930,4918962,0,,30055907,30055935,0,5770734144,5770733184,5014079,0,0,0,
5079972,5079972,0,,5057039,5057042,0,,5038632,5038632,0,,5050750,5050750,0,,4898025,4898025,0,,4914323,4914323,0,,30038741,30038744,0,5767438272,5767444224,5031778,0,0,0,
5084213,5084213,0,,5058067,5058067,0,,5039800,5039799,0,,5052651,5052650,0,,4894681,4894649,0,,4911787,4911787,0,,30041199,30041165,0,5767909632,5767906752,5029015,0,0,0,
5087042,5087042,0,,5061286,5061285,0,,5043077,5043079,0,,5056492,5056491,0,,4894879,4894911,0,,4915619,4915616,0,,30058395,30058424,0,5771212416,5771206464,5011820,0,0,0,
5086717,5086717,0,,5062387,5062356,0,,5043680,5043681,0,,5057027,5056997,0,,4897221,4897218,0,,4916551,4916554,0,,30063583,30063523,0,5772201792,5772206400,5006318,0,0,0,
5084493,5084493,0,,5060133,5060165,0,,5043747,5043747,0,,5054655,5054687,0,,4895368,4895371,0,,4915995,4915993,0,,30054391,30054456,0,5770455360,5770444800,5016247,0,0,0,
5084827,5084827,0,,5060419,5060417,0,,5041725,5041724,0,,5052359,5052359,0,,4896340,4896340,0,,4914348,4914350,0,,30050018,30050017,0,5769597312,5769609216,5020177,0,0,0,
5083467,5083467,0,,5061936,5061938,0,,5042739,5042738,0,,5051745,5051713,0,,4895589,4895589,0,,4917189,4917186,0,,30052665,30052631,0,5770117248,5770107456,5018141,0,0,0,
5083617,5083617,0,,5059000,5058999,0,,5043003,5043005,0,,5055303,5055333,0,,4902463,4902460,0,,4920564,4920564,0,,30063950,30063978,0,5772278400,5772277248,5006254,0,0,0,
5082572,5082572,0,,5057968,5057968,0,,5040652,5040650,0,,5052176,5052178,0,,4891508,4891511,0,,4910195,4910195,0,,30035071,30035074,0,5766739776,5766744768,5034678,0,0,0,
5085899,5085899,0,,5059566,5059564,0,,5041526,5041528,0,,5053533,5053533,0,,4896114,4896113,0,,4914216,4914219,0,,30050854,30050856,0,5769746112,5769753984,5019788,0,0,0,
5087861,5087861,0,,5061398,5061369,0,,5046652,5046652,0,,5056720,5056720,0,,4894717,4894717,0,,4915109,4915109,0,,30062457,30062428,0,5771997888,5771991168,5007815,0,0,0,
5084696,5084696,0,,5060901,5060931,0,,5043784,5043752,0,,5054285,5054282,0,,4900291,4900292,0,,4917082,4917081,0,,30061039,30061034,0,5771713344,5771716224,5008909,0,0,0,
5088213,5088213,0,,5061392,5061394,0,,5043815,5043846,0,,5053252,5053255,0,,4891798,4891798,0,,4911278,4911279,0,,30049748,30049785,0,5769557760,5769558528,5019881,0,0,0,
5085391,5085391,0,,5058266,5058266,0,,5041532,5041533,0,,5053686,5053686,0,,4892523,4892521,0,,4911490,4911490,0,,30042888,30042887,0,5768240640,5768237952,5027772,0,0,0,
5084126,5084126,0,,5057571,5057571,0,,5042736,5042736,0,,5053744,5053742,0,,4890995,4890996,0,,4909236,4909234,0,,30038408,30038405,0,5767368192,5767371456,5031321,0,0,0,
5086335,5086335,0,,5058918,5058918,0,,5041931,5041931,0,,5054970,5054972,0,,4898694,4898695,0,,4914357,4914358,0,,30055205,30055209,0,5770593216,5770597056,5015000,0,0,0,
5085683,5085683,0,,5060515,5060515,0,,5042786,5042786,0,,5053063,5053063,0,,4896484,4896482,0,,4915068,4915069,0,,30053599,30053598,0,5770297152,5770289856,5016873,0,0,0,
5087509,5087509,0,,5060494,5060494,0,,5045143,5045143,0,,5054696,5054696,0,,4894548,4894550,0,,4911818,4911818,0,,30054208,30054210,0,5770414080,5770413888,5016257,0,0,0,
5083802,5083802,0,,5060333,5060333,0,,5043312,5043312,0,,5051134,5051134,0,,4895499,4895467,0,,4914280,4914280,0,,30048360,30048328,0,5769285120,5769281472,5021250,0,0,0,
5085485,5085485,0,,5059444,5059441,0,,5040723,5040721,0,,5053547,5053547,0,,4891407,4891439,0,,4913157,4913157,0,,30043763,30043790,0,5768408256,5768408064,5026976,0,0,0,
5086752,5086752,0,,5060669,5060672,0,,5042935,5042905,0,,5053200,5053198,0,,4897513,4897513,0,,4914733,4914731,0,,30055802,30055771,0,5770702080,5770704768,5014872,0,0,0,
5083514,5083514,0,,5060337,5060337,0,,5043968,5043997,0,,5054631,5054632,0,,4898553,4898553,0,,4914515,4914514,0,,30055518,30055547,0,5770664448,5770671552,5013781,0,0,0,
5087372,5087372,0,,5061625,5061625,0,,5045108,5045111,0,,5057592,5057593,0,,4890859,4890858,0,,4912181,4912184,0,,30054737,30054743,0,5770504512,5770511616,5016079,0,0,0,
5083410,5083410,0,,5060163,5060163,0,,5044164,5044164,0,,5052680,5052648,0,,4894280,4894281,0,,4913069,4913037,0,,30047766,30047703,0,5769164928,5769158784,5022757,0,0,0,
5084078,5084078,0,,5059246,5059243,0,,5041336,5041336,0,,5053592,5053623,0,,4894856,4894856,0,,4914083,4914113,0,,30047191,30047249,0,5769066240,5769065280,5022920,0,0,0,
5085845,5085845,0,,5060447,5060450,0,,5042541,5042541,0,,5051376,5051377,0,,4897264,4897264,0,,4918007,4917977,0,,30055480,30055454,0,5770646592,5770647360,5014380,0,0,0,
5085445,5085445,0,,5061533,5061531,0,,5042461,5042459,0,,5053354,5053353,0,,4895629,4895627,0,,4915000,4915000,0,,30053422,30053415,0,5770262784,5770251456,5017060,0,0,0,
5085783,5085783,0,,5060060,5060062,0,,5043637,5043639,0,,5051399,5051397,0,,4893772,4893771,0,,4912049,4912081,0,,30046700,30046733,0,5768966208,5768976576,5022971,0,0,0,
3075693,3075693,0,,3061196,3061164,0,,3051910,3051878,0,,3057202,3057173,0,,2962565,2962536,0,,2974282,2974250,0,,18182848,18182694,0,3491101248,3491067456,3040729,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
321378,321378,0,,320906,320938,0,,319509,319541,0,,318151,318183,0,,302247,302276,0,,306189,306218,0,,1888380,1888534,0,362568960,362600064,162027,0,0,0,
5076734,5076734,0,,5056419,5056419,0,,5044163,5044135,0,,5021614,5021614,0,,4818808,4818808,0,,4902792,4902795,0,,29920530,29920505,0,5744742912,5744738304,2663075,0,0,0,
5075472,5075472,0,,5055517,5055517,0,,5037084,5037112,0,,5020131,5020128,0,,4814267,4814238,0,,4901361,4901361,0,,29903832,29903828,0,5741534592,5741544000,2672382,0,0,0,
5082433,5082433,0,,5064615,5064583,0,,5045503,5045501,0,,5024463,5024466,0,,4822051,4822083,0,,4907202,4907200,0,,29946267,29946266,0,5749694784,5749690560,2659208,0,0,0,
5082523,5082523,0,,5063305,5063337,0,,5047196,5047198,0,,5027182,5027182,0,,4828766,4828764,0,,4917029,4917031,0,,29966001,29966035,0,5753460672,5753460480,2657391,0,0,0,
5084880,5084880,0,,5064456,5064454,0,,5048182,5048181,0,,5029541,5029538,0,,4829166,4829168,0,,4917223,4917221,0,,29973448,29973442,0,5754913728,5754900096,2662391,0,0,0,
5083891,5083891,0,,5067191,5067193,0,,5049297,5049298,0,,5027908,5027890,0,,4831387,4831373,0,,4914109,4914111,0,,29973783,29973756,0,5754972480,5754974976,2662858,0,0,0,
5075310,5075310,0,,5059383,5059380,0,,5042851,5042851,0,,5022037,5022037,0,,4823939,4823953,0,,4908432,4908432,0,,29931952,29931963,0,5746919232,5746925184,2701252,0,0,0,
5077249,5077249,0,,5065634,5065605,0,,5043133,5043133,0,,5026527,5026548,0,,4824322,4824290,0,,4907977,4907974,0,,29944842,29944799,0,5749407360,5749417152,2689800,0,0,0,
5081630,5081630,0,,5065614,5065646,0,,5047385,5047361,0,,5027354,5027354,0,,4825627,4825657,0,,4913888,4913891,0,,29961498,29961539,0,5752621056,5752605120,2673704,0,0,0,
5082597,5082597,0,,5066447,5066446,0,,5048594,5048618,0,,5029925,5029893,0,,4826408,4826393,0,,4916178,4916178,0,,29970149,29970125,0,5754268608,5754258048,2666262,0,0,0,
5076119,5076119,0,,5056294,5056294,0,,5044534,5044532,0,,5024424,5024456,0,,4828112,4828129,0,,4908689,4908687,0,,29938172,29938217,0,5748121728,5748137664,2694960,0,0,0,
5077203,5077203,0,,5057027,5057028,0,,5042726,5042696,0,,5022209,5022209,0,,4820639,4820638,0,,4899278,4899278,0,,29919082,29919052,0,5744463744,5744470080,2716196,0,0,0,
5084241,5084241,0,,5067351,5067351,0,,5053502,5053531,0,,5028589,5028589,0,,4826993,4826991,0,,4917134,4917136,0,,29977810,29977839,0,5755739520,5755735488,2657409,0,0,0,
5076634,5076634,0,,5059662,5059662,0,,5045503,5045482,0,,5027330,5027327,0,,4823885,4823888,0,,4910296,4910296,0,,29943310,29943289,0,5749116480,5749117632,2693232,0,0,0,
5086777,5086777,0,,5066896,5066896,0,,5047631,5047652,0,,5029026,5029019,0,,4825374,4825372,0,,4910489,4910489,0,,29966193,29966205,0,5753517888,5753511744,2667983,0,0,0,
5084093,5084093,0,,5066704,5066704,0,,5049751,5049754,0,,5030086,5030096,0,,4827009,4826979,0,,4911738,4911706,0,,29969381,29969332,0,5754105216,5754118080,2665163,0,0,0,
5080852,5080852,0,,5063036,5063036,0,,5046981,5046981,0,,5028106,5028104,0,,4828402,4828434,0,,4910637,4910669,0,,29958014,29958076,0,5751950592,5751946176,2676409,0,0,0,
5089198,5089198,0,,5064782,5064782,0,,5047374,5047343,0,,5030307,5030308,0,,4826940,4826940,0,,4914192,4914191,0,,29972793,29972762,0,5754770688,5754761472,2663380,0,0,0,
5085422,5085422,0,,5064462,5064460,0,,5048954,5048982,0,,5027012,5026981,0,,4827371,4827339,0,,4913319,4913288,0,,29966540,29966472,0,5753575296,5753574912,2669482,0,0,0,
5083592,5083592,0,,5065509,5065509,0,,5048586,5048589,0,,5028574,5028597,0,,4829362,4829391,0,,4914661,4914690,0,,29970284,29970368,0,5754299136,5754298752,2663387,0,0,0,
5078335,5078335,0,,5063272,5063274,0,,5046131,5046129,0,,5026602,5026609,0,,4829889,4829892,0,,4914226,4914229,0,,29958455,29958468,0,5752018944,5752029312,2676740,0,0,0,
5077624,5077624,0,,5057805,5057805,0,,5044072,5044044,0,,5024988,5024990,0,,4826409,4826409,0,,4912277,4912277,0,,29943175,29943149,0,5749097280,5749090752,2691841,0,0,0,
5087151,5087151,0,,5064406,5064406,0,,5050388,5050418,0,,5027848,5027817,0,,4827251,4827219,0,,4912828,4912828,0,,29969872,29969839,0,5754209280,5754206592,2666452,0,0,0,
5082528,5082528,0,,5064448,5064445,0,,5048428,5048426,0,,5025437,5025467,0,,4824637,4824669,0,,4910975,4910975,0,,29956453,29956510,0,5751649152,5751653376,2676837,0,0,0,
5083019,5083019,0,,5068960,5068961,0,,5046891,5046893,0,,5027376,5027377,0,,4826196,4826196,0,,4915394,4915394,0,,29967836,29967840,0,5753818560,5753813184,2667510,0,0,0,
5085374,5085374,0,,5066046,5066047,0,,5049719,5049719,0,,5030708,5030708,0,,4827670,4827670,0,,4912144,4912144,0,,29971661,29971662,0,5754552960,5754559680,2663041,0,0,0,
5081629,5081629,0,,5061868,5061867,0,,5044050,5044020,0,,5027220,5027220,0,,4825530,4825528,0,,4910795,4910793,0,,29951092,29951057,0,5750610240,5750607360,2685383,0,0,0,
5086437,5086437,0,,5067152,5067152,0,,5048142,5048172,0,,5028545,5028544,0,,4829597,4829596,0,,4920154,4920156,0,,29980027,29980057,0,5756164800,5756169792,2654047,0,0,0,
5082037,5082037,0,,5064368,5064370,0,,5050214,5050214,0,,5026863,5026864,0,,4828319,4828290,0,,4912307,4912275,0,,29964108,29964050,0,5753108736,5753108544,2670484,0,0,0,
5086953,5086953,0,,5064264,5064264,0,,5049938,5049938,0,,5028140,5028140,0,,4831686,4831686,0,,4915313,4915343,0,,29976294,29976324,0,5755448448,5755448448,2658804,0,0,0,
5087598,5087598,0,,5063714,5063714,0,,5051181,5051181,0,,5028244,5028244,0,,4827727,4827727,0,,4913746,4913748,0,,29972210,29972212,0,5754658176,5754668160,2663525,0,0,0,
5079077,5079077,0,,5063308,5063305,0,,5046032,5046032,0,,5026683,5026669,0,,4827059,4827088,0,,4910604,4910604,0,,29952763,29952775,0,5750936640,5750922240,2683202,0,0,0,
5087406,5087406,0,,5063963,5063966,0,,5046939,5046907,0,,5027628,5027626,0,,4829425,4829396,0,,4913271,4913271,0,,29968632,29968572,0,5753980416,5753987520,2665142,0,0,0,
5080468,5080468,0,,5065344,5065344,0,,5049143,5049175,0,,5028533,5028546,0,,4828235,4828267,0,,4914283,4914283,0,,29966006,29966083,0,5753476224,5753463552,2668450,0,0,0,
5083256,5083256,0,,5068572,5068572,0,,5048906,5048887,0,,5029271,5029274,0,,4828425,4828393,0,,4913895,4913893,0,,29972325,29972275,0,5754688512,5754691584,2663022,0,0,0,
5085773,5085773,0,,5063004,5063004,0,,5051185,5051172,0,,5028519,5028487,0,,4827424,4827433,0,,4908373,4908375,0,,29964278,29964244,0,5753128896,5753130048,2672089,0,0,0,
5078857,5078857,0,,5061247,5061247,0,,5042332,5042364,0,,5025866,5025898,0,,4829382,4829405,0,,4912130,4912130,0,,29949814,29949901,0,5750368512,5750378688,2683647,0,0,0,
5082603,5082603,0,,5065110,5065110,0,,5045459,5045427,0,,5028560,5028559,0,,4828425,4828425,0,,4914153,4914153,0,,29964310,29964277,0,5753141376,5753140608,2670812,0,0,0,
5088751,5088751,0,,5065613,5065613,0,,5047241,5047273,0,,5029076,5029077,0,,4832088,4832088,0,,4913279,4913279,0,,29976048,29976081,0,5755407360,5755402944,2658812,0,0,0,
5083928,5083928,0,,5065513,5065513,0,,5049474,5049443,0,,5028800,5028768,0,,4822302,4822270,0,,4906380,4906377,0,,29956397,29956299,0,5751622272,5751623424,2680189,0,0,0,
5088276,5088276,0,,5064027,5064025,0,,5049241,5049272,0,,5029507,5029512,0,,4827508,4827508,0,,4916010,4916013,0,,29974569,29974606,0,5755130304,5755124160,2659510,0,0,0,
5081284,5081284,0,,5058574,5058576,0,,5046621,5046621,0,,5024562,5024588,0,,4826492,4826524,0,,4908011,4908011,0,,29945544,29945604,0,5749531200,5749538880,2688807,0,0,0,
5087672,5087672,0,,5064310,5064310,0,,5048322,5048319,0,,5027420,5027389,0,,4831604,4831602,0,,4917245,4917242,0,,29976573,29976534,0,5755513728,5755509312,2657625,0,0,0,
5083402,5083402,0,,5067109,5067109,0,,5046826,5046829,0,,5027781,5027813,0,,4830939,4830938,0,,4916949,4916952,0,,29973006,29973043,0,5754811584,5754809088,2663159,0,0,0,
5079159,5079159,0,,5065964,5065964,0,,5046912,5046912,0,,5030456,5030425,0,,4830932,4830932,0,,4916289,4916289,0,,29969712,29969681,0,5754178752,5754178752,2666185,0,0,0,
5083367,5083367,0,,5064376,5064374,0,,5047607,5047607,0,,5027101,5027106,0,,4827590,4827591,0,,4913444,4913444,0,,29963485,29963489,0,5752995840,5752992192,2670701,0,0,0,
5084063,5084063,0,,5061748,5061748,0,,5047370,5047370,0,,5025963,5025988,0,,4827693,4827693,0,,4909864,4909863,0,,29956701,29956725,0,5751697344,5751697728,2677602,0,0,0,
5084348,5084348,0,,5064214,5064184,0,,5047463,5047437,0,,5028350,5028351,0,,4831524,4831526,0,,4916499,4916500,0,,29972398,29972346,0,5754690048,5754697152,2662796,0,0,0,
5087385,5087385,0,,5067471,5067503,0,,5046211,5046235,0,,5029408,5029378,0,,4828991,4828959,0,,4914299,4914299,0,,29973765,29973759,0,5754955968,5754954048,2662800,0,0,0,
5083929,5083929,0,,5067019,5067019,0,,5048399,5048401,0,,5029441,5029471,0,,4825755,4825785,0,,4910441,4910439,0,,29964984,29965044,0,5753282304,5753282880,2668739,0,0,0,
5085576,5085576,0,,5064037,5064005,0,,5045321,5045321,0,,5026957,5026957,0,,4834070,4834070,0,,4915399,4915399,0,,29971360,29971328,0,5754501120,5754507648,2663549,0,0,0,
5079443,5079443,0,,5063484,5063515,0,,5045280,5045280,0,,5026304,5026303,0,,4828537,4828520,0,,4910301,4910303,0,,29953349,29953364,0,5751051840,5751038976,2681993,0,0,0,
5086956,5086956,0,,5065964,5065963,0,,5052565,5052533,0,,5028265,5028266,0,,4828690,4828687,0,,4912380,4912380,0,,29974820,29974785,0,5755158528,5755156992,2661245,0,0,0,
5087484,5087484,0,,5065726,5065725,0,,5046690,5046722,0,,5027282,5027279,0,,4831749,4831769,0,,4917096,4917096,0,,29976027,29976075,0,5755395072,5755399488,2658057,0,0,0,
5077028,5077028,0,,5060787,5060788,0,,5047837,5047834,0,,5028239,5028242,0,,4828351,4828353,0,,4911405,4911403,0,,29953647,29953648,0,5751100416,5751103680,2681240,0,0,0,
5082423,5082423,0,,5063106,5063108,0,,5048521,5048521,0,,5027612,5027612,0,,4830794,4830791,0,,4915883,4915885,0,,29968339,29968340,0,5753920896,5753923776,2665558,0,0,0,
5077569,5077569,0,,5060697,5060695,0,,5046324,5046325,0,,5026317,5026317,0,,4824599,4824602,0,,4908328,4908328,0,,29943834,29943836,0,5749216704,5749218048,2692509,0,0,0,
5086616,5086616,0,,5066857,5066857,0,,5046919,5046918,0,,5026982,5026955,0,,4829608,4829590,0,,4916273,4916273,0,,29973255,29973209,0,5754859776,5754849984,2662977,0,0,0,
5082420,5082420,0,,5063672,5063674,0,,5048134,5048137,0,,5026898,5026893,0,,4831851,4831868,0,,4915746,4915746,0,,29968721,29968738,0,5753993472,5754006720,2664768,0,0,0,
5084392,5084392,0,,5064892,5064892,0,,5046830,5046798,0,,5028742,5028774,0,,4829469,4829470,0,,4915896,4915895,0,,29970221,29970221,0,5754288384,5754283200,2663928,0,0,0,
5084278,5084278,0,,5062365,5062365,0,,5048423,5048423,0,,5026735,5026735,0,,4825118,4825118,0,,4908534,4908535,0,,29955453,29955454,0,5751441024,5751446016,2679705,0,0,0,
5077703,5077703,0,,5062907,5062906,0,,5045491,5045520,0,,5028147,5028121,0,,4823837,4823837,0,,4905936,4905936,0,,29944021,29944023,0,5749259136,5749245696,2692399,0,0,0,
1355206,1355206,0,,1350885,1350854,0,,1347270,1347241,0,,1340057,1340051,0,,1287361,1287329,0,,1309629,1309597,0,,7990408,7990278,0,1534151232,1534129920,713951,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
2180984,2180984,0,,2172815,2172845,0,,2156273,2156304,0,,2131184,2131215,0,,2038614,2038646,0,,2103193,2103225,0,,12783063,12783219,0,2454348096,2454380160,719902,0,0,0,
5036287,5036287,0,,5020116,5020115,0,,4987182,4987161,0,,4923337,4923335,0,,4724741,4724740,0,,4875856,4875855,0,,29567519,29567493,0,5676965568,5676956544,1705885,0,0,0,
5040099,5040099,0,,5023209,5023180,0,,4986393,4986415,0,,4925327,4925321,0,,4721682,4721683,0,,4876300,4876300,0,,29573010,29572998,0,5678020416,5678026752,1705189,0,0,0,
5042441,5042441,0,,5028228,5028257,0,,4986949,4986921,0,,4929348,4929356,0,,4721510,4721478,0,,4871881,4871880,0,,29580357,29580333,0,5679432576,5679422400,1698351,0,0,0,
5045422,5045422,0,,5023464,5023464,0,,4990120,4990148,0,,4924136,4924137,0,,4722182,4722211,0,,4869651,4869625,0,,29574975,29575007,0,5678393088,5678398848,1699541,0,0,0,
5040929,5040929,0,,5025602,5025575,0,,4981303,4981303,0,,4927376,4927374,0,,4720776,4720776,0,,4875492,4875520,0,,29571478,29571477,0,5677729920,5677718208,1709970,0,0,0,
5036256,5036256,0,,5022460,5022490,0,,4983476,4983475,0,,4923912,4923914,0,,4723937,4723911,0,,4868358,4868358,0,,29558399,29558404,0,5675206848,5675216448,1715790,0,0,0,
5032401,5032401,0,,5018684,5018682,0,,4981903,4981903,0,,4924982,4924950,0,,4716586,4716615,0,,4869678,4869678,0,,29544234,29544229,0,5672493120,5672496960,1737181,0,0,0,
5040703,5040703,0,,5021597,5021599,0,,4993083,4993076,0,,4926156,4926188,0,,4722808,4722791,0,,4875846,4875846,0,,29580193,29580203,0,5679399168,5679398592,1694739,0,0,0,
5043945,5043945,0,,5024424,5024424,0,,4987878,4987885,0,,4927406,4927374,0,,4721704,4721721,0,,4877426,4877426,0,,29582783,29582775,0,5679903552,5679900480,1691767,0,0,0,
5043444,5043444,0,,5028964,5028932,0,,4988477,4988477,0,,4927888,4927897,0,,4723418,4723386,0,,4877071,4877071,0,,29589262,29589207,0,5681122944,5681116800,1692297,0,0,0,
5035194,5035194,0,,5021008,5021040,0,,4981135,4981136,0,,4923872,4923894,0,,4719072,4719104,0,,4867940,4867911,0,,29548221,29548279,0,5673267648,5673278400,1725262,0,0,0,
5041927,5041927,0,,5024092,5024092,0,,4986089,4986089,0,,4925794,4925792,0,,4721269,4721269,0,,4874376,4874404,0,,29573547,29573573,0,5678114880,5678116224,1701995,0,0,0,
5042214,5042214,0,,5025212,5025212,0,,4983824,4983792,0,,4927168,4927171,0,,4721207,4721207,0,,4874057,4874058,0,,29573682,29573654,0,5678147136,5678139072,1706777,0,0,0,
5037994,5037994,0,,5017912,5017911,0,,4983983,4984012,0,,4927332,4927310,0,,4719662,4719660,0,,4868155,4868153,0,,29555038,29555040,0,5674574784,5674572096,1719939,0,0,0,
5038085,5038085,0,,5022480,5022479,0,,4980830,4980805,0,,4926918,4926937,0,,4720868,4720838,0,,4873371,4873373,0,,29562552,29562517,0,5676005376,5676004800,1715306,0,0,0,
