Lcore 0,,,,Lcore 1,,,,Lcore 2,,,,Aggregate statistics,,,,,,,,,,
Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Total TX rate (PPS),Total RX rate (PPS),Total Drop rate (PPS),Total TX bytes rate,Total RX bytes rate,Total rx H/w drops rate,Total error pkt rate,Total failed transmission rate,Total rx mbuf failure rate
11322645,11322645,0,,11538905,11538905,0,,11501024,11501024,0,,34362574,34362574,0,5566742172,6597619200,255177,0,0,0,
11323742,11323742,0,,11534703,11534671,0,,11497732,11497730,0,,34356177,34356143,0,5565700350,6596382336,260441,0,0,0,
8038699,8038699,0,,8187775,8187775,0,,8153350,8153320,0,,24379824,24379794,0,3949526628,4680907968,205971,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
6071550,6071550,0,,6172035,6172064,0,,6136768,6136800,0,,18380353,18380414,0,2977621884,3529040832,458957,0,0,0,
11269519,11269519,0,,11474993,11474996,0,,11391119,11391119,0,,34135631,34135634,0,5529967524,6554047488,990506,0,0,0,
11272230,11272230,0,,11477524,11477524,0,,11390332,11390300,0,,34140086,34140054,0,5530693932,6554889792,985529,0,0,0,
11273662,11273662,0,,11475790,11475788,0,,11390394,11390426,0,,34139846,34139876,0,5530659912,6554851968,986189,0,0,0,
11271925,11271925,0,,11474612,11474612,0,,11389547,11389545,0,,34136084,34136082,0,5530045608,6554133120,990326,0,0,0,
11268980,11268980,0,,11470876,11470846,0,,11388846,11388847,0,,34128702,34128673,0,5528844864,6552703680,994599,0,0,0,
11271226,11271226,0,,11471395,11471427,0,,11389662,11389663,0,,34132283,34132316,0,5529429846,6553401984,992776,0,0,0,
11269104,11269104,0,,11466113,11466081,0,,11380354,11380354,0,,34115571,34115539,0,5526727686,6550186560,1010791,0,0,0,
11268399,11268399,0,,11468008,11468038,0,,11379300,11379300,0,,34115707,34115737,0,5526744210,6550222464,1007595,0,0,0,
11268383,11268383,0,,11470185,11470187,0,,11390384,11390381,0,,34128952,34128951,0,5528890062,6552752064,996122,0,0,0,
11269567,11269567,0,,11469473,11469473,0,,11383568,11383571,0,,34122608,34122611,0,5527868166,6551557248,1001899,0,0,0,
11245415,11245415,0,,11450416,11450416,0,,11367723,11367691,0,,34063554,34063522,0,5518290564,6540192192,1062297,0,0,0,
