Lcore 0,,,,Lcore 1,,,,Lcore 2,,,,Lcore 3,,,,Lcore 4,,,,Lcore 5,,,,Lcore 6,,,,Aggregate statistics,,,,,,,,,,
Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Total TX rate (PPS),Total RX rate (PPS),Total Drop rate (PPS),Total TX bytes rate,Total RX bytes rate,Total rx H/w drops rate,Total error pkt rate,Total failed transmission rate,Total rx mbuf failure rate
8027616,8027616,0,,8027615,8027614,0,,8027625,8027607,0,,8024946,8024925,0,,8022240,8022250,0,,8024917,8024926,0,,8024923,8024932,0,,56179882,56179870,0,7303382060,10786543872,0,0,0,0,
8042112,8042112,0,,8042099,8042102,0,,8042099,8042121,0,,8039394,8039411,0,,8036732,8036710,0,,8039417,8039415,0,,8039409,8039410,0,,56281262,56281281,0,7316563280,10805997888,0,0,0,0,
8044383,8044383,0,,8044390,8044370,0,,8044372,8044370,0,,8041699,8041698,0,,8038988,8039000,0,,8041702,8041686,0,,8041713,8041695,0,,56297247,56297202,0,7318638340,10809059712,0,0,0,0,
2209770,2209770,0,,2209760,2209760,0,,2209769,2209749,0,,2209018,2209002,0,,2208277,2208265,0,,2209016,2209004,0,,2209009,2208997,0,,15464619,15464547,0,2010386170,2969172672,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
7681246,7681246,0,,7681243,7681256,0,,7681244,7681258,0,,7678685,7678685,0,,7676095,7676124,0,,7678683,7678699,0,,7678684,7678705,0,,53755880,53755973,0,6988285330,10321165248,0,0,0,0,
8023376,8023376,0,,8023375,8023376,0,,8023378,8023383,0,,8020683,8020692,0,,8018026,8017997,0,,8020694,8020678,0,,8020693,8020672,0,,56150225,56150174,0,7299527950,10780862784,0,0,0,0,
8022779,8022779,0,,8022783,8022792,0,,8022779,8022777,0,,8020090,8020101,0,,8017412,8017412,0,,8020097,8020117,0,,8020098,8020098,0,,56146038,56146076,0,7298982860,10780026048,0,0,0,0,
8023661,8023661,0,,8023670,8023647,0,,8023661,8023662,0,,8020977,8020975,0,,8018283,8018300,0,,8020965,8020961,0,,8020977,8020977,0,,56152194,56152183,0,7299794450,10781220480,0,0,0,0,
8015393,8015393,0,,8015385,8015397,0,,8015389,8015388,0,,8012716,8012711,0,,8010027,8010024,0,,8012721,8012705,0,,8012691,8012712,0,,56094322,56094330,0,7292245090,10770103104,0,0,0,0,
8018213,8018213,0,,8018221,8018225,0,,8018223,8018221,0,,8015524,8015531,0,,8012837,8012839,0,,8015514,8015538,0,,8015549,8015528,0,,56114081,56114095,0,7294842230,10773912384,0,0,0,0,
8021183,8021183,0,,8021171,8021175,0,,8021186,8021191,0,,8018514,8018510,0,,8015830,8015834,0,,8018518,8018510,0,,8018502,8018518,0,,56134904,56134921,0,7297532060,10777893504,0,0,0,0,
8021989,8021989,0,,8021996,8021988,0,,8021983,8021975,0,,8019294,8019289,0,,8016621,8016601,0,,8019296,8019294,0,,8019300,8019284,0,,56140479,56140420,0,7298263570,10778970240,0,0,0,0,
8022692,8022692,0,,8022687,8022691,0,,8022704,8022692,0,,8020004,8020013,0,,8017309,8017326,0,,8020015,8020001,0,,8020010,8020010,0,,56145421,56145425,0,7298903950,10779926208,0,0,0,0,
8011057,8011057,0,,8011045,8011051,0,,8011047,8011061,0,,8008377,8008372,0,,8005706,8005697,0,,8008347,8008370,0,,8008356,8008374,0,,56063935,56063982,0,7288307780,10764273792,0,0,0,0,
8015031,8015031,0,,8015060,8015055,0,,8015048,8015045,0,,8012365,8012366,0,,8009670,8009683,0,,8012377,8012377,0,,8012384,8012366,0,,56091935,56091923,0,7291958830,10769653248,0,0,0,0,
8020446,8020446,0,,8020439,8020444,0,,8020439,8020453,0,,8017754,8017755,0,,8015068,8015069,0,,8017760,8017761,0,,8017758,8017758,0,,56129664,56129686,0,7296850340,10776907584,0,0,0,0,
8019822,8019822,0,,8019815,8019810,0,,8019800,8019801,0,,8017140,8017138,0,,8014448,8014447,0,,8017124,8017116,0,,8017114,8017135,0,,56125263,56125269,0,7296296540,10776046848,0,0,0,0,
8018880,8018880,0,,8018877,8018879,0,,8018901,8018888,0,,8016200,8016196,0,,8013528,8013518,0,,8016212,8016207,0,,8016206,8016195,0,,56118804,56118763,0,7295438150,10774800192,0,0,0,0,
8011910,8011910,0,,8011912,8011922,0,,8011912,8011922,0,,8009237,8009247,0,,8006554,8006543,0,,8009222,8009238,0,,8009235,8009256,0,,56069982,56070038,0,7289092070,10765446720,0,0,0,0,
8020042,8020042,0,,8020035,8020035,0,,8020030,8020034,0,,8017358,8017343,0,,8014681,8014681,0,,8017353,8017353,0,,8017370,8017339,0,,56126869,56126827,0,7296501810,10776356928,0,0,0,0,
8019266,8019266,0,,8019288,8019290,0,,8019266,8019271,0,,8016567,8016592,0,,8013891,8013891,0,,8016592,8016596,0,,8016547,8016576,0,,56121417,56121482,0,7295776670,10775315712,0,0,0,0,
8021687,8021687,0,,8021679,8021658,0,,8021682,8021666,0,,8019000,8018978,0,,8016311,8016317,0,,8018992,8018974,0,,8019023,8018994,0,,56138374,56138274,0,7297989400,10778558976,0,0,0,0,
8017735,8017735,0,,8017741,8017760,0,,8017741,8017756,0,,8015064,8015081,0,,8012372,8012387,0,,8015075,8015081,0,,8015065,8015065,0,,56110793,56110865,0,7294408810,10773287616,0,0,0,0,
8020380,8020380,0,,8020365,8020356,0,,8020374,8020364,0,,8017696,8017670,0,,8014997,8014997,0,,8017689,8017670,0,,8017673,8017693,0,,56129174,56129130,0,7296780790,10776786816,0,0,0,0,
8017902,8017902,0,,8017920,8017915,0,,8017920,8017915,0,,8015211,8015227,0,,8012545,8012540,0,,8015208,8015232,0,,8015225,8015228,0,,56111931,56111959,0,7294561300,10773487872,0,0,0,0,
8030784,8030784,0,,8030775,8030760,0,,8030776,8030763,0,,8028094,8028078,0,,8025405,8025405,0,,8028094,8028088,0,,8028094,8028086,0,,56202022,56201964,0,7306259740,10790785536,0,0,0,0,
8042230,8042230,0,,8042239,8042255,0,,8042237,8042250,0,,8039554,8039554,0,,8036860,8036862,0,,8039546,8039548,0,,8039549,8039551,0,,56282215,56282250,0,7316689120,10806185472,0,0,0,0,
5365872,5365872,0,,5365855,5365839,0,,5365856,5365840,0,,5364050,5364050,0,,5362256,5362238,0,,5364060,5364040,0,,5364051,5364034,0,,37552000,37551913,0,4881741020,7209947712,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
4544481,4544481,0,,4544494,4544509,0,,4544493,4544511,0,,4542987,4542987,0,,4541464,4541479,0,,4542972,4542991,0,,4542983,4543002,0,,31803874,31803960,0,4134517530,6106389504,0,0,0,0,
8025175,8025175,0,,8025160,8025173,0,,8025171,8025174,0,,8022471,8022492,0,,8019788,8019792,0,,8022484,8022487,0,,8022471,8022476,0,,56162720,56162769,0,7301173490,10783251072,0,0,0,0,
8026486,8026486,0,,8026508,8026480,0,,8026485,8026493,0,,8023805,8023801,0,,8021122,8021125,0,,8023812,8023812,0,,8023822,8023798,0,,56172040,56171995,0,7302356230,10785024192,0,0,0,0,
8022928,8022928,0,,8022910,8022939,0,,8022923,8022924,0,,8020233,8020235,0,,8017553,8017550,0,,8020224,8020223,0,,8020230,8020257,0,,56147001,56147056,0,7299102590,10780216320,0,0,0,0,
8017455,8017455,0,,8017457,8017428,0,,8017461,8017453,0,,8014756,8014767,0,,8012076,8012082,0,,8014790,8014769,0,,8014757,8014759,0,,56108752,56108713,0,7294142180,10772889984,0,0,0,0,
8021024,8021024,0,,8021031,8021031,0,,8021029,8021007,0,,8018351,8018341,0,,8015643,8015649,0,,8018340,8018340,0,,8018353,8018344,0,,56133771,56133736,0,7297390490,10777689408,0,0,0,0,
8023884,8023884,0,,8023874,8023888,0,,8023873,8023897,0,,8021198,8021206,0,,8018522,8018512,0,,8021196,8021196,0,,8021193,8021202,0,,56153740,56153785,0,7299977880,10781508288,0,0,0,0,
8024056,8024056,0,,8024066,8024080,0,,8024057,8024057,0,,8021391,8021363,0,,8018700,8018703,0,,8021367,8021395,0,,8021380,8021380,0,,56155017,56155034,0,7300152080,10781762112,0,0,0,0,
8023177,8023177,0,,8023173,8023165,0,,8023181,8023178,0,,8020481,8020501,0,,8017821,8017807,0,,8020501,8020489,0,,8020504,8020489,0,,56148838,56148806,0,7299359340,10780584192,0,0,0,0,
8017968,8017968,0,,8017954,8017961,0,,8017981,8017960,0,,8015294,8015274,0,,8012598,8012588,0,,8015270,8015274,0,,8015278,8015276,0,,56112343,56112301,0,7294597700,10773551808,0,0,0,0,
8022317,8022317,0,,8022325,8022317,0,,8022302,8022318,0,,8019627,8019639,0,,8016935,8016949,0,,8019635,8019630,0,,8019619,8019624,0,,56142760,56142794,0,7298565040,10779418560,0,0,0,0,
8021290,8021290,0,,8021302,8021297,0,,8021298,8021298,0,,8018593,8018606,0,,8015931,8015917,0,,8018613,8018614,0,,8018615,8018613,0,,56135642,56135635,0,7297629820,10778039040,0,0,0,0,
8023932,8023932,0,,8023922,8023927,0,,8023914,8023922,0,,8021254,8021229,0,,8018549,8018564,0,,8021238,8021222,0,,8021235,8021249,0,,56154044,56154045,0,7300017270,10781578752,0,0,0,0,
8023159,8023159,0,,8023164,8023160,0,,8023185,8023161,0,,8020475,8020491,0,,8017790,8017791,0,,8020475,8020488,0,,8020472,8020462,0,,56148720,56148712,0,7299342310,10780555200,0,0,0,0,
8018136,8018136,0,,8018140,8018141,0,,8018123,8018140,0,,8015467,8015459,0,,8012783,8012767,0,,8015467,8015468,0,,8015474,8015455,0,,56113590,56113566,0,7294762410,10773809664,0,0,0,0,
8019761,8019761,0,,8019769,8019768,0,,8019773,8019772,0,,8017070,8017078,0,,8014385,8014402,0,,8017076,8017080,0,,8017077,8017093,0,,56124911,56124954,0,7296239340,10775979840,0,0,0,0,
8023863,8023863,0,,8023859,8023844,0,,8023861,8023856,0,,8021175,8021180,0,,8018482,8018482,0,,8021169,8021162,0,,8021168,8021172,0,,56153577,56153559,0,7299966830,10781490432,0,0,0,0,
8021579,8021579,0,,8021563,8021592,0,,8021576,8021565,0,,8018897,8018904,0,,8016229,8016212,0,,8018879,8018897,0,,8018873,8018884,0,,56137596,56137633,0,7297888260,10778434944,0,0,0,0,
8025924,8025924,0,,8025939,8025925,0,,8025921,8025931,0,,8023225,8023225,0,,8020527,8020551,0,,8023249,8023249,0,,8023241,8023240,0,,56168026,56168045,0,7301838180,10784247360,0,0,0,0,
8021915,8021915,0,,8021902,8021900,0,,8021902,8021908,0,,8019236,8019221,0,,8016554,8016542,0,,8019228,8019209,0,,8019236,8019222,0,,56139973,56139917,0,7298195970,10778867328,0,0,0,0,
8022198,8022198,0,,8022201,8022188,0,,8022209,8022202,0,,8019509,8019510,0,,8016812,8016823,0,,8019518,8019508,0,,8019506,8019510,0,,56141953,56141939,0,7298456360,10779256320,0,0,0,0,
8026087,8026087,0,,8026082,8026104,0,,8026099,8026090,0,,8023420,8023406,0,,8020733,8020732,0,,8023395,8023418,0,,8023421,8023416,0,,56169237,56169253,0,7302003280,10784501184,0,0,0,0,
8045703,8045703,0,,8045712,8045697,0,,8045681,8045697,0,,8043001,8043001,0,,8040323,8040301,0,,8043011,8043010,0,,8043005,8042990,0,,56306436,56306399,0,7319827970,10810825536,0,0,0,0,
8045115,8045115,0,,8045122,8045131,0,,8045135,8045119,0,,8042425,8042441,0,,8039741,8039741,0,,8042431,8042427,0,,8042435,8042452,0,,56302404,56302426,0,7319315380,10810062336,0,0,0,0,
477809,477809,0,,477793,477777,0,,477789,477789,0,,477633,477617,0,,477464,477464,0,,477633,477615,0,,477625,477608,0,,3343746,3343679,0,434674500,641963136,0,0,0,0,
1364055,1364055,0,,1364056,1364056,0,,1364051,1364081,0,,1363606,1363628,0,,1363137,1363166,0,,1363594,1363622,0,,1363595,1363619,0,,9546094,9546227,0,1241005610,1832885568,0,0,0,0,
8018725,8018725,0,,8018757,8018757,0,,8018743,8018744,0,,8016043,8016050,0,,8013385,8013385,0,,8016072,8016073,0,,8016056,8016061,0,,56117781,56117795,0,7295322970,10774637760,0,0,0,0,
8023562,8023562,0,,8023547,8023564,0,,8023561,8023555,0,,8020882,8020858,0,,8018192,8018180,0,,8020872,8020855,0,,8020879,8020873,0,,56151495,56151447,0,7299693960,10781069376,0,0,0,0,
8029607,8029607,0,,8029595,8029596,0,,8029601,8029594,0,,8026914,8026925,0,,8024219,8024218,0,,8026916,8026904,0,,8026911,8026906,0,,56193763,56193750,0,7305182950,10789200960,0,0,0,0,
8028815,8028815,0,,8028813,8028816,0,,8028811,8028809,0,,8026123,8026126,0,,8023451,8023435,0,,8026124,8026137,0,,8026128,8026129,0,,56188265,56188267,0,7304469120,10788142464,0,0,0,0,
8018685,8018685,0,,8018684,8018676,0,,8018689,8018691,0,,8016006,8015999,0,,8013306,8013306,0,,8015984,8015992,0,,8016006,8016001,0,,56117360,56117350,0,7295264080,10774541760,0,0,0,0,
8022931,8022931,0,,8022926,8022926,0,,8022923,8022931,0,,8020242,8020254,0,,8017559,8017559,0,,8020256,8020259,0,,8020240,8020250,0,,56147077,56147110,0,7299116240,10780230144,0,0,0,0,
8024991,8024991,0,,8024986,8025004,0,,8025009,8024983,0,,8022320,8022296,0,,8019625,8019650,0,,8022288,8022293,0,,8022314,8022319,0,,56161533,56161536,0,7300996690,10783023168,0,0,0,0,
8025511,8025511,0,,8025526,8025522,0,,8025510,8025510,0,,8022810,8022832,0,,8020146,8020137,0,,8022847,8022834,0,,8022817,8022811,0,,56165167,56165157,0,7301471450,10783709568,0,0,0,0,
8025243,8025243,0,,8025235,8025225,0,,8025213,8025242,0,,8022562,8022563,0,,8019862,8019862,0,,8022564,8022548,0,,8022561,8022548,0,,56163240,56163231,0,7301229780,10783347072,0,0,0,0,
8013566,8013566,0,,8013566,8013568,0,,8013591,8013578,0,,8010884,8010879,0,,8008205,8008205,0,,8010879,8010895,0,,8010892,8010896,0,,56081583,56081587,0,7290602930,10767651264,0,0,0,0,
8020745,8020745,0,,8020750,8020755,0,,8020740,8020744,0,,8018058,8018058,0,,8015377,8015380,0,,8018062,8018063,0,,8018065,8018051,0,,56131797,56131796,0,7297127110,10777310592,0,0,0,0,
8023912,8023912,0,,8023919,8023907,0,,8023919,8023905,0,,8021230,8021233,0,,8018542,8018541,0,,8021219,8021227,0,,8021217,8021238,0,,56153958,56153963,0,7300019090,10781552448,0,0,0,0,
8022321,8022321,0,,8022307,8022310,0,,8022321,8022315,0,,8019642,8019621,0,,8016954,8016936,0,,8019644,8019634,0,,8019641,8019635,0,,56142830,56142772,0,7298565690,10779430080,0,0,0,0,
8025196,8025196,0,,8025202,8025205,0,,8025184,8025207,0,,8022503,8022512,0,,8019814,8019828,0,,8022499,8022499,0,,8022514,8022499,0,,56162912,56162946,0,7301176480,10783286976,0,0,0,0,
8013520,8013520,0,,8013529,8013511,0,,8013539,8013516,0,,8010848,8010839,0,,8008169,8008155,0,,8010859,8010844,0,,8010838,8010838,0,,56081302,56081223,0,7290562240,10767595584,0,0,0,0,
8018510,8018510,0,,8018505,8018521,0,,8018503,8018514,0,,8015834,8015834,0,,8013146,8013146,0,,8015809,8015830,0,,8015830,8015840,0,,56116137,56116195,0,7295115230,10774316352,0,0,0,0,
8021851,8021851,0,,8021850,8021850,0,,8021853,8021851,0,,8019149,8019167,0,,8016487,8016487,0,,8019179,8019178,0,,8019168,8019171,0,,56139537,56139555,0,7298137860,10778780352,0,0,0,0,
8023953,8023953,0,,8023954,8023938,0,,8023950,8023941,0,,8021277,8021259,0,,8018565,8018582,0,,8021256,8021258,0,,8021252,8021258,0,,56154207,56154189,0,7300040540,10781608320,0,0,0,0,
8023959,8023959,0,,8023951,8023980,0,,8023948,8023977,0,,8021241,8021272,0,,8018577,8018588,0,,8021251,8021260,0,,8021255,8021268,0,,56154182,56154304,0,7300051980,10781625600,0,0,0,0,
8022943,8022943,0,,8022932,8022928,0,,8022948,8022939,0,,8020271,8020268,0,,8017586,8017580,0,,8020270,8020264,0,,8020275,8020270,0,,56147225,56147192,0,7299131450,10780249536,0,0,0,0,
8023997,8023997,0,,8024017,8024005,0,,8023999,8023994,0,,8021335,8021307,0,,8018620,8018614,0,,8021315,8021318,0,,8021323,8021296,0,,56154606,56154531,0,7300102420,10781678592,0,0,0,0,
8040585,8040585,0,,8040589,8040576,0,,8040584,8040584,0,,8037880,8037895,0,,8035211,8035195,0,,8037914,8037886,0,,8037896,8037896,0,,56270659,56270617,0,7315183460,10803965568,0,0,0,0,
8044166,8044166,0,,8044157,8044172,0,,8044167,8044164,0,,8041469,8041473,0,,8038778,8038790,0,,8041461,8041476,0,,8041470,8041482,0,,56295668,56295723,0,7318434760,10808765376,0,0,0,0,
3688014,3688014,0,,3688010,3687995,0,,3688005,3687993,0,,3686777,3686758,0,,3685536,3685524,0,,3686772,3686757,0,,3686763,3686751,0,,25809877,25809792,0,3355269060,4955460480,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
6173876,6173876,0,,6173873,6173895,0,,6173882,6173898,0,,6171821,6171841,0,,6169755,6169771,0,,6171819,6171839,0,,6171820,6171843,0,,43206846,43206963,0,5616910130,8295759744,0,0,0,0,
8020897,8020897,0,,8020879,8020885,0,,8020891,8020899,0,,8018203,8018207,0,,8015524,8015508,0,,8018206,8018210,0,,8018194,8018201,0,,56132794,56132807,0,7297263350,10777505472,0,0,0,0,
8024362,8024362,0,,8024371,8024365,0,,8024365,8024357,0,,8021679,8021673,0,,8018983,8019013,0,,8021660,8021667,0,,8021688,8021685,0,,56157108,56157122,0,7300428850,10782167424,0,0,0,0,
8023863,8023863,0,,8023883,8023861,0,,8023876,8023860,0,,8021185,8021167,0,,8018499,8018485,0,,8021206,8021185,0,,8021190,8021173,0,,56153702,56153594,0,7299974760,10781485056,0,0,0,0,
8014478,8014478,0,,8014472,8014489,0,,8014464,8014476,0,,8011786,8011803,0,,8009119,8009103,0,,8011793,8011783,0,,8011793,8011798,0,,56087905,56087930,0,7291425050,10768878912,0,0,0,0,
8021881,8021881,0,,8021880,8021883,0,,8021890,8021878,0,,8019199,8019196,0,,8016502,8016518,0,,8019200,8019200,0,,8019199,8019192,0,,56139751,56139748,0,7298163600,10778833536,0,0,0,0,
8020379,8020379,0,,8020386,8020383,0,,8020380,8020380,0,,8017693,8017701,0,,8015011,8015020,0,,8017683,8017711,0,,8017683,8017700,0,,56129215,56129274,0,7296803800,10776819264,0,0,0,0,
8022546,8022546,0,,8022562,8022545,0,,8022546,8022567,0,,8019863,8019861,0,,8017178,8017174,0,,8019861,8019860,0,,8019869,8019863,0,,56144425,56144416,0,7298776810,10779731328,0,0,0,0,
8024478,8024478,0,,8024474,8024474,0,,8024479,8024488,0,,8021810,8021790,0,,8019118,8019125,0,,8021812,8021785,0,,8021784,8021797,0,,56157955,56157937,0,7300530250,10782332544,0,0,0,0,
8011444,8011444,0,,8011456,8011456,0,,8011448,8011436,0,,8008774,8008774,0,,8006084,8006071,0,,8008766,8008785,0,,8008796,8008764,0,,56066768,56066730,0,7288684910,10764808896,0,0,0,0,
8014659,8014659,0,,8014620,8014651,0,,8014658,8014640,0,,8011956,8011981,0,,8009277,8009293,0,,8011963,8011974,0,,8011934,8011965,0,,56089067,56089163,0,7291573510,10769106240,0,0,0,0,
8020897,8020897,0,,8020926,8020907,0,,8020890,8020911,0,,8018222,8018209,0,,8015557,8015526,0,,8018224,8018194,0,,8018250,8018219,0,,56132966,56132863,0,7297289090,10777525632,0,0,0,0,
8018540,8018540,0,,8018523,8018531,0,,8018552,8018531,0,,8015856,8015844,0,,8013172,8013172,0,,8015861,8015861,0,,8015844,8015862,0,,56116348,56116341,0,7295126280,10774338240,0,0,0,0,
8019228,8019228,0,,8019244,8019230,0,,8019227,8019239,0,,8016543,8016555,0,,8013865,8013865,0,,8016533,8016543,0,,8016554,8016536,0,,56121194,56121196,0,7295756000,10775279040,0,0,0,0,
8013262,8013262,0,,8013249,8013272,0,,8013250,8013267,0,,8010588,8010576,0,,8007876,8007899,0,,8010583,8010588,0,,8010564,8010590,0,,56079372,56079454,0,7290316150,10767242496,0,0,0,0,
8014695,8014695,0,,8014714,8014685,0,,8014715,8014686,0,,8012015,8012015,0,,8009340,8009336,0,,8012025,8012010,0,,8012029,8012014,0,,56089533,56089441,0,7291639160,10769180544,0,0,0,0,
8020917,8020917,0,,8020908,8020924,0,,8020919,8020931,0,,8018237,8018237,0,,8015558,8015551,0,,8018231,8018231,0,,8018235,8018241,0,,56133005,56133032,0,7297287270,10777525440,0,0,0,0,
8020965,8020965,0,,8020955,8020956,0,,8020951,8020963,0,,8018268,8018268,0,,8015572,8015588,0,,8018271,8018271,0,,8018274,8018257,0,,56133256,56133268,0,7297330820,10777595904,0,0,0,0,
8020296,8020296,0,,8020308,8020291,0,,8020308,8020284,0,,8017614,8017614,0,,8014938,8014927,0,,8017608,8017626,0,,8017606,8017623,0,,56128678,56128661,0,7296723200,10776704256,0,0,0,0,
8017812,8017812,0,,8017804,8017820,0,,8017809,8017809,0,,8015119,8015134,0,,8012445,8012447,0,,8015128,8015132,0,,8015123,8015129,0,,56111240,56111283,0,7294461590,10773358080,0,0,0,0,
8022111,8022111,0,,8022111,8022110,0,,8022096,8022113,0,,8019422,8019424,0,,8016737,8016738,0,,8019421,8019415,0,,8019442,8019419,0,,56141340,56141330,0,7298375760,10779137088,0,0,0,0,
8026143,8026143,0,,8026146,8026141,0,,8026138,8026147,0,,8023466,8023464,0,,8020779,8020777,0,,8023460,8023466,0,,8023431,8023453,0,,56169563,56169591,0,7302040460,10784555712,0,0,0,0,
8044072,8044072,0,,8044058,8044063,0,,8044075,8044068,0,,8041369,8041368,0,,8038675,8038671,0,,8041373,8041365,0,,8041399,8041377,0,,56295021,56294984,0,7318352600,10808639232,0,0,0,0,
6872067,6872067,0,,6872066,6872051,0,,6872059,6872040,0,,6869759,6869745,0,,6867461,6867447,0,,6869760,6869746,0,,6869746,6869746,0,,48092918,48092842,0,6252062700,9233804160,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
3027859,3027859,0,,3027870,3027883,0,,3027877,3027896,0,,3026854,3026876,0,,3025842,3025866,0,,3026868,3026879,0,,3026872,3026872,0,,21190042,21190131,0,2754723660,4068522816,0,0,0,0,
8022069,8022069,0,,8022061,8022076,0,,8022062,8022043,0,,8019381,8019385,0,,8016701,8016704,0,,8019364,8019380,0,,8019365,8019388,0,,56141003,56141045,0,7298329220,10779091584,0,0,0,0,
8025932,8025932,0,,8025933,8025935,0,,8025920,8025949,0,,8023258,8023232,0,,8020544,8020549,0,,8023265,8023238,0,,8023241,8023250,0,,56168093,56168085,0,7301846890,10784262336,0,0,0,0,
8023379,8023379,0,,8023370,8023357,0,,8023390,8023378,0,,8020682,8020695,0,,8018019,8018008,0,,8020680,8020702,0,,8020704,8020695,0,,56150224,56150214,0,7299534190,10780843776,0,0,0,0,
8018557,8018557,0,,8018548,8018556,0,,8018537,8018549,0,,8015881,8015868,0,,8013199,8013178,0,,8015879,8015882,0,,8015861,8015867,0,,56116462,56116457,0,7295133950,10774362624,0,0,0,0,
8020537,8020537,0,,8020551,8020548,0,,8020564,8020551,0,,8017856,8017873,0,,8015176,8015176,0,,8017845,8017838,0,,8017880,8017851,0,,56130409,56130374,0,7296957590,10777031808,0,0,0,0,
8024334,8024334,0,,8024335,8024327,0,,8024324,8024326,0,,8021632,8021634,0,,8018949,8018961,0,,8021654,8021654,0,,8021638,8021653,0,,56156866,56156889,0,7300397780,10782122496,0,0,0,0,
8022850,8022850,0,,8022858,8022844,0,,8022852,8022848,0,,8020173,8020171,0,,8017488,8017476,0,,8020163,8020164,0,,8020165,8020163,0,,56146549,56146516,0,7299043830,10780127040,0,0,0,0,
8026146,8026146,0,,8026137,8026157,0,,8026137,8026139,0,,8023464,8023457,0,,8020767,8020787,0,,8023457,8023455,0,,8023452,8023459,0,,56169560,56169600,0,7302045660,10784559744,0,0,0,0,
8018152,8018152,0,,8018153,8018144,0,,8018153,8018153,0,,8015458,8015465,0,,8012777,8012773,0,,8015475,8015458,0,,8015475,8015455,0,,56113643,56113600,0,7294775540,10773819456,0,0,0,0,
8019102,8019102,0,,8019101,8019106,0,,8019097,8019101,0,,8016427,8016410,0,,8013739,8013743,0,,8016391,8016419,0,,8016413,8016413,0,,56120270,56120294,0,7295647450,10775104512,0,0,0,0,
8021710,8021710,0,,8021723,8021720,0,,8021730,8021730,0,,8019033,8019057,0,,8016351,8016349,0,,8019066,8019052,0,,8019041,8019055,0,,56138654,56138673,0,7298017220,10778609856,0,0,0,0,
8022651,8022651,0,,8022639,8022643,0,,8022643,8022637,0,,8019944,8019944,0,,8017272,8017274,0,,8019941,8019951,0,,8019940,8019947,0,,56145030,56145047,0,7298850910,10779854976,0,0,0,0,
8022032,8022032,0,,8022043,8022038,0,,8022035,8022037,0,,8019373,8019349,0,,8016672,8016665,0,,8019370,8019346,0,,8019361,8019357,0,,56140886,56140824,0,7298315180,10779034368,0,0,0,0,
8017867,8017867,0,,8017871,8017875,0,,8017874,8017872,0,,8015180,8015196,0,,8012505,8012507,0,,8015178,8015194,0,,8015201,8015197,0,,56111676,56111708,0,7294518790,10773457344,0,0,0,0,
8017912,8017912,0,,8017907,8017891,0,,8017900,8017913,0,,8015227,8015211,0,,8012541,8012526,0,,8015216,8015230,0,,8015209,8015225,0,,56111912,56111908,0,7294531920,10773472896,0,0,0,0,
8020827,8020827,0,,8020828,8020845,0,,8020834,8020807,0,,8018137,8018160,0,,8015454,8015472,0,,8018156,8018139,0,,8018141,8018126,0,,56132377,56132376,0,7297219150,10777420224,0,0,0,0,
8021725,8021725,0,,8021711,8021720,0,,8021719,8021744,0,,8019034,8019039,0,,8016352,8016358,0,,8019028,8019045,0,,8019045,8019060,0,,56138614,56138691,0,7298023460,10778617152,0,0,0,0,
8018847,8018847,0,,8018863,8018849,0,,8018851,8018845,0,,8016169,8016160,0,,8013487,8013475,0,,8016179,8016149,0,,8016162,8016149,0,,56118558,56118474,0,7295410200,10774761792,0,0,0,0,
8020409,8020409,0,,8020388,8020397,0,,8020398,8020401,0,,8017705,8017714,0,,8015037,8015025,0,,8017717,8017717,0,,8017724,8017721,0,,56129378,56129384,0,7296817970,10776848256,0,0,0,0,
8022189,8022189,0,,8022196,8022192,0,,8022197,8022190,0,,8019517,8019504,0,,8016816,8016830,0,,8019497,8019515,0,,8019500,8019503,0,,56141912,56141923,0,7298448950,10779237120,0,0,0,0,
8021185,8021185,0,,8021171,8021178,0,,8021177,8021179,0,,8018498,8018504,0,,8015817,8015814,0,,8018496,8018495,0,,8018501,8018498,0,,56134845,56134853,0,7297532970,10777894656,0,0,0,0,
8043112,8043112,0,,8043145,8043138,0,,8043128,8043135,0,,8040441,8040444,0,,8037739,8037752,0,,8040432,8040440,0,,8040443,8040430,0,,56288440,56288451,0,7317500970,10807391424,0,0,0,0,
