Lcore 0,,,,Lcore 1,,,,Lcore 2,,,,Lcore 3,,,,Lcore 4,,,,Lcore 5,,,,Aggregate statistics,,,,,,,,,,
Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Total TX rate (PPS),Total RX rate (PPS),Total Drop rate (PPS),Total TX bytes rate,Total RX bytes rate,Total rx H/w drops rate,Total error pkt rate,Total failed transmission rate,Total rx mbuf failure rate
2698871,2698871,0,,2680610,2680610,0,,2620456,2620457,0,,2633884,2633884,0,,2576060,2576061,0,,0,0,0,,13209881,13209883,0,1624808229,2536297728,612528,0,0,0,
2697426,2697426,0,,2680097,2680095,0,,2619656,2619657,0,,2631419,2631420,0,,2577721,2577720,0,,0,0,0,,13206319,13206318,0,1624377131,2535612758,616216,0,0,0,
2696565,2696565,0,,2678214,2678215,0,,2618797,2618798,0,,2632401,2632403,0,,2577891,2577892,0,,0,0,0,,13203868,13203873,0,1624079700,2535149568,618598,0,0,0,
2698001,2698001,0,,2679637,2679638,0,,2619192,2619190,0,,2634202,2634202,0,,2581128,2581128,0,,0,0,0,,13212160,13212159,0,1625095680,2536728576,610265,0,0,0,
2698565,2698565,0,,2678255,2678253,0,,2619794,2619764,0,,2634442,2634441,0,,2584022,2583990,0,,0,0,0,,13215078,13215013,0,1625450658,2537294208,607416,0,0,0,
2697696,2697696,0,,2677273,2677275,0,,2619494,2619523,0,,2632668,2632668,0,,2579288,2579318,0,,0,0,0,,13206419,13206480,0,1624389431,2535632342,616034,0,0,0,
2698807,2698807,0,,2677778,2677775,0,,2620694,2620696,0,,2633427,2633428,0,,2582553,2582553,0,,0,0,0,,13213259,13213259,0,1625230857,2536945728,609174,0,0,0,
2698317,2698317,0,,2677351,2677352,0,,2619391,2619392,0,,2632737,2632737,0,,2582814,2582784,0,,0,0,0,,13210610,13210582,0,1624904924,2536437974,611861,0,0,0,
2697548,2697548,0,,2679825,2679827,0,,2620565,2620565,0,,2634324,2634322,0,,2583758,2583758,0,,0,0,0,,13216020,13216020,0,1625570460,2537475648,606596,0,0,0,
2697982,2697982,0,,2677800,2677800,0,,2619602,2619602,0,,2633917,2633918,0,,2580864,2580896,0,,0,0,0,,13210165,13210198,0,1624854125,2536357910,612234,0,0,0,
2698996,2698996,0,,2679251,2679248,0,,2620639,2620639,0,,2633923,2633921,0,,2583308,2583308,0,,0,0,0,,13216117,13216112,0,1625578455,2537487360,606378,0,0,0,
2697530,2697530,0,,2679263,2679266,0,,2620256,2620255,0,,2633962,2633964,0,,2582602,2582599,0,,0,0,0,,13213613,13213614,0,1625278106,2537020694,608760,0,0,0,
2697845,2697845,0,,2679642,2679610,0,,2619032,2619033,0,,2632840,2632809,0,,2581380,2581383,0,,0,0,0,,13210739,13210680,0,1624917084,2536455552,611691,0,0,0,
2698166,2698166,0,,2679271,2679301,0,,2620175,2620175,0,,2631808,2631838,0,,2582989,2582989,0,,0,0,0,,13212409,13212469,0,1625126201,2536782230,609990,0,0,0,
2697814,2697814,0,,2678060,2678062,0,,2619391,2619390,0,,2629948,2629950,0,,2581837,2581837,0,,0,0,0,,13207050,13207053,0,1624471086,2535756096,615482,0,0,0,
2694988,2694988,0,,2681364,2681364,0,,2620111,2620112,0,,2631953,2631953,0,,2582475,2582475,0,,0,0,0,,13210891,13210892,0,1624935657,2536489152,611636,0,0,0,
2692443,2692443,0,,2679149,2679146,0,,2616372,2616369,0,,2629990,2629989,0,,2580887,2580884,0,,0,0,0,,13198841,13198831,0,1623464823,2534181696,623748,0,0,0,
2697383,2697383,0,,2678566,2678569,0,,2618903,2618906,0,,2633213,2633211,0,,2582915,2582918,0,,0,0,0,,13210980,13210987,0,1624943054,2536503254,611350,0,0,0,
2696027,2696027,0,,2680419,2680418,0,,2620805,2620804,0,,2634727,2634730,0,,2583086,2583086,0,,0,0,0,,13215064,13215065,0,1625452872,2537292480,607486,0,0,0,
2696714,2696714,0,,2679712,2679713,0,,2620475,2620474,0,,2632381,2632381,0,,2583502,2583499,0,,0,0,0,,13212784,13212781,0,1625172326,2536853846,609624,0,0,0,
2696014,2696014,0,,2679309,2679309,0,,2620283,2620282,0,,2633399,2633396,0,,2583689,2583692,0,,0,0,0,,13212694,13212693,0,1625161362,2536837056,609823,0,0,0,
2697712,2697712,0,,2677122,2677120,0,,2621030,2621030,0,,2632792,2632794,0,,2581182,2581182,0,,0,0,0,,13209838,13209838,0,1624809968,2536288790,612560,0,0,0,
2694354,2694354,0,,2679290,2679292,0,,2619425,2619426,0,,2632211,2632211,0,,2582356,2582355,0,,0,0,0,,13207636,13207638,0,1624539228,2535866496,614814,0,0,0,
2697577,2697577,0,,2678986,2678983,0,,2621379,2621381,0,,2634899,2634898,0,,2582934,2582934,0,,0,0,0,,13215775,13215773,0,1625540219,2537428310,606675,0,0,0,
2695487,2695487,0,,2679305,2679308,0,,2620448,2620448,0,,2633548,2633547,0,,2582364,2582365,0,,0,0,0,,13211152,13211155,0,1624971696,2536541760,611180,0,0,0,
2698381,2698381,0,,2676578,2676575,0,,2620460,2620428,0,,2633075,2633078,0,,2582634,2582631,0,,0,0,0,,13211128,13211093,0,1624976141,2536541846,611219,0,0,0,
2697625,2697625,0,,2678599,2678599,0,,2620251,2620283,0,,2634725,2634725,0,,2582895,2582898,0,,0,0,0,,13214095,13214130,0,1625326182,2537100864,608344,0,0,0,
2699084,2699084,0,,2677094,2677094,0,,2619453,2619453,0,,2634714,2634711,0,,2581627,2581627,0,,0,0,0,,13211972,13211969,0,1625072556,2536698048,610693,0,0,0,
2696892,2696892,0,,2679720,2679723,0,,2620703,2620701,0,,2635122,2635125,0,,2582868,2582865,0,,0,0,0,,13215305,13215306,0,1625482515,2537338752,607097,0,0,0,
2696790,2696790,0,,2677314,2677311,0,,2619729,2619731,0,,2632966,2632966,0,,2581856,2581859,0,,0,0,0,,13208655,13208657,0,1624672331,2536067798,613850,0,0,0,
2698139,2698139,0,,2677394,2677397,0,,2620472,2620472,0,,2633603,2633603,0,,2579428,2579425,0,,0,0,0,,13209036,13209036,0,1624707492,2536135296,613467,0,0,0,
2697766,2697766,0,,2678988,2678987,0,,2621090,2621090,0,,2634204,2634204,0,,2575596,2575598,0,,0,0,0,,13207644,13207645,0,1624539983,2535861590,614819,0,0,0,
2696171,2696171,0,,2681177,2681175,0,,2621114,2621112,0,,2632751,2632749,0,,2579090,2579091,0,,0,0,0,,13210303,13210298,0,1624863456,2536377216,612243,0,0,0,
2693655,2693655,0,,2701035,2701038,0,,2620058,2620058,0,,2632602,2632604,0,,2580293,2580291,0,,0,0,0,,13227643,13227646,0,1627003779,2539708032,594845,0,0,0,
2698982,2698982,0,,2699184,2699184,0,,2620928,2620930,0,,2633639,2633636,0,,2579661,2579663,0,,0,0,0,,13232394,13232395,0,1627580772,2540620224,590108,0,0,0,
2695899,2695899,0,,2699930,2699927,0,,2619948,2619947,0,,2632593,2632593,0,,2581297,2581297,0,,0,0,0,,13229667,13229663,0,1627260005,2540106326,592759,0,0,0,
2689816,2689816,0,,2691511,2691513,0,,2615183,2615184,0,,2629525,2629528,0,,2577306,2577305,0,,0,0,0,,13203341,13203346,0,1623999873,2535030912,619187,0,0,0,
2696326,2696326,0,,2694761,2694762,0,,2619418,2619415,0,,2633297,2633297,0,,2575136,2575137,0,,0,0,0,,13218938,13218937,0,1625933204,2538035798,603426,0,0,0,
2696875,2696875,0,,2698352,2698352,0,,2619116,2619117,0,,2631630,2631630,0,,2581568,2581567,0,,0,0,0,,13227541,13227541,0,1626983607,2539687872,594952,0,0,0,
2695977,2695977,0,,2696476,2696476,0,,2618216,2618218,0,,2633184,2633182,0,,2581456,2581457,0,,0,0,0,,13225309,13225310,0,1626713007,2539259520,597111,0,0,0,
2692026,2692026,0,,2693249,2693249,0,,2614283,2614280,0,,2629494,2629493,0,,2574349,2574349,0,,0,0,0,,13203401,13203397,0,1624018323,2535052800,619089,0,0,0,
2694285,2694285,0,,2697708,2697708,0,,2618980,2618983,0,,2631648,2631650,0,,2574074,2574072,0,,0,0,0,,13216695,13216698,0,1625657315,2537611286,605761,0,0,0,
2692997,2692997,0,,2699474,2699471,0,,2619273,2619273,0,,2631107,2631105,0,,2581393,2581394,0,,0,0,0,,13224244,13224240,0,1626581889,2539054272,598348,0,0,0,
1237580,1237580,0,,1241048,1241019,0,,1204934,1204902,0,,1211190,1211161,0,,1187286,1187255,0,,0,0,0,,6082038,6081917,0,748086755,1167721814,278367,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
1,1,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,1,1,0,17,86,0,0,0,0,
1254875,1254875,0,,1254874,1254875,0,,1250563,1250595,0,,1254808,1254840,0,,1233678,1233707,0,,0,0,0,,6248798,6248892,0,768605844,1199790720,23701,0,0,0,
2625476,2625476,0,,2625496,2625495,0,,2616350,2616350,0,,2625421,2625418,0,,2579258,2579259,0,,0,0,0,,13072001,13071998,0,1607852327,2509820822,55301,0,0,0,
2624105,2624105,0,,2625495,2625495,0,,2616235,2616235,0,,2625506,2625509,0,,2580361,2580363,0,,0,0,0,,13071702,13071707,0,1607819346,2509768512,55775,0,0,0,
2625480,2625480,0,,2625503,2625510,0,,2614536,2614533,0,,2625521,2625495,0,,2577374,2577342,0,,0,0,0,,13068414,13068360,0,1607415554,2509131158,59137,0,0,0,
2625440,2625440,0,,2624274,2624271,0,,2615594,2615595,0,,2625075,2625099,0,,2580416,2580446,0,,0,0,0,,13070799,13070851,0,1607708031,2509596096,56333,0,0,0,
2624228,2624228,0,,2625476,2625497,0,,2612152,2612154,0,,2623490,2623492,0,,2578015,2578015,0,,0,0,0,,13063361,13063386,0,1606792911,2508169920,63520,0,0,0,
2623963,2623963,0,,2625521,2625496,0,,2614960,2614960,0,,2625712,2625711,0,,2575344,2575346,0,,0,0,0,,13065500,13065476,0,1607056500,2508571968,62427,0,0,0,
2625271,2625271,0,,2625495,2625498,0,,2614880,2614880,0,,2625771,2625772,0,,2574962,2574961,0,,0,0,0,,13066379,13066382,0,1607164880,2508747926,61323,0,0,0,
2624070,2624070,0,,2625502,2625504,0,,2613597,2613597,0,,2624672,2624672,0,,2580449,2580447,0,,0,0,0,,13068290,13068290,0,1607407788,2509114368,58762,0,0,0,
2623211,2623211,0,,2625474,2625485,0,,2614973,2614973,0,,2622725,2622725,0,,2574867,2574868,0,,0,0,0,,13061250,13061262,0,1606531061,2507762966,65696,0,0,0,
2625512,2625512,0,,2625507,2625505,0,,2614955,2614954,0,,2622057,2622056,0,,2572792,2572792,0,,0,0,0,,13060823,13060819,0,1606480737,2507678976,66641,0,0,0,
2625497,2625497,0,,2625509,2625496,0,,2614428,2614429,0,,2621889,2621889,0,,2573965,2573964,0,,0,0,0,,13061288,13061275,0,1606533029,2507757014,66128,0,0,0,
2624042,2624042,0,,2625488,2625500,0,,2614843,2614843,0,,2622383,2622384,0,,2581084,2581086,0,,0,0,0,,13067840,13067855,0,1607349732,2509034304,59652,0,0,0,
2625410,2625410,0,,2625509,2625496,0,,2613716,2613713,0,,2621723,2621723,0,,2578354,2578353,0,,0,0,0,,13064712,13064695,0,1606953935,2508417110,62688,0,0,0,
2625466,2625466,0,,2625473,2625493,0,,2614356,2614356,0,,2620580,2620579,0,,2578890,2578889,0,,0,0,0,,13064765,13064783,0,1606972368,2508436032,62574,0,0,0,
2624029,2624029,0,,2625523,2625504,0,,2613210,2613211,0,,2624975,2624976,0,,2577906,2577906,0,,0,0,0,,13065643,13065626,0,1607071769,2508606230,62064,0,0,0,
2624097,2624097,0,,2625495,2625495,0,,2614054,2614055,0,,2625971,2625970,0,,2579810,2579813,0,,0,0,0,,13069427,13069430,0,1607535585,2509324800,58543,0,0,0,
2625464,2625464,0,,2624046,2624063,0,,2615135,2615133,0,,2624442,2624441,0,,2573808,2573806,0,,0,0,0,,13062895,13062907,0,1606739652,2508082752,63916,0,0,0,
2625451,2625451,0,,2623984,2623978,0,,2613000,2613003,0,,2623598,2623600,0,,2568696,2568696,0,,0,0,0,,13054729,13054728,0,1605731913,2506503360,72879,0,0,0,
2625411,2625411,0,,2624066,2624068,0,,2610489,2610488,0,,2622790,2622787,0,,2577233,2577235,0,,0,0,0,,13059989,13059989,0,1606374605,2507516822,67569,0,0,0,
2625425,2625425,0,,2625502,2625504,0,,2613753,2613752,0,,2625187,2625187,0,,2579914,2579913,0,,0,0,0,,13069781,13069781,0,1607585031,2509398528,57687,0,0,0,
2625483,2625483,0,,2625493,2625491,0,,2615777,2615778,0,,2620909,2620912,0,,2579948,2579947,0,,0,0,0,,13067610,13067611,0,1607319614,2508988118,59610,0,0,0,
2625405,2625405,0,,2624111,2624100,0,,2614932,2614933,0,,2615373,2615370,0,,2580337,2580338,0,,0,0,0,,13060158,13060146,0,1606397958,2507542464,67486,0,0,0,
2625447,2625447,0,,2623953,2623972,0,,2612998,2612998,0,,2614773,2614774,0,,2578957,2578958,0,,0,0,0,,13056128,13056149,0,1605906221,2506784534,71162,0,0,0,
2625425,2625425,0,,2624065,2624063,0,,2614927,2614924,0,,2614652,2614652,0,,2580308,2580308,0,,0,0,0,,13059377,13059372,0,1606296606,2507393280,68173,0,0,0,
2623962,2623962,0,,2625505,2625495,0,,2615443,2615446,0,,2612349,2612351,0,,2580588,2580588,0,,0,0,0,,13057847,13057842,0,1606115075,2507105558,69630,0,0,0,
2623943,2623943,0,,2625488,2625496,0,,2614879,2614878,0,,2612266,2612264,0,,2579736,2579733,0,,0,0,0,,13056312,13056314,0,1605935970,2506825152,71072,0,0,0,
2625505,2625505,0,,2624066,2624048,0,,2614381,2614380,0,,2613805,2613807,0,,2579473,2579476,0,,0,0,0,,13057230,13057216,0,1606033526,2506980182,70315,0,0,0,
2625508,2625508,0,,2623969,2623981,0,,2615070,2615071,0,,2616338,2616337,0,,2578724,2578724,0,,0,0,0,,13059609,13059621,0,1606327971,2507439552,67844,0,0,0,
2625485,2625485,0,,2623972,2623962,0,,2614433,2614432,0,,2613582,2613580,0,,2579917,2579917,0,,0,0,0,,13057389,13057376,0,1606059093,2507018304,70237,0,0,0,
2625449,2625449,0,,2625496,2625501,0,,2613656,2613658,0,,2610790,2610792,0,,2579191,2579191,0,,0,0,0,,13054582,13054591,0,1605713340,2506479360,72712,0,0,0,
2625431,2625431,0,,2623944,2623950,0,,2613396,2613396,0,,2611286,2611287,0,,2579510,2579510,0,,0,0,0,,13053567,13053574,0,1605588635,2506286102,73863,0,0,0,
2625509,2625509,0,,2623978,2623984,0,,2615815,2615815,0,,2612871,2612870,0,,2578591,2578588,0,,0,0,0,,13056764,13056766,0,1605981972,2506899072,70764,0,0,0,
2625499,2625499,0,,2625515,2625496,0,,2614990,2614990,0,,2613699,2613700,0,,2574690,2574693,0,,0,0,0,,13054393,13054378,0,1605690708,2506441152,73126,0,0,0,
2625460,2625460,0,,2623955,2623964,0,,2614490,2614490,0,,2614406,2614406,0,,2575529,2575528,0,,0,0,0,,13053840,13053848,0,1605622952,2506339286,73619,0,0,0,
2623950,2623950,0,,2625520,2625511,0,,2614300,2614300,0,,2614861,2614861,0,,2576578,2576579,0,,0,0,0,,13055209,13055201,0,1605789600,2506598976,72313,0,0,0,
2625502,2625502,0,,2623970,2623972,0,,2614704,2614702,0,,2615143,2615143,0,,2580308,2580307,0,,0,0,0,,13059627,13059626,0,1606337951,2507454614,68120,0,0,0,
2625424,2625424,0,,2623831,2623829,0,,2613938,2613940,0,,2612449,2612446,0,,2573028,2572997,0,,0,0,0,,13048670,13048636,0,1604986041,2505338688,78475,0,0,0,
2623912,2623912,0,,2625495,2625495,0,,2613957,2613957,0,,2613271,2613274,0,,2572603,2572632,0,,0,0,0,,13049238,13049270,0,1605052601,2505454166,78186,0,0,0,
2625416,2625416,0,,2623926,2623935,0,,2614734,2614734,0,,2617249,2617247,0,,2579967,2579967,0,,0,0,0,,13061292,13061299,0,1606538916,2507766336,66283,0,0,0,
2625449,2625449,0,,2623871,2623880,0,,2616196,2616196,0,,2619432,2619433,0,,2581427,2581427,0,,0,0,0,,13066375,13066385,0,1607164019,2508745814,61141,0,0,0,
2625426,2625426,0,,2623897,2623886,0,,2613962,2613959,0,,2618021,2618022,0,,2578115,2578118,0,,0,0,0,,13059421,13059411,0,1606308783,2507406912,68104,0,0,0,
2625441,2625441,0,,2623771,2623784,0,,2614686,2614689,0,,2617966,2617966,0,,2573384,2573384,0,,0,0,0,,13055248,13055264,0,1605795504,2506610688,72091,0,0,0,
2625455,2625455,0,,2625493,2625493,0,,2613589,2613586,0,,2616396,2616394,0,,2573844,2573844,0,,0,0,0,,13054777,13054772,0,1605741507,2506521984,72669,0,0,0,
2623750,2623750,0,,2625490,2625491,0,,2613963,2613963,0,,2616103,2616073,0,,2579043,2579043,0,,0,0,0,,13058349,13058320,0,1606175468,2507198486,69150,0,0,0,
2625427,2625427,0,,2625516,2625496,0,,2615383,2615383,0,,2617918,2617950,0,,2574502,2574502,0,,0,0,0,,13058746,13058758,0,1606223298,2507277504,68625,0,0,0,
2625452,2625452,0,,2625507,2625526,0,,2613376,2613377,0,,2615786,2615784,0,,2575268,2575268,0,,0,0,0,,13055389,13055407,0,1605815078,2506635158,72302,0,0,0,
2625411,2625411,0,,2625515,2625498,0,,2614529,2614531,0,,2614644,2614645,0,,2579583,2579583,0,,0,0,0,,13059682,13059668,0,1606338795,2507458368,67719,0,0,0,
2625398,2625398,0,,2623725,2623754,0,,2607051,2607049,0,,2605874,2605872,0,,2571050,2571048,0,,0,0,0,,13033098,13033121,0,1603070579,2502357014,94302,0,0,0,
2623487,2623487,0,,2625567,2625535,0,,2613131,2613133,0,,2616848,2616849,0,,2579772,2579771,0,,0,0,0,,13058805,13058775,0,1606233138,2507285952,68707,0,0,0,
2625460,2625460,0,,2623784,2623784,0,,2613710,2613707,0,,2616719,2616721,0,,2579415,2579416,0,,0,0,0,,13059088,13059088,0,1606271285,2507348438,68219,0,0,0,
2625438,2625438,0,,2625503,2625524,0,,2612743,2612746,0,,2615113,2615113,0,,2578241,2578243,0,,0,0,0,,13057038,13057064,0,1606011984,2506951488,70527,0,0,0,
2625469,2625469,0,,2623672,2623651,0,,2614267,2614267,0,,2613863,2613863,0,,2579328,2579326,0,,0,0,0,,13056599,13056576,0,1605961571,2506862486,70726,0,0,0,
2625373,2625373,0,,2625501,2625501,0,,2613041,2613009,0,,2611419,2611419,0,,2579454,2579456,0,,0,0,0,,13054788,13054758,0,1605738924,2506519872,72777,0,0,0,
2623803,2623803,0,,2625496,2625497,0,,2612705,2612734,0,,2611505,2611505,0,,2573464,2573464,0,,0,0,0,,13046973,13047003,0,1604781615,2505021504,80287,0,0,0,
2625183,2625183,0,,2623719,2623718,0,,2611997,2612000,0,,2612713,2612711,0,,2574431,2574429,0,,0,0,0,,13048043,13048041,0,1604905353,2505221760,79421,0,0,0,
2623554,2623554,0,,2625499,2625499,0,,2614365,2614363,0,,2617257,2617257,0,,2580379,2580378,0,,0,0,0,,13061054,13061051,0,1606509905,2507721110,66405,0,0,0,
2625438,2625438,0,,2623730,2623730,0,,2613810,2613812,0,,2617353,2617352,0,,2579811,2579811,0,,0,0,0,,13060142,13060143,0,1606401033,2507547456,67222,0,0,0,
2625506,2625506,0,,2623734,2623747,0,,2613955,2613954,0,,2615533,2615535,0,,2578663,2578665,0,,0,0,0,,13057391,13057407,0,1606055051,2507021462,70169,0,0,0,
2625492,2625492,0,,2625489,2625492,0,,2614401,2614402,0,,2616381,2616382,0,,2579418,2579419,0,,0,0,0,,13061181,13061187,0,1606525263,2507747904,66138,0,0,0,
2625458,2625458,0,,2623661,2623666,0,,2614913,2614913,0,,2617571,2617539,0,,2575794,2575791,0,,0,0,0,,13057397,13057367,0,1606062308,2507022806,70219,0,0,0,
2625465,2625465,0,,2623677,2623656,0,,2614648,2614648,0,,2617168,2617199,0,,2573486,2573489,0,,0,0,0,,13054444,13054457,0,1605694029,2506449216,72933,0,0,0,
2625454,2625454,0,,2625495,2625495,0,,2615443,2615443,0,,2617521,2617519,0,,2574114,2574112,0,,0,0,0,,13058027,13058023,0,1606137215,2507141270,69447,0,0,0,
315198,315198,0,,315228,315228,0,,314875,314843,0,,314807,314778,0,,310317,310287,0,,0,0,0,,1570425,1570334,0,193162275,301501248,8508,0,0,0,
1,1,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,1,1,0,17,86,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
