Lcore 0,,,,Lcore 1,,,,Lcore 2,,,,Lcore 3,,,,Lcore 4,,,,Aggregate statistics,,,,,,,,,,
Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Total TX rate (PPS),Total RX rate (PPS),Total Drop rate (PPS),Total TX bytes rate,Total RX bytes rate,Total rx H/w drops rate,Total error pkt rate,Total failed transmission rate,Total rx mbuf failure rate
8555554,8555554,0,,8555553,8555551,0,,8555499,8555496,0,,8555484,8555497,0,,8555496,8555496,0,,42777586,42777594,0,8469963612,10951058688,0,0,0,0,
8560520,8560520,0,,8560520,8560524,0,,8560474,8560479,0,,8560475,8560480,0,,8560452,8560470,0,,42802441,42802473,0,8474886090,10957428992,0,0,0,0,
8559874,8559874,0,,8559874,8559873,0,,8559820,8559820,0,,8559819,8559819,0,,8559820,8559820,0,,42799207,42799206,0,8474239224,10956597248,0,0,0,0,
8560407,8560407,0,,8560407,8560403,0,,8560344,8560340,0,,8560344,8560340,0,,8560353,8560348,0,,42801855,42801838,0,8474771052,10957268480,0,0,0,0,
8557746,8557746,0,,8557746,8557751,0,,8557692,8557696,0,,8557701,8557705,0,,8557692,8557697,0,,42788577,42788595,0,8472141810,10953891840,0,0,0,0,
8538377,8538377,0,,8538376,8538371,0,,8538323,8538318,0,,8538325,8538307,0,,8538335,8538318,0,,42691736,42691691,0,8452963926,10929069312,0,0,0,0,
8543120,8543120,0,,8543121,8543125,0,,8543067,8543070,0,,8543056,8543072,0,,8543054,8543070,0,,42715418,42715457,0,8457651378,10935160064,0,0,0,0,
8550466,8550466,0,,8550465,8550466,0,,8550411,8550413,0,,8550411,8550412,0,,8550412,8550412,0,,42752165,42752169,0,8464929462,10944555008,0,0,0,0,
8548925,8548925,0,,8548926,8548925,0,,8548872,8548871,0,,8548872,8548872,0,,8548871,8548871,0,,42744466,42744464,0,8463403872,10942583040,0,0,0,0,
8552098,8552098,0,,8552097,8552098,0,,8552043,8552044,0,,8552043,8552044,0,,8552045,8552044,0,,42760326,42760328,0,8466544944,10946643968,0,0,0,0,
8544560,8544560,0,,8544560,8544560,0,,8544504,8544506,0,,8544506,8544506,0,,8544523,8544507,0,,42722653,42722639,0,8459082522,10936995328,0,0,0,0,
8548673,8548673,0,,8548674,8548674,0,,8548622,8548620,0,,8548620,8548618,0,,8548602,8548619,0,,42743191,42743204,0,8463154392,10942259456,0,0,0,0,
8542242,8542242,0,,8542242,8542241,0,,8542186,8542186,0,,8542196,8542180,0,,8542186,8542188,0,,42711052,42711037,0,8456785326,10934025472,0,0,0,0,
8540729,8540729,0,,8540729,8540724,0,,8540677,8540671,0,,8540678,8540678,0,,8540688,8540669,0,,42703501,42703471,0,8455287258,10932090368,0,0,0,0,
8551908,8551908,0,,8551918,8551906,0,,8551854,8551860,0,,8551851,8551870,0,,8551843,8551861,0,,42759374,42759405,0,8466361596,10946402048,0,0,0,0,
872341,872341,0,,872331,872331,0,,872335,872317,0,,872327,872308,0,,872335,872317,0,,4361669,4361614,0,863600166,1116559872,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
5677389,5677389,0,,5677389,5677407,0,,5677362,5677362,0,,5677363,5677363,0,,5677354,5677372,0,,28386857,28386893,0,5620611942,7267062784,0,0,0,0,
8563728,8563728,0,,8563728,8563728,0,,8563666,8563684,0,,8563665,8563681,0,,8563690,8563672,0,,42818477,42818493,0,8478054486,10961534464,0,0,0,0,
8564243,8564243,0,,8564243,8564243,0,,8564189,8564188,0,,8564188,8564190,0,,8564172,8564190,0,,42821035,42821054,0,8478568692,10962189056,0,0,0,0,
8562695,8562695,0,,8562695,8562694,0,,8562639,8562640,0,,8562640,8562639,0,,8562649,8562639,0,,42813318,42813307,0,8477034786,10960194304,0,0,0,0,
8564060,8564060,0,,8564060,8564060,0,,8564007,8564007,0,,8564007,8564008,0,,8563998,8564008,0,,42820132,42820143,0,8478388314,10961969408,0,0,0,0,
8566375,8566375,0,,8566375,8566376,0,,8566321,8566321,0,,8566320,8566320,0,,8566320,8566320,0,,42831711,42831712,0,8480678976,10964914944,0,0,0,0,
8564254,8564254,0,,8564253,8564252,0,,8564199,8564198,0,,8564200,8564199,0,,8564200,8564201,0,,42821106,42821104,0,8478578592,10962198528,0,0,0,0,
8556497,8556497,0,,8556499,8556498,0,,8556444,8556445,0,,8556427,8556442,0,,8556443,8556444,0,,42782310,42782326,0,8470894212,10952278784,0,0,0,0,
8542489,8542489,0,,8542477,8542480,0,,8542444,8542426,0,,8542460,8542428,0,,8542443,8542441,0,,42712313,42712264,0,8457031044,10934339328,0,0,0,0,
8548591,8548591,0,,8548611,8548610,0,,8548545,8548545,0,,8548546,8548564,0,,8548547,8548547,0,,42742840,42742857,0,8463089250,10942166272,0,0,0,0,
8554358,8554358,0,,8554349,8554347,0,,8554304,8554304,0,,8554304,8554286,0,,8554303,8554285,0,,42771618,42771580,0,8468772840,10949533952,0,0,0,0,
8554061,8554061,0,,8554062,8554063,0,,8553990,8554008,0,,8553998,8553998,0,,8554000,8554019,0,,42770111,42770149,0,8468489502,10949154304,0,0,0,0,
8556048,8556048,0,,8556047,8556048,0,,8555994,8555993,0,,8555982,8556002,0,,8555982,8555983,0,,42780053,42780074,0,8470454652,10951702784,0,0,0,0,
8540994,8540994,0,,8540994,8540991,0,,8540940,8540938,0,,8540943,8540939,0,,8540951,8540940,0,,42704822,42704802,0,8455550796,10932426496,0,0,0,0,
8555505,8555505,0,,8555504,8555508,0,,8555450,8555454,0,,8555452,8555453,0,,8555441,8555451,0,,42777352,42777371,0,8469919458,10951009024,0,0,0,0,
8558687,8558687,0,,8558696,8558695,0,,8558634,8558632,0,,8558632,8558633,0,,8558652,8558633,0,,42793301,42793280,0,8473069440,10955080704,0,0,0,0,
8550641,8550641,0,,8550633,8550633,0,,8550587,8550588,0,,8550606,8550588,0,,8550588,8550588,0,,42753055,42753038,0,8465101524,10944776704,0,0,0,0,
3217477,3217477,0,,3217476,3217458,0,,3217456,3217438,0,,3217438,3217438,0,,3217438,3217438,0,,16087285,16087249,0,3185275302,4118318336,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
3170301,3170301,0,,3170301,3170317,0,,3170280,3170297,0,,3170280,3170297,0,,3170288,3170305,0,,15851450,15851517,0,3138600366,4058002176,0,0,0,0,
8563211,8563211,0,,8563211,8563212,0,,8563158,8563157,0,,8563158,8563156,0,,8563158,8563158,0,,42815896,42815894,0,8477547012,10960873984,0,0,0,0,
8561051,8561051,0,,8561052,8561053,0,,8560997,8560999,0,,8560998,8560999,0,,8560988,8560990,0,,42805086,42805092,0,8475408216,10958102272,0,0,0,0,
8558574,8558574,0,,8558573,8558573,0,,8558520,8558520,0,,8558537,8558521,0,,8558537,8558528,0,,42792741,42792716,0,8472962520,10954935552,0,0,0,0,
8562555,8562555,0,,8562563,8562562,0,,8562510,8562508,0,,8562492,8562508,0,,8562502,8562492,0,,42812622,42812625,0,8476894998,10960031744,0,0,0,0,
8563162,8563162,0,,8563145,8563146,0,,8563108,8563092,0,,8563108,8563108,0,,8563091,8563108,0,,42815614,42815616,0,8477488800,10960793088,0,0,0,0,
8565560,8565560,0,,8565570,8565568,0,,8565496,8565515,0,,8565495,8565498,0,,8565505,8565507,0,,42827626,42827648,0,8479877472,10963880704,0,0,0,0,
8558196,8558196,0,,8558195,8558190,0,,8558142,8558134,0,,8558143,8558135,0,,8558153,8558134,0,,42790829,42790789,0,8472576222,10954442496,0,0,0,0,
8536134,8536134,0,,8536136,8536142,0,,8536082,8536089,0,,8536092,8536098,0,,8536080,8536097,0,,42680524,42680560,0,8450750880,10926216192,0,0,0,0,
8541105,8541105,0,,8541102,8541100,0,,8541049,8541046,0,,8541054,8541037,0,,8541054,8541037,0,,42705364,42705325,0,8455654350,10932572160,0,0,0,0,
8546339,8546339,0,,8546340,8546343,0,,8546295,8546298,0,,8546280,8546296,0,,8546280,8546298,0,,42731534,42731574,0,8460851652,10939283456,0,0,0,0,
8554968,8554968,0,,8554968,8554968,0,,8554906,8554906,0,,8554906,8554908,0,,8554907,8554906,0,,42774655,42774656,0,8469394956,10950310144,0,0,0,0,
8546464,8546464,0,,8546462,8546462,0,,8546407,8546407,0,,8546407,8546406,0,,8546423,8546406,0,,42732163,42732145,0,8460951642,10939430656,0,0,0,0,
8537118,8537118,0,,8537120,8537118,0,,8537066,8537065,0,,8537066,8537065,0,,8537049,8537066,0,,42685419,42685432,0,8451715536,10927467264,0,0,0,0,
8541194,8541194,0,,8541196,8541199,0,,8541143,8541142,0,,8541142,8541144,0,,8541143,8541145,0,,42705818,42705824,0,8455753152,10932685568,0,0,0,0,
8550053,8550053,0,,8550050,8550049,0,,8549996,8549997,0,,8549995,8549996,0,,8549996,8549994,0,,42750090,42750089,0,8464517622,10944031744,0,0,0,0,
8547030,8547030,0,,8547030,8547029,0,,8546975,8546976,0,,8546976,8546976,0,,8546984,8546985,0,,42734995,42734996,0,8461529208,10940154112,0,0,0,0,
5529328,5529328,0,,5529329,5529312,0,,5529294,5529276,0,,5529295,5529276,0,,5529286,5529268,0,,27646532,27646460,0,5473999080,7077479936,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
