Lcore 0,,,,Lcore 1,,,,Aggregate statistics,,,,,,,,,,
Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Total TX rate (PPS),Total RX rate (PPS),Total Drop rate (PPS),Total TX bytes rate,Total RX bytes rate,Total rx H/w drops rate,Total error pkt rate,Total failed transmission rate,Total rx mbuf failure rate
4998749,4998749,0,,4999658,4999658,0,,9998407,9998407,0,1669733969,1919697792,908,0,0,0,
4998776,4998776,0,,4999647,4999647,0,,9998423,9998423,0,1669736641,1919695296,872,0,0,0,
4998760,4998760,0,,4999607,4999639,0,,9998367,9998399,0,1669727289,1919690880,865,0,0,0,
4998832,4998832,0,,4999671,4999651,0,,9998503,9998483,0,1669752005,1919708736,828,0,0,0,
4998732,4998732,0,,4999649,4999667,0,,9998381,9998399,0,1669727623,1919692608,929,0,0,0,
4998825,4998825,0,,4999656,4999626,0,,9998481,9998451,0,1669746327,1919704896,824,0,0,0,
4998775,4998775,0,,4999647,4999676,0,,9998422,9998451,0,1669736474,1919700288,873,0,0,0,
4998806,4998806,0,,4999657,4999641,0,,9998463,9998447,0,1669743321,1919701824,839,0,0,0,
4998794,4998794,0,,4999623,4999635,0,,9998417,9998429,0,1669735639,1919698368,835,0,0,0,
4998749,4998749,0,,4999681,4999670,0,,9998430,9998419,0,1669740148,1919696448,892,0,0,0,
4998753,4998753,0,,4999627,4999613,0,,9998380,9998366,0,1669727122,1919690304,892,0,0,0,
4998720,4998720,0,,4999613,4999641,0,,9998333,9998361,0,1669726287,1919681280,942,0,0,0,
4998786,4998786,0,,4999692,4999664,0,,9998478,9998450,0,1669741150,1919702592,872,0,0,0,
4998784,4998784,0,,4999640,4999670,0,,9998424,9998454,0,1669736808,1919702976,851,0,0,0,
4998826,4998826,0,,4999665,4999635,0,,9998491,9998461,0,1669747997,1919704704,844,0,0,0,
4998738,4998738,0,,4999639,4999671,0,,9998377,9998409,0,1669728959,1919694336,907,0,0,0,
4998914,4998914,0,,4999617,4999616,0,,9998531,9998530,0,1669759854,1919718336,720,0,0,0,
4998772,4998772,0,,4999687,4999688,0,,9998459,9998460,0,1669737476,1919703744,905,0,0,0,
4998931,4998931,0,,4999652,4999620,0,,9998583,9998551,0,1669763361,1919721792,708,0,0,0,
4998761,4998761,0,,4999620,4999650,0,,9998381,9998411,0,1669734637,1919694912,834,0,0,0,
4998798,4998798,0,,4999685,4999655,0,,9998483,9998453,0,1669741651,1919702976,912,0,0,0,
4998753,4998753,0,,4999613,4999613,0,,9998366,9998366,0,1669727122,1919686272,860,0,0,0,
4998721,4998721,0,,4999626,4999658,0,,9998347,9998379,0,1669723949,1919688768,925,0,0,0,
4998774,4998774,0,,4999679,4999647,0,,9998453,9998421,0,1669741651,1919696832,885,0,0,0,
4998780,4998780,0,,4999629,4999661,0,,9998409,9998441,0,1669734303,1919700672,874,0,0,0,
4998751,4998751,0,,4999676,4999644,0,,9998427,9998395,0,1669737309,1919691840,900,0,0,0,
4998769,4998769,0,,4999628,4999657,0,,9998397,9998426,0,1669732299,1919697792,859,0,0,0,
4998915,4998915,0,,4999620,4999623,0,,9998535,9998538,0,1669760689,1919719296,721,0,0,0,
3802895,3802895,0,,3803811,3803779,0,,7606706,7606674,0,1270314558,1460481408,900,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
5681062,5681062,0,,5750027,5750059,0,,11431089,11431121,0,1908991863,2194775232,2499601,0,0,0,
6205411,6205411,0,,6239763,6239762,0,,12445174,12445173,0,2078349235,2389478592,2617817,0,0,0,
6194743,6194743,0,,6225405,6225406,0,,12420148,12420149,0,2074159539,2384663232,2642771,0,0,0,
6203378,6203378,0,,6222511,6222479,0,,12425889,12425857,0,2075123463,2385770496,2636863,0,0,0,
6172368,6172368,0,,6208797,6208829,0,,12381165,12381197,0,2067654555,2377183872,2681795,0,0,0,
6222072,6222072,0,,6223933,6223933,0,,12446005,12446005,0,2078482835,2389632960,2616943,0,0,0,
6183484,6183484,0,,6248339,6248339,0,,12431823,12431823,0,2076114441,2386910016,2631130,0,0,0,
6236120,6236120,0,,6233260,6233258,0,,12469380,12469378,0,2082386460,2394120576,2593482,0,0,0,
6228619,6228619,0,,6229630,6229631,0,,12458249,12458250,0,2080532760,2391984576,2604392,0,0,0,
6196746,6196746,0,,6217143,6217144,0,,12413889,12413890,0,2073114286,2383466304,2649055,0,0,0,
6211893,6211893,0,,6221891,6221888,0,,12433784,12433781,0,2076441928,2387285952,2629217,0,0,0,
6176612,6176612,0,,6223347,6223350,0,,12399959,12399962,0,2070793153,2380792704,2662833,0,0,0,
6175718,6175718,0,,6239892,6239891,0,,12415610,12415609,0,2073406870,2383796928,2647246,0,0,0,
6187086,6187086,0,,6203062,6203063,0,,12390148,12390149,0,2069160060,2378914368,2672829,0,0,0,
6187326,6187326,0,,6223495,6223493,0,,12410821,12410819,0,2072601763,2382871488,2652028,0,0,0,
6224272,6224272,0,,6230878,6230880,0,,12455150,12455152,0,2080010050,2391389184,2607725,0,0,0,
6209510,6209510,0,,6247798,6247798,0,,12457308,12457308,0,2080370436,2391803136,2605589,0,0,0,
6186656,6186656,0,,6256195,6256195,0,,12442851,12442851,0,2077956117,2389027392,2620234,0,0,0,
6206172,6206172,0,,6162226,6162226,0,,12368398,12368398,0,2065522466,2374732416,2694489,0,0,0,
6204604,6204604,0,,6214612,6214610,0,,12419216,12419214,0,2074009072,2384489088,2643510,0,0,0,
6186364,6186364,0,,6224705,6224705,0,,12411069,12411069,0,2072653533,2382930624,2651784,0,0,0,
6221221,6221221,0,,6237391,6237361,0,,12458612,12458582,0,2080583194,2392048320,2604366,0,0,0,
6222353,6222353,0,,6228668,6228698,0,,12451021,12451051,0,2079320507,2390595840,2612016,0,0,0,
6182190,6182190,0,,6218601,6218603,0,,12400791,12400793,0,2070932097,2380952256,2662106,0,0,0,
6216261,6216261,0,,6243807,6243805,0,,12460068,12460066,0,2080831356,2392332672,2602226,0,0,0,
6218249,6218249,0,,6229386,6229356,0,,12447635,12447605,0,2078755045,2389946304,2615102,0,0,0,
6213386,6213386,0,,6226751,6226783,0,,12440137,12440169,0,2077502879,2388506304,2622681,0,0,0,
6199962,6199962,0,,6221505,6221504,0,,12421467,12421466,0,2074390166,2384927040,2641526,0,0,0,
6200685,6200685,0,,6218148,6218149,0,,12418833,12418834,0,2073939934,2384410560,2643993,0,0,0,
6196598,6196598,0,,6249705,6249704,0,,12446303,12446302,0,2078537778,2389696128,2616863,0,0,0,
6220980,6220980,0,,6258252,6258250,0,,12479232,12479230,0,2084026567,2396006016,2583606,0,0,0,
6213541,6213541,0,,6250803,6250806,0,,12464344,12464347,0,2081545448,2393154624,2598655,0,0,0,
6227720,6227720,0,,6200431,6200428,0,,12428151,12428148,0,2075506060,2386210368,2634704,0,0,0,
6205330,6205330,0,,6238485,6238488,0,,12443815,12443818,0,2078112262,2389207680,2619043,0,0,0,
6201594,6201594,0,,6237505,6237502,0,,12439099,12439096,0,2077334376,2388305856,2623786,0,0,0,
6211944,6211944,0,,6232586,6232588,0,,12444530,12444532,0,2078231667,2389350144,2618306,0,0,0,
6197681,6197681,0,,6236803,6236804,0,,12434484,12434485,0,2076558828,2387421120,2628259,0,0,0,
6202557,6202557,0,,6217205,6217203,0,,12419762,12419760,0,2074100254,2384594688,2643280,0,0,0,
6248445,6248445,0,,6221237,6221238,0,,12469682,12469683,0,2082436894,2394178368,2593156,0,0,0,
6228563,6228563,0,,6222865,6222864,0,,12451428,12451427,0,2079388476,2390673984,2611440,0,0,0,
6216813,6216813,0,,6188401,6188403,0,,12405214,12405216,0,2071670738,2381801472,2657593,0,0,0,
6213257,6213257,0,,6172128,6172126,0,,12385385,12385383,0,2068359295,2377993536,2677607,0,0,0,
6213353,6213353,0,,6263521,6263520,0,,12476874,12476873,0,2083637958,2395559616,2585904,0,0,0,
6193443,6193443,0,,6234163,6234165,0,,12427606,12427608,0,2075410202,2386100736,2635232,0,0,0,
6175497,6175497,0,,6235792,6235790,0,,12411289,12411287,0,2072685263,2382967104,2651765,0,0,0,
6197063,6197063,0,,6203049,6203052,0,,12400112,12400115,0,2070824048,2380822080,2662658,0,0,0,
6181161,6181161,0,,6243720,6243717,0,,12424881,12424878,0,2074949783,2385576576,2638158,0,0,0,
6209493,6209493,0,,6234468,6234468,0,,12443961,12443961,0,2078141487,2389240512,2618794,0,0,0,
6221526,6221526,0,,6209275,6209278,0,,12430801,12430804,0,2075943767,2386714368,2632185,0,0,0,
6198034,6198034,0,,6218764,6218764,0,,12416798,12416798,0,2073605266,2384025216,2646053,0,0,0,
6207318,6207318,0,,6189957,6189956,0,,12397275,12397274,0,2070344925,2380276608,2665702,0,0,0,
6204408,6204408,0,,6195870,6195869,0,,12400278,12400277,0,2070846426,2380853184,2662719,0,0,0,
6194754,6194754,0,,6211794,6211793,0,,12406548,12406547,0,2071893516,2382057024,2656397,0,0,0,
6215970,6215970,0,,6247555,6247526,0,,12463525,12463496,0,2081408675,2392997376,2599282,0,0,0,
6223229,6223229,0,,6250423,6250454,0,,12473652,12473683,0,2083105061,2394947136,2589045,0,0,0,
6180426,6180426,0,,6206918,6206887,0,,12387344,12387313,0,2068681271,2378363904,2675686,0,0,0,
6181281,6181281,0,,6169115,6169147,0,,12350396,12350428,0,2062516132,2371276224,2712467,0,0,0,
6190997,6190997,0,,6183179,6183177,0,,12374176,12374174,0,2066492402,2375847552,2688645,0,0,0,
6176186,6176186,0,,6223589,6223591,0,,12399775,12399777,0,2070762759,2380751040,2663172,0,0,0,
6161449,6161449,0,,6247978,6247978,0,,12409427,12409427,0,2072368965,2382609984,2653524,0,0,0,
6164706,6164706,0,,6232081,6232079,0,,12396787,12396785,0,2070268439,2380182720,2666073,0,0,0,
6201758,6201758,0,,6234282,6234284,0,,12436040,12436042,0,2076819014,2387726976,2626885,0,0,0,
2592599,2592599,0,,2631899,2631867,0,,5224498,5224466,0,872485822,1003090560,1118226,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
1621384,1621384,0,,1626097,1626126,0,,3247481,3247510,0,542329327,623521920,80557,0,0,0,
6109371,6109371,0,,6118634,6118627,0,,12228005,12227998,0,2042076835,2347775616,272183,0,0,0,
6104865,6104865,0,,6124358,6124368,0,,12229223,12229233,0,2042280241,2348013120,269017,0,0,0,
6083832,6083832,0,,6141432,6141430,0,,12225264,12225262,0,2041619088,2347249920,273855,0,0,0,
6097873,6097873,0,,6124927,6124929,0,,12222800,12222802,0,2041207600,2346777984,276708,0,0,0,
6101872,6101872,0,,6113146,6113114,0,,12215018,12214986,0,2039908006,2345282880,283432,0,0,0,
6095917,6095917,0,,6124436,6124465,0,,12220353,12220382,0,2040798951,2346307776,279594,0,0,0,
6090895,6090895,0,,6128228,6128199,0,,12219123,12219094,0,2040593541,2346074880,279855,0,0,0,
6112524,6112524,0,,6141179,6141211,0,,12253703,12253735,0,2046368401,2352708288,245848,0,0,0,
6098811,6098811,0,,6133776,6133774,0,,12232587,12232585,0,2042842029,2348656512,265243,0,0,0,
6101827,6101827,0,,6141844,6141846,0,,12243671,12243673,0,2044693057,2350785216,255990,0,0,0,
6101598,6101598,0,,6118219,6118212,0,,12219817,12219810,0,2040709439,2346203328,279956,0,0,0,
6082905,6082905,0,,6135037,6135040,0,,12217942,12217945,0,2040396314,2345845440,280668,0,0,0,
6111441,6111441,0,,6119407,6119379,0,,12230848,12230820,0,2042551616,2348323584,267941,0,0,0,
6111280,6111280,0,,6124934,6124965,0,,12236214,12236245,0,2043447738,2349352896,262248,0,0,0,
6124643,6124643,0,,6153122,6153091,0,,12277765,12277734,0,2050386755,2357330688,221607,0,0,0,
6096875,6096875,0,,6128217,6128249,0,,12225092,12225124,0,2041590364,2347218048,275007,0,0,0,
6105192,6105192,0,,6160021,6160020,0,,12265213,12265212,0,2048290571,2354920704,232605,0,0,0,
6109675,6109675,0,,6170780,6170781,0,,12280455,12280456,0,2050841329,2357847552,218908,0,0,0,
6096967,6096967,0,,6150873,6150841,0,,12247840,12247808,0,2045383936,2351586432,251542,0,0,0,
6103974,6103974,0,,6155256,6155287,0,,12259230,12259261,0,2047291410,2353773888,239383,0,0,0,
6095885,6095885,0,,6150197,6150166,0,,12246082,12246051,0,2045095694,2351244864,254060,0,0,0,
6096851,6096851,0,,6158846,6158878,0,,12255697,12255729,0,2046701399,2353093824,242922,0,0,0,
6093356,6093356,0,,6166163,6166163,0,,12259519,12259519,0,2047339673,2353827648,239028,0,0,0,
6102455,6102455,0,,6155711,6155711,0,,12258166,12258166,0,2047119066,2353568064,240643,0,0,0,
6095333,6095333,0,,6151598,6151586,0,,12246931,12246919,0,2045232133,2351408256,253542,0,0,0,
6082417,6082417,0,,6147615,6147624,0,,12230032,12230041,0,2042420187,2348171328,268593,0,0,0,
6096965,6096965,0,,6155739,6155742,0,,12252704,12252707,0,2046202069,2352521856,246380,0,0,0,
6100707,6100707,0,,6153897,6153896,0,,12254604,12254603,0,2046513524,2352878208,244244,0,0,0,
6097631,6097631,0,,6165844,6165813,0,,12263475,12263444,0,2048000325,2354587392,234999,0,0,0,
6091226,6091226,0,,6155248,6155278,0,,12246474,12246504,0,2045166168,2351322624,254009,0,0,0,
6077543,6077543,0,,6149800,6149802,0,,12227343,12227345,0,2041961271,2347650240,270483,0,0,0,
6099140,6099140,0,,6153703,6153703,0,,12252843,12252843,0,2046224781,2352545856,247146,0,0,0,
6084576,6084576,0,,6162433,6162433,0,,12247009,12247009,0,2045250503,2351425728,251346,0,0,0,
6102023,6102023,0,,6141572,6141569,0,,12243595,12243592,0,2044680365,2350769664,255650,0,0,0,
6090632,6090632,0,,6117995,6117998,0,,12208627,12208630,0,2038840709,2344056960,290885,0,0,0,
6088639,6088639,0,,6123241,6123241,0,,12211880,12211880,0,2039383960,2344680960,287433,0,0,0,
6097488,6097488,0,,6112688,6112685,0,,12210176,12210173,0,2039104235,2344353216,288151,0,0,0,
6117604,6117604,0,,6133218,6133219,0,,12250822,12250823,0,2045882431,2352158016,247732,0,0,0,
6099548,6099548,0,,6127096,6127098,0,,12226644,12226646,0,2041849548,2347516032,272482,0,0,0,
6109282,6109282,0,,6117522,6117522,0,,12226804,12226804,0,2041876268,2347546368,273505,0,0,0,
6112947,6112947,0,,6135155,6135123,0,,12248102,12248070,0,2045433034,2351631168,250640,0,0,0,
6124935,6124935,0,,6120813,6120845,0,,12245748,12245780,0,2045039916,2351188032,252432,0,0,0,
6108689,6108689,0,,6124338,6124336,0,,12233027,12233025,0,2042915509,2348740800,266111,0,0,0,
6094347,6094347,0,,6112501,6112503,0,,12206848,12206850,0,2038543616,2343715200,292476,0,0,0,
6098204,6098204,0,,6124098,6124097,0,,12222302,12222301,0,2041124434,2346681792,277679,0,0,0,
6102569,6102569,0,,6138928,6138929,0,,12241497,12241498,0,2044329999,2350367616,256363,0,0,0,
6108626,6108626,0,,6152678,6152646,0,,12261304,12261272,0,2047637768,2354171136,238389,0,0,0,
6097596,6097596,0,,6138103,6138133,0,,12235699,12235729,0,2043366743,2349253824,262723,0,0,0,
6102226,6102226,0,,6129298,6129276,0,,12231524,12231502,0,2042659498,2348447808,268515,0,0,0,
6120180,6120180,0,,6135472,6135496,0,,12255652,12255676,0,2046693884,2353089600,243851,0,0,0,
6085440,6085440,0,,6151460,6151460,0,,12236900,12236900,0,2043562300,2349485760,261412,0,0,0,
